velocity
29.11201371292294
28.694365069454136
25.873146240818137
26.041666666666668
26.178054329724535
28.011129157747924
26.490054997592587
26.281264191882663
24.721849526606245
23.22881234984896
23.668648016529428
24.30128932920665
26.178054329724535
26.881720430107528
25.940326457970862
23.75298717566721
22.72727272727273
25.542815480335708
25.542815480335708
27.21082511929226
27.700757360866852
26.07565193301937
24.937675760738763
23.474213670180163
24.78317694157356
23.61270628060207
22.805025424866745
23.47414313743754
22.598878227842974
24.721849526606245
24.03846153846154
22.573347125347446
23.309971147850113
24.752475247524753
24.390205829922607
24.096441283334055
24.69137753392793
24.844730373060518
24.03846153846154
26.595744680851062
26.10963875957075
26.315789473684212
25.940670987621527
25.906692797193287
24.721849526606245
25.220650426450934
24.8138760783118
24.721927756593832
23.866330221418448
23.78125808562775
23.446667647049996
24.360469467172223
26.525131394890877
25.839771915434074
25.974047562844724
25.348552739590463
25.380669432415136
25.87323192682305
24.752475247524753
25.0
23.89487173997486
24.06741649184095
27.063587739718432
27.548185081489734
28.050453115799453
26.350405585442772
22.85713449796224
23.3369178839203
25.380669432415136
24.18378749841354
23.17499681112044
21.6919890269772
21.186440677966104
24.330881299557138
24.60025568521749
23.068110348981754
24.242396033090678
26.21230879693471
26.881720430107528
25.67393040352025
25.000320004096054
25.094112961249873
24.213093821283348
23.148148148148145
21.03045883413866
23.83785680504066
21.48226973756572
19.76282085334912
23.068042235555346
25.64098356351415
25.940412589525554
24.906590323650185
23.22881234984896
21.344695313866062
21.29924726756217
22.573347125347446
24.096366961837525
25.18893717999974
27.66250504564092
24.844730373060518
24.301364920182657
24.18378749841354
22.779026675880328
21.762808370289484
20.61857030503608
22.002207965573763
23.309971147850113
22.24693312678687
20.533867411011148
23.446667647049996
23.094637018818617
23.094637018818617
21.074822701731573
20.768425082143278
26.490054997592587
28.409090909090907
26.666643911130528
24.539906206515287
28.050453115799453
28.08988764044944
27.47252747252747
25.90677870553982
25.348552739590463
26.178054329724535
27.8940152386121
25.542815480335708
23.809523809523807
22.44668105169704
26.525131394890877
26.560481403413338
25.806483579644176
24.509803921568626
26.990564962187296
27.210919894534825
26.490054997592587
25.6085408786065
22.779026675880328
23.337266440637464
23.668648016529428
25.542815480335708
27.624260553793498
25.906692797193287
23.474213670180163
24.12546166483442
24.03846153846154
23.201907827915345
22.002207965573763
21.73919092644432
20.81163373655735
23.014968198837543
