x,y,ridge_diff_velocity_scaled
677749.2420353355,-1463018.951995198,-280.15251269584223
677012.4864169871,-1463154.0946769326,-283.7417004810958
676270.8029528828,-1463263.0888047146,-371.15287421572714
675535.2231715269,-1463406.8506888782,-363.13569157581173
674797.7799463143,-1463541.517952061,-369.6121241644128
674059.0907091036,-1463670.4463271457,-318.7190833811725
673319.9141996929,-1463796.1912193075,-295.15326418901947
672584.0754283809,-1463940.0939096257,-355.1126605019818
671845.2632495048,-1464068.3705921045,-434.22766304773376
671104.8032566813,-1464186.6924295267,-276.51283281567004
670367.3462072843,-1464322.190619587,-349.56340941793735
669629.0974618885,-1464453.6615136175,-267.7442575043821
668891.9902001541,-1464591.7425813684,-316.90577172066105
668153.8541573529,-1464724.3545035329,49.605533813357624
667414.4724410165,-1464849.4520048338,-620.2484115364759
666674.6795805144,-1464971.9121507716,196.33736898899014
665936.4531339275,-1465103.777399251,-68.3042885533431
665199.6523562265,-1465243.5292174625,-129.48989365512145
664461.2366574001,-1465374.4014267777,43.8899707842842
663720.9963938601,-1465494.3821967733,-156.4299727174889
662978.3929260557,-1465597.0793487076,28.30097121781523
662243.1143135413,-1465741.6637687187,42.63710063275607
661506.8033356373,-1465883.2049055554,-96.42109219908622
660769.4935995676,-1466019.4590788467,-121.37956828246791
660033.3675094886,-1466162.1768384466,-148.1638775708667
659293.5627450056,-1466285.0142539411,-233.3137408568441
658555.0791181253,-1466415.6501144317,-164.52309086302688
657817.0050289842,-1466548.765123876,-242.04644465455203
657077.1379085366,-1466671.079217187,-119.7100101132998
656336.560948065,-1466789.4537925539,-299.4214295314217
677294.0211946523,-1462086.4944148422,66.77262264332478
669909.6098954835,-1463365.342490359,-491.52977759665123
668435.6133934342,-1463638.5619621251,-114.41868747310374
655887.7337267001,-1465847.1737193936,-313.47966818798903
677166.7086191259,-1461096.8062205177,-46.17279698512846
669787.5502578875,-1462397.162240799,-707.7878375511311
668305.6554541684,-1462623.1852833072,115.93216959025995
667570.8258405556,-1462770.0116845933,-138.60372843151038
655767.5037094126,-1464896.6984790822,-194.33313462520834
666733.013658207,-1461903.2447338447,-74.95682699412538
667475.5803218408,-1461801.3844890026,-155.09596158078085
669686.8661096187,-1461397.155697146,-554.3930371420224
677067.5755019144,-1460078.981716247,-3.4325797590871616
655400.476793744,-1462875.9786987214,-362.2800967397542
666469.011336224,-1460935.6237386898,-399.0709109306075
669422.043880982,-1460410.367519774,-110.97820301912569
676801.5393487529,-1459092.2989576948,59.38974497431684
676780.0009728906,-1458096.9083533837,92.11923155520321
676040.4051609727,-1458221.065782199,-51.63409776664241
675302.5107756715,-1458354.2205770027,-170.65717754203263
674569.1118205797,-1458510.0841713918,-373.63338724818277
673829.6648448885,-1458633.2316001446,-31.104913842936753
673088.7547249693,-1458749.094540959,-90.35714381252849
672351.489738424,-1458886.246391768,-265.48671787306967
671613.2673502935,-1459018.0306725798,138.34513348638646
670871.6371372204,-1459128.830487224,135.36255816619834
670130.3417174859,-1459241.7434799229,-32.00239514338736
669387.87926837,-1459345.274269219,-47.461291354982734
668656.1492268384,-1459505.4225270618,160.64588360265643
667928.2615706287,-1459684.8134345424,-27.76680008920617
667190.7635652589,-1459819.54630949,118.75112700071423
666448.1608974178,-1459924.1286473633,89.15689979212235
665708.7837914322,-1460046.5833170402,-340.2916653518804
664975.8046229468,-1460204.9324048876,127.48893581367633
664239.3323851884,-1460345.5089503531,237.55412614962637
663499.0846848517,-1460465.2177726456,199.5626642916841
662757.2916665396,-1460572.5367182132,253.74866020065298
662009.2919744035,-1460606.751480138,366.770380109055
661265.9240065081,-1460675.9432298222,199.83134594389202
660543.4915543953,-1460871.4878273674,-223.53910683830762
659830.9287028844,-1461104.2403779954,98.09755658618923
659100.4244990697,-1461267.3608180746,2.4848281588755867
658359.5372018518,-1461383.0553773714,18.03729185336084
657618.5415148227,-1461497.852912268,-91.42057665274245
656884.5889012545,-1461650.1799138968,121.68725549155056
656149.8345100665,-1461797.9646255171,-90.23270021706662
655406.0491417055,-1461890.7400983162,-24.50827013612971
654897.327115319,-1459926.3906236796,-232.69823059797707
663757.5065597751,-1458366.261659078,-265.33810072320017
664499.7767956733,-1458259.3847185024,-186.64573072817188
668923.4532257684,-1457444.6438026207,246.60053743627608
676308.1683984941,-1456169.863184505,-286.6063634507925
654859.9096817658,-1458921.599239302,-428.8060322303596
662980.9764365541,-1457491.76168071,-163.04747243541908
663719.5031400386,-1457361.6656259708,-114.9630853891062
668887.9380042822,-1456453.6816678771,133.75606468048193
676271.6323094314,-1455155.6664376939,-536.695510709239
675955.1487729709,-1454198.0853312497,-282.0203842047926
669308.6657119817,-1455372.4940982647,235.7539820065142
668569.2653397307,-1455497.6301050468,97.26540559112843
662660.8935808444,-1456530.396485058,-380.3727461227817
655274.6248063182,-1457818.3472428413,-249.49698040391172
654540.0455667727,-1457968.5598888143,-51.7124670637121
675767.2087389713,-1453199.3451118967,108.88955560796722
675032.8414255162,-1453351.0366836977,-104.11843990774094
674295.3103808155,-1453485.8171697033,-1066.5173799726713
673556.7387093406,-1453615.6034183921,-361.7532420621208
672818.5473646792,-1453747.7095529055,-617.2920478374315
672080.0875848475,-1453878.0437022313,-56.09126479050724
671342.1274806152,-1454011.6886769838,44.922513522925364
670603.1503367777,-1454139.572787995,-278.0253329667639
669864.9957749662,-1454271.7933397153,366.64538208709126
669124.8508299766,-1454390.9160302067,-170.93694152658884
668385.0199901819,-1454510.902658528,62.01367229752407
667647.8840007188,-1454648.5315378173,28.134143408770512
666907.83785217,-1454769.7661571985,-29.560327433267332
666167.9432083826,-1454891.9608498116,188.97399047937256
665430.5524110431,-1455028.6513344808,-47.310011393982336
664694.1579386446,-1455170.538511437,-25.250012298771424
663955.3455901275,-1455298.881768209,-190.43519638497855
663217.6582019136,-1455433.685656331,-104.10917682704877
662480.5374626383,-1455571.4506402484,-54.76169373394441
661743.050023819,-1455707.2311627688,-465.48644771575067
661003.0626252544,-1455827.917832657,-5.21074108633448
660264.0559067512,-1455955.090913198,-85.99422813691973
659526.3598945149,-1456090.2453011228,-35.379364680278684
658788.2799541021,-1456223.1932774459,-211.30287135838063
658049.5553030701,-1456352.4677553582,-106.33521907033068
657309.450666442,-1456473.7519021865,-486.78488698691314
656570.1902219487,-1456599.873050441,-351.17068385821824
655832.7519426899,-1456736.3431849526,-446.1060001640407
655095.211964773,-1456871.3061143926,-283.5157762455613
654358.1040848251,-1457007.6493923843,-176.41113868902153
653616.2373469308,-1457111.224296811,8.453915440268759
675937.5790510692,-1452169.995885462,-524.3607515586557
675199.7165942577,-1452302.6740640425,-438.0631034420093
668554.9562931152,-1453478.7832852406,-646.9094677611538
661169.6648510651,-1454764.5129453454,-286.89619612242075
660430.0926436716,-1454888.88328759,-401.54122783645727
654523.4947180905,-1455937.2753464244,-421.317021775058
654579.5379719184,-1454922.902118188,-423.01681128237567
660483.6961598685,-1453860.6783139205,-283.6177999047917
668607.4470422111,-1452440.0621346224,-1016.4795655932503
675247.7952719651,-1451259.2542986355,-265.2090400366417
675396.9944541407,-1450210.28409293,-216.7368525151595
668755.2759763415,-1451405.3993911191,-228.21302449774763
668019.9483156044,-1451552.3566059794,-195.22908588056205
659894.3520304069,-1452959.0059345346,-80.40269567688358
659159.093965153,-1453105.6382751141,-109.0684280628094
654727.0771286326,-1453876.0269605329,-204.02405361123806
653990.2805701199,-1454014.8846983213,-295.5971055434732
654284.6606539023,-1452976.261159748,-148.1279358188507
658704.2206817864,-1452153.8212929352,-112.5112286177648
668304.6577177753,-1450464.872152838,-122.98856524118409
674938.8086005413,-1449270.826554768,-96.36693723393614
653822.1491913672,-1452034.6323329825,-235.01689388498494
654558.3196968443,-1451891.5065849028,-122.79679007767157
655294.43852562,-1451749.3506261348,-57.75651434817587
656034.5774353265,-1451629.1073186975,-232.19494747164015
656774.8359007223,-1451508.820531889,-86.92773227562805
657512.9903250611,-1451376.3285559493,-141.89702177050805
658250.0158970621,-1451237.6588067168,-69.50581155387317
658987.0944741504,-1451099.3219366523,-93.1692049461866
659726.9016371758,-1450977.9568306422,265.8064405373393
660468.2671107877,-1450865.494931435,60.24872788739526
661200.7494853999,-1450707.88677986,118.99383292971666
661924.3340202029,-1450514.4824966516,53.883175105295265
662664.7054393003,-1450409.7945688674,8.788612093391492
663410.0689730834,-1450331.5041789527,24.226709882555213
664150.3240168749,-1450211.9136952918,-198.38650326408595
664889.0399429916,-1450082.48510293,-123.61477505106342
665624.8480889096,-1449937.6329685731,99.43454697619711
666359.9965339404,-1449790.384582098,-161.4117748702506
667101.8193455635,-1449682.2269330458,-1230.013319352434
667841.2805517373,-1449558.8817041721,-1207.894344204097
668576.1404010975,-1449409.2033538623,-19.713150858823894
669311.8848096246,-1449264.4382139205,-37.07436893945098
670052.3354639111,-1449145.8863275705,-10.007824768593679
670792.6029117932,-1449025.988660315,-22.57078608821942
671530.1274577748,-1448890.0837499157,19.81379775066074
672263.9392695393,-1448736.106621047,4.0647022122290934
673001.2179530299,-1448600.0069781106,-9.786891249795787
673742.1374982529,-1448483.7835494992,-151.2998415218663
674482.0390007233,-1448361.35472461,59.53849109538771
675218.8418538027,-1448221.617735353,33.77035720149962
674748.7641492904,-1447293.984056185,-82.75146143223232
668106.1742193996,-1448478.6923183035,-145.16158578539492
657032.3777698886,-1450445.2917858134,-350.72779549657173
654073.0501040465,-1450933.3712243803,-243.78100279440366
653465.8724849109,-1450041.680521146,-289.90053191017233
656414.1802586782,-1449517.6409456849,-179.89970958165463
667486.7570699583,-1447550.875498126,-113.16299058733455
668227.5640079215,-1447434.5668070707,-154.19985556017485
674870.7062680828,-1446254.8415840035,-76.01330515964487
653744.2122852823,-1448972.1077546042,-106.48345272727798
655222.4974450347,-1448732.2651761773,45.342475739115045
655956.239154795,-1448579.1222406896,-15.553639572611019
667766.7296050307,-1446506.419729564,1.4290895089121136
674418.6453296515,-1445391.022936739,146.1358254163568
674433.0267149814,-1444302.5740247678,-253.97984032011567
667789.6157196512,-1445479.5939201512,-75.01520043153305
655234.476701273,-1447672.2832155416,4.548440595729913
654494.6205699644,-1447795.0044215857,81.98204738280546
653758.8520685304,-1447939.3168573237,-336.55563066473394
674648.9344982364,-1443260.3120718263,-220.70949066255127
673915.1552822156,-1443411.585971425,-332.318203168954
673185.3586170386,-1443579.6874031704,-201.31417513256844
672442.3416387577,-1443675.0019789224,184.7342146704515
671697.3486016291,-1443759.7998977022,-469.03137574610946
670956.1805542721,-1443873.5432289348,201.39712308342524
670218.3257587166,-1444007.6212975604,-423.6521226057406
669480.4722839582,-1444142.0102158822,46.62096668012681
668741.077651185,-1444267.5187178135,-477.9242099599482
668000.2327620683,-1444384.1396413008,634.6727067887002
667260.1242170742,-1444505.0736694408,1025.0721087378083
666521.4127538227,-1444633.6989803142,-11.716813939696422
665793.4278176818,-1444809.080919293,-212.18734766187535
665071.12615987,-1445007.2253382034,-122.27559131378095
664331.07236379,-1445119.9791195712,-124.18528892637022
