x,y,ridge_diff,ridge_diff_velocity_corrected
670423.0338566779,-1465742.4741652494,23.584383299907643,81.03840706498471
655997.2709189255,-1466937.0772815142,37.55542581389375,126.05490914737152
666936.6517078301,-1439841.1321261125,6.740752022475419,108.14714807872963
657895.176280505,-1451364.143753693,2.9820706659965026,113.93690135837437
704804.5427396722,-1448069.4049098853,401.42872189125677,453.1101248283596
682502.9639051512,-1447005.0247551042,160.63161735235695,384.9398771024658
673225.7943696624,-1436617.8942298465,4.0264708397899085,20.892185187828787
677453.4480787991,-1463172.9073881847,54.48258150682216,274.6887305245349
665143.7274603585,-1427990.3082169094,32.65927189313953,44.52645021243139
669762.4003559935,-1464725.3464728934,208.63388965599484,312.28819995560207
577921.766391731,-1464632.094068632,141.25228571651127,165.4885701023577
581360.8793747982,-1459819.1824184903,271.41511426491945,303.7090471032623
668759.9876365974,-1454712.3743185108,366.0642796544782,562.8622137382276
653322.4417799616,-1446098.4350737485,185.79858486117752,164.0197885453564
674197.7093380133,-1443439.645174084,134.4649485412807,50.42139649101381
674787.447710336,-1448385.7887723432,275.2150653605861,124.8863165178974
654829.1882185849,-1456952.0919596073,178.89593273770447,18.586291875471034
694508.2746697736,-1460254.4809270066,168.40771207952946,423.12646469930553
653988.7823912285,-1452051.920183558,531.4753046398838,387.6131913888199
675665.4989871233,-1453332.9181847074,155.27159935013083,13.413502013605694
653038.6856042974,-1442034.1641564849,4.874142762135012,6.519245978623827
676339.0350283533,-1458261.967111318,63.650027196362885,105.63361759611848
678968.2407290407,-1475257.3771975008,55.9467527212912,54.93004348136742
673733.412718524,-1438466.2122303871,215.45444096207078,179.26890616698356
686495.0194020879,-1451443.941074248,297.3335487521791,584.5505772116792
654188.6336951389,-1446906.8070426537,308.2969691955844,253.64051249503285
667352.9788458415,-1444831.3886269992,212.8943861142169,216.33759153057906
655424.1029913642,-1461975.7994528715,246.38400389664872,160.5232763698372
661832.681081997,-1455807.8646360962,554.266342008558,426.47045087831054
690769.4335709726,-1455848.216707371,31.597200116456406,254.49728322911938
673612.7600187907,-1437487.128498615,25.642261663925183,55.542198911719936
650173.8638217975,-1442443.1083674477,49.82307005514224,204.86421698539982
653451.6971348001,-1447061.8457048123,177.383110863759,240.39602815796337
674702.183459024,-1438183.1463875282,635.5053054304962,703.7814355191362
