x,y,ridge_diff_velocity_scaled
677503.7568502323,-1463064.603733097,-10.696712126712645
676518.1307952638,-1463227.3616061083,-5.44027831912015
675534.7702362803,-1463404.4086314947,-7.501214726974819
674551.6843481377,-1463585.2664347026,-3.690179461615159
673566.4405170567,-1463755.0486128668,-7.8948348589146775
672583.576849041,-1463937.5281460634,-5.239262472684516
671598.2360672338,-1464106.6388202386,-5.007066058913063
670612.9580390868,-1464275.8521718937,-7.285201529654
669629.3846334588,-1464455.3038390412,-11.707350108274122
668645.9870537737,-1464636.1776823069,-4.508403043546378
667660.9752143486,-1464807.9839646171,7.956949618460605
666674.7849164389,-1464972.5539669297,-3.5870506750378066
665690.9359714481,-1465150.799069891,-0.17939331233536215
664707.4583204298,-1465331.215088242,3.1235823368519178
663720.5101248986,-1465490.9818854285,-3.0187129938227386
662733.4394263504,-1465645.9060920544,0.8380480798659065
661752.3796994049,-1465836.6564632861,-1.0348461139551457
660769.7772120708,-1466021.017495285,1.2243418212061297
659786.6812811776,-1466202.6235125726,-3.294652081873208
658801.1556869354,-1466371.6056965631,-0.9300682736687271
657816.7985699448,-1466547.488546858,-2.013942152587596
656830.2909989487,-1466710.6143741796,-4.671870395991052
677046.7839108106,-1462123.505617849,3.1720641004699033
670157.9260138783,-1463338.656074049,5.768883686168467
668189.3599116042,-1463681.4087280612,0.3627546736705163
656380.6378156777,-1465765.046241131,-3.8680987793061057
676676.6455806067,-1461195.4672454523,-0.9978562067302761
669786.504613406,-1462391.0565888812,-7.484278549710783
667815.5622134972,-1462719.8888259004,-13.46739673254146
656013.6314816688,-1464853.2791148266,-5.639721004250628
667474.643035701,-1461795.880842376,-2.747940586079439
655894.4258566129,-1462801.0514585197,-5.723652534644701
666715.0890218532,-1460892.1229709499,-13.555105748191169
669668.4611985647,-1460368.2599334058,-7.404539064913838
676555.6488781164,-1459136.7562156883,2.167603154242247
676533.4423444854,-1458138.1245344474,0.9145409784022824
675548.4488796727,-1458309.6660168597,-1.6469393686755502
674568.1762783567,-1458505.1223506304,-7.891189533335819
673582.6080653107,-1458671.3494882176,1.2276059647772506
672597.1579943345,-1458840.0260159671,0.4439539081637807
671612.844702397,-1459015.2925297804,5.480120761136173
670624.7108540523,-1459167.6976635298,-1.1924677949316234
669635.5389414857,-1459311.993518193,-3.235400009529444
668656.5757588163,-1459507.3057804576,10.973128119168248
667682.5255029846,-1459730.3510169054,7.882454251387782
666695.791720844,-1459889.894492119,-5.691080406676666
665709.6262069378,-1460051.172377494,-7.893998011121655
664730.4869153919,-1460252.831034017,7.606437347974475
663746.0069566619,-1460426.354612522,8.045977011494251
662756.5641054834,-1460564.249514852,7.428890572407678
659828.8543111437,-1461096.5366824367,0.8876006347091234
658853.5455665158,-1461306.4661462095,-0.7910898248836524
657865.6235770178,-1461460.127542338,0.535721358165036
656884.4868545954,-1461649.7144825538,8.10272669151135
655901.8063409497,-1461828.0628249375,1.4561528672859438
655143.5927697963,-1459884.558072775,-5.609569617393149
664005.0172103329,-1458331.208223458,-5.466610739499009
675814.6534720536,-1456248.0541998895,-2.5861374764929757
655351.5072166162,-1458832.4687014315,-7.399438184103818
663227.0392581119,-1457447.6791247018,-3.262356874062478
669134.6078191729,-1456413.2147795008,2.574127747806635
676025.867821709,-1455200.7636194394,-11.211816044682504
675708.8747009478,-1454241.0657386475,-7.1493669921146115
668815.786787864,-1455456.2242377447,0.11134291371567437
662907.8143153718,-1456491.3916524337,-5.978444713530731
655029.7808146733,-1457868.529335807,-3.612208296988161
675522.5295740892,-1453250.4443847535,1.0728935446628256
674541.2640019854,-1453441.4257566242,-14.095175653909305
673556.6586673002,-1453615.177819332,-6.535285424463591
672572.3322533951,-1453790.809240783,-4.69743264567727
671588.0523306857,-1453966.7953235018,-0.3649349919185919
670603.2605589908,-1454140.1513378418,-2.8647275591023096
669618.3557732175,-1454311.9951393534,-0.9850090786025802
668631.7052500279,-1454471.401351895,0.9209232352208971
667647.6179390085,-1454646.9969776617,-6.018375483086876
666661.1510875542,-1454810.1752683306,-1.4754565678636222
665676.2941268027,-1454982.765386519,-0.1574336617009866
664693.7391945857,-1455168.1964108963,-0.04595904146310481
663709.5663348767,-1455344.4653183613,-1.1799837311229862
662726.3609165506,-1455526.1778997208,4.330919013098818
661742.7756291812,-1455705.4914376086,1.123203779036027
660756.7303531397,-1455870.3274227192,0.3043904847089447
659772.2618659801,-1456045.2124016962,-0.9626222189775024
658788.3105569094,-1456223.383488292,1.6473165224199189
657802.8885119606,-1456393.1120060745,-7.689790075225922
656816.6451245464,-1456558.048869463,-7.218836507346817
655832.8448257975,-1456736.7599095968,-9.026983497430075
654849.7411874273,-1456918.1937515512,-1.5596191598849085
653863.7581088657,-1457078.1392064972,-6.80590900171692
675691.6848749358,-1452214.5495052957,-5.313283694185294
668801.3279471694,-1453436.3900045794,-10.021750418513586
660923.0550407704,-1454805.4714177507,-9.12803661551987
655016.30867338,-1455853.6511798012,-7.306577669758326
654087.8345868071,-1455012.916736825,-15.738008242923774
659990.7003894052,-1453943.6994220105,-10.509556110555893
675739.865185738,-1451171.4609757203,-12.470293740105845
675150.5228219378,-1450251.965958495,-2.4329693006724487
668265.0492952528,-1451503.3248917707,-2.006040683022766
659404.3678407257,-1453057.6105430545,-3.8713466734990085
654481.5021054313,-1453922.456305453,-5.228626851181986
653790.0339685997,-1453048.0604401766,-4.460305833501021
658704.0575013986,-1452152.776102689,-2.8836220901223903
675432.4999680126,-1449191.8574515353,-6.380118271138482
654067.6286526917,-1451987.3605129186,-16.438512979386925
655049.1548755269,-1451797.1727083537,-5.073348913052433
656034.560508557,-1451628.9495978146,-5.964757459143174
657020.9338856788,-1451464.8985823835,0.24881591124199787
658004.387216572,-1451284.1240989352,-1.210453000381733
658987.3887731377,-1451101.0931561654,-0.3504694332631253
659974.1325436671,-1450941.103743295,1.5617288331523085
660956.6977758165,-1450761.0570427733,0.4567507520499898
661926.5933280381,-1450525.7411520823,5.697544850117929
662913.3360023721,-1450385.0081704087,9.723510837781596
663903.7483874217,-1450253.0875880248,3.2545631216025708
664888.7704897302,-1450081.0321566416,-0.6332507365182458
665869.6400565822,-1449887.0506395677,9.107407481088522
666854.287561018,-1449716.7799492162,0.14774443636955478
667840.8404065908,-1449556.5124720135,1.1665285467035247
668821.2801797491,-1449360.3649509111,0.9200602758168701
669805.4102216248,-1449184.8202667166,-0.6334656367012359
670792.3765143468,-1449024.6812199992,-0.8073919336266
671774.5169489513,-1448837.7678213713,1.7782156421268338
672755.243945788,-1448644.3833068348,-1.5484917467642694
673742.0357261085,-1448483.1430889054,-2.7808088362234678
674727.6258563158,-1448314.7010234736,-2.9406825822435643
675243.096523884,-1447222.7308207196,0.6199781738554044
657524.2342335032,-1450355.4645161205,-8.71535840618115
653583.4508805302,-1451034.2549648704,-2.8464524410665604
653710.3553217635,-1449992.831034769,-4.437961417902438
656660.0779987603,-1449473.1955126913,-3.17993280440671
674378.5141179836,-1446342.6618121555,-7.201654127765218
653254.9110245839,-1449071.937190539,-8.94684165235507
655221.1645275633,-1448724.0081134078,2.866884804746033
674905.6387323929,-1445283.3578082053,-0.00957056458433847
674186.0491519287,-1444341.117712443,-4.702559780485187
654495.0689305912,-1447797.4282876644,0.19035755779768093
674404.1587014681,-1443310.0003506108,-12.22188576026913
673428.4414473362,-1443522.9172381738,-6.002217572985705
672442.3137570024,-1443674.7011271375,6.05513291586383
671450.1495714759,-1443796.86313436,-5.102640171771801
670464.1343428674,-1443962.077400932,-7.691524841326696
