x,y,ridge_diff,ridge_diff_velocity_corrected
690625.1353036545,-1455924.8764995546,14.490326731343211,3.497699143158181
649821.8853671111,-1442441.1932914753,8.786687486027265,4.055847937391075
661646.943251153,-1455677.4754267437,11.407278490631889,8.801217306192616
667984.0668597831,-1449738.9404464054,1.5415241203556622,1.798890516258571
653095.9633421103,-1445676.679366122,1.387371708320094,0.7915366196400822
666035.321123104,-1460278.0337036331,21.427185272943685,18.017630416237463
653256.3720122308,-1447023.8948115832,4.31626753699585,6.371611081116891
676633.9647960286,-1458144.1991290115,10.174059194347365,6.616353064269909
669452.939739835,-1464608.6193327575,8.170077837885007,4.357492836287149
670661.6326620954,-1466290.851480734,14.95278396744991,12.264919493700926
678945.6547289697,-1475398.3952381955,3.5455054768180214,3.7070310472459935
694358.7050436002,-1460012.2537459498,13.41125984709425,3.387706764541308
666834.0516928018,-1439540.0334157618,19.5773563285169,16.164355855548216
690666.2509820214,-1455812.1799516678,10.328211606382933,0.560212267805646
673451.4803626521,-1438718.2369626812,5.395334421244814,3.6747650569303727
670201.4754108528,-1464590.1739849544,14.182021907272082,15.375356475320618
653836.7967183194,-1446904.3992314292,3.2372006527468873,0.5362059321801134
678962.4680107776,-1442717.4620930024,6.936858541600474,1.895585509416927
673527.6455900278,-1438323.8011702523,25.74345280993954,20.976831055305304
650069.3950286993,-1442406.1494756257,9.249144722133966,4.597446477564862
668230.2494718672,-1449695.4541920386,2.9288958286757567,2.7142937519340595
670532.6093858422,-1465826.7128330958,18.035832208161235,13.529576632895687
652757.9372024141,-1442277.6200185758,4.316267536995852,5.233764887122336
653383.866298385,-1446332.1788176286,1.6956765323912286,0.6932933874556522
581352.0343926698,-1459796.7811017234,2.3122861805334893,2.6599193450622924
653629.8757340705,-1446829.2386702874,2.7747434166401916,0.21420558910296172
665788.4550882089,-1460317.4807299338,18.652441856303497,14.909738056273472
654652.967059353,-1457042.0037003811,10.944821254525195,6.372823678254097
667528.4477681068,-1444724.8720606419,26.8225196941885,26.814840345486733
662018.7422563806,-1455942.0840243332,14.02786949523652,11.804368866590757
668045.727544961,-1449347.877242043,1.5415241203556602,2.023715141089765
694114.2012108952,-1460064.3667732133,10.63651643045406,0.6092043303316235
682606.3279380153,-1447042.44789518,1.0790668842489666,7.888538276013833
664889.7333051844,-1427325.7050185334,11.715583314703023,4.057277601500237
669495.4382461569,-1464500.5281625004,4.4704199490314185,0.5471553112441416
694771.1895759839,-1460140.306367402,14.952783967449914,5.272564168363054
670562.2171336911,-1466074.9493282633,23.431166629406047,19.250954367831635
