x,y
663968.3464095049,-1465458.3450047926
663721.3642707753,-1465496.956788448
663473.6463782152,-1465530.4193887538
663225.3563669997,-1465559.508217995
662977.4545936687,-1465591.3158675837
662731.4294851117,-1465634.6504794206
662487.4514443245,-1465688.8877487204
662243.5324269398,-1465743.5595787475
661998.7771827581,-1465794.4397887168
661753.3216712561,-1465841.7667645966
661507.0096045706,-1465884.4343664034
661260.2850000185,-1465924.6430465144
661014.4030064644,-1465969.389244595
660769.3959853156,-1466018.9872927612
660524.5841926705,-1466069.5289130982
660279.6506508782,-1466119.4221465797
660033.7273668288,-1466164.1409770525
659787.084368099,-1466204.931530313
659540.2179473665,-1466244.3551645274
659293.3088245557,-1466283.516860825
659046.9075426448,-1466325.6733433548
658800.9735795769,-1466370.5539354682
658555.1592034727,-1466416.1015524105
658309.1846566735,-1466460.7462933955
658063.0655177836,-1466504.5921240759
657817.061642551,-1466549.0941983324
657570.9445401848,-1466592.9381236762
657324.1494106103,-1466632.6251488463
657076.9650844714,-1466669.957079714
656830.1264064627,-1466709.533285527
656583.4098482162,-1466749.9031407672
656336.5971797731,-1466789.684688165
656089.7120479139,-1466829.0044443407
655843.3114571626,-1466871.0316997953
655597.3336202553,-1466915.253461892
677541.4439373446,-1462050.755933134
677294.0318958256,-1462086.531662293
677046.5984519601,-1462122.23289655
676799.3751998985,-1462159.3755189162
670405.7111594324,-1463308.5313227053
670156.5745560646,-1463328.9404968137
669908.3822025824,-1463357.1655210417
669662.6452349026,-1463401.7444839044
669173.9588846762,-1463507.1792600842
668928.2878678903,-1463553.383451333
668682.0857525081,-1463596.7679700877
668435.6846680086,-1463639.001150537
668189.1410343602,-1463680.355954162
656380.2160542706,-1465762.958712465
656132.8121802168,-1465798.3717633847
655887.1292821786,-1465843.7651984224
655642.6552731834,-1465895.9756754027
677411.3727550242,-1461045.4848964447
677166.5644156712,-1461096.1110942701
676922.0444832275,-1461148.1275445903
676677.5815198147,-1461200.3264000707
670276.3278144228,-1462293.7950800073
670032.613142291,-1462349.3108241758
669788.8093501886,-1462404.1476753608
669542.487373484,-1462445.013657422
668305.0349593805,-1462619.643108515
668058.8086358559,-1462661.848973219
667814.8668340778,-1462716.178602777
667571.5106587462,-1462773.1759283203
667326.7848470334,-1462823.8447664094
656259.7091596611,-1464809.9419111134
656013.6496063698,-1464854.0667100938
655767.9984979175,-1464900.4028610787
655521.3578124557,-1464939.3302480706
666733.1045290084,-1461904.122871149
666981.5596133852,-1461876.575795159
667229.5245892319,-1461844.920679949
667476.3828647366,-1461806.0292570076
669441.8224405206,-1461446.1492490573
669687.7041724017,-1461401.4308514795
669931.9097787165,-1461348.1621452346
670175.71786429,-1461292.992548493
676576.7437456107,-1460173.5767573481
676821.5671752229,-1460123.0191259407
677066.9565198936,-1460075.614855607
677313.5838286062,-1460034.9443065536
655154.9650073643,-1462922.8533101457
655400.3535589833,-1462875.3204155702
655645.9885801236,-1462829.1040872973
655893.0236165471,-1462791.1741759873
665978.0159723716,-1461029.7931887808
666223.8884755409,-1460984.6196350201
666469.1770470522,-1460936.4942628779
666714.1341969073,-1460886.62784236
669421.7935574873,-1460408.9575701365
669668.4992047996,-1460368.5329963015
669915.0643306744,-1460327.2622724618
670161.2958337304,-1460284.0447606703
676308.8872703509,-1459176.0597369056
676554.2628377246,-1459128.621823983
676801.1587638509,-1459090.0709604723
677048.815859781,-1459055.9760914068
677026.2886840856,-1458054.0577714043
676780.0569587903,-1458097.1905950427
676533.7132616956,-1458139.758935363
676287.2116326469,-1458181.3150268756
676040.3250876751,-1458220.556896574
675793.5986892986,-1458260.8165375222
675547.4533001895,-1458304.4426891913
675301.9591648877,-1458351.576532905
675057.5682511537,-1458403.9984648142
674814.0624980096,-1458460.565685535
674569.9002735169,-1458514.0709335685
674324.1611431498,-1458559.602657248
674077.0603103995,-1458597.297653509
673829.6331342588,-1458632.9972009258
673582.2693793774,-1458669.1655467802
673335.1196927611,-1458706.705338307
673088.4945061555,-1458747.5852643645
672842.3897571776,-1458791.4837436108
672596.9629047906,-1458838.9897916736
672351.7519197097,-1458887.6091842894
672106.0165720573,-1458933.502991863
671859.9166056345,-1458977.4797100085
671613.6449615684,-1459020.4457709617
671366.6180949525,-1459058.581635151
671118.8725735655,-1459091.928826517
670871.342495707,-1459126.8179669795
670624.401700875,-1459165.7321479316
670377.83186397,-1459206.9436022674
670130.8582877169,-1459245.43201614
669882.8515710018,-1459276.5433575779
669634.5525565548,-1459305.4145231133
669387.1066202202,-1459340.5470428413
669141.2059801854,-1459385.134015325
668897.469637274,-1459440.2276321063
668655.8056937592,-1459504.1092107687
668414.8288164027,-1459570.617422017
668172.7156025043,-1459632.6741152788
667928.8595389901,-1459687.5797933207
667683.8075387533,-1459736.9527538063
667437.8058210929,-1459781.3393718724
667191.0533676968,-1459821.4261816312
666943.7213094251,-1459857.7532471076
666696.0196888461,-1459891.5289399505
666448.1495875113,-1459924.0590661874
666200.3021059894,-1459956.7283547758
665953.3597508653,-1459995.1423083676
665708.163372041,-1460043.4380700246
665464.207831999,-1460098.0243257124
665220.4131427832,-1460153.3507076814
664976.0337467064,-1460205.9867175466
664731.1961031102,-1460256.514102094
664486.0207548825,-1460305.2988999449
664239.8515002823,-1460348.6282922756
663992.6440154946,-1460385.7190007614
663745.4594576915,-1460422.9147543102
663499.0551927021,-1460465.0093985384
663252.7099120119,-1460507.5207909811
663005.7311401949,-1460546.1531004186
662757.8422102077,-1460577.92647759
662508.8521928847,-1460598.9203360078
662259.1401942306,-1460607.3012759858
662009.2291182332,-1460605.111195124
661759.4437545765,-1460606.2016842898
661510.826940291,-1460627.0742500478
661264.725173537,-1460669.4277347513
661021.0210727254,-1460724.8122095966
660780.1196123529,-1460791.0478441154
660542.7931576326,-1460869.2894172824
660306.8634964376,-1460951.9278106194
660070.3697049951,-1461032.9347694814
659832.4334914298,-1461109.4695761257
659591.4877007736,-1461175.5459865099
659347.265945564,-1461228.2126605648
659100.8352151513,-1461269.8137642802
658853.5830525752,-1461306.508975584
658606.6411908414,-1461345.24267679
658359.787701408,-1461384.6768024792
658112.4332128622,-1461420.8680779524
657864.8930324494,-1461455.8185933514
657617.8452811012,-1461493.9126086845
657372.1899971962,-1461539.887231184
657127.9475114121,-1461593.0706867008
656884.6924751799,-1461650.6616411896
656641.2302910968,-1461707.2891410927
656396.5780914099,-1461758.5945752873
656150.607917397,-1461802.8212759313
655903.0909287231,-1461837.3346757472
655654.571841396,-1461864.2325845764
655405.7500027164,-1461888.2592237785
655157.5264420152,-1461917.247612056
654910.8280382755,-1461957.064583003
654653.1394603231,-1459979.4360842232
654896.4988369682,-1459922.3274808838
655141.514770315,-1459873.3451631363
655388.4894656476,-1459835.1128474935
663510.3386296224,-1458403.6585685543
663757.3268562222,-1458365.0106362822
664004.674489928,-1458328.8647496018
664252.4050417907,-1458295.3479462098
664500.0385114487,-1458261.1013522167
668923.5262949134,-1457445.028877424
669169.3504439451,-1457399.5713071532
669415.1680495065,-1457354.0850278554
669661.153893105,-1457309.5083594432
675815.7075071196,-1456255.491624343
676062.4652890604,-1456215.9012235287
676308.4063651217,-1456171.119163014
676553.8715079279,-1456123.8251454812
654615.8954769293,-1458975.3960913892
654859.6035982411,-1458920.0076135986
655103.9238866022,-1458867.8023872152
655350.533551074,-1458827.622531376
662980.9822176187,-1457491.7968456738
663226.8177762639,-1457446.365191794
663472.7569737912,-1457401.5034852827
663719.164901227,-1457359.514012686
668641.0577804284,-1456492.6758749003
668887.5790190228,-1456451.617247121
669134.818228136,-1456414.6874608537
669381.6146138222,-1456374.9281892676
675780.6217708319,-1455248.520027653
676026.7682256887,-1455205.657563158
676271.4840740085,-1455155.0198735886
676516.4963931742,-1455105.67531223
676201.514185581,-1454155.6290276789
675955.1037377864,-1454197.826817452
675708.7833603609,-1454240.5416348206
675462.6246457738,-1454284.186703624
669308.829684131,-1455373.412503141
669062.8270614168,-1455417.8479088412
668816.3225201722,-1455459.45965058
668569.4677160728,-1455498.9479446795
662907.3588463776,-1456488.6436477758
662660.5828029773,-1456528.5921287013
662414.4283153113,-1456572.14932234
662168.466955528,-1456616.8564322137
655274.3175626555,-1457816.710680141
655028.5610626541,-1457862.3986487908
654783.8652437803,-1457913.504639246
654540.0928313836,-1457968.893521739
676012.5378999774,-1453151.6235878495
675766.8347534797,-1453197.178227369
675521.879577965,-1453247.0666359437
675277.5247665315,-1453299.8645602502
675033.1712443251,-1453352.642930467
674788.1580845006,-1453402.2088071457
674542.0191633096,-1453445.70241401
674295.0304540714,-1453484.205412675
674048.6015983215,-1453525.9319253964
673802.8159762616,-1453571.5526351715
673556.8669750871,-1453616.3253091737
673310.6614424195,-1453659.6542016126
673064.5074284924,-1453703.2762234258
672818.8281444218,-1453749.398893803
672572.5873008659,-1453792.142882385
672325.9154254282,-1453832.6204857954
672079.9020308267,-1453877.0086165385
671834.259744267,-1453923.466918667
671588.3542284162,-1453968.4548298048
671342.0822875865,-1454011.4218724826
671095.9007328141,-1454054.9225241626
670849.6919395837,-1454098.2743520446
670603.0699751386,-1454139.1631735722
670356.6087339717,-1454180.8712239456
670110.8109690194,-1454226.36831579
669865.1798544214,-1454272.795158054
669619.1805809131,-1454317.2183636404
669372.6546366328,-1454358.5130766812
669125.0757697199,-1454392.3987386294
668877.0470233203,-1454423.3189837323
668630.3345473724,-1454462.9815746197
668385.1018095003,-1454511.3003642072
668139.7054329915,-1454558.8237424355
667893.9215016558,-1454604.4206043063
667648.2296597359,-1454650.471607854
667401.846499782,-1454692.6424713281
667154.9187242982,-1454731.6955826955
666907.8471052041,-1454769.8245694065
666660.7569800417,-1454807.8367317016
666413.9162332067,-1454847.3922501775
666167.7775583222,-1454890.9934905947
665921.9701835584,-1454936.5294494452
665676.0210685182,-1454981.3301760848
665430.3159605144,-1455027.4400821265
665185.0837535679,-1455075.9724928772
664939.8507794734,-1455124.4991643124
664694.3998706453,-1455171.9456559047
664448.465097816,-1455216.5778585612
664201.733959544,-1455256.6710839067
663955.0347677863,-1455297.069114185
663708.9572207112,-1455341.092452512
663463.4702921167,-1455388.339461803
663218.0078243753,-1455435.6324186653
662971.8461117102,-1455479.0318508593
662725.7928967486,-1455523.0678579425
662480.589162637,-1455571.7439751895
662235.2820285282,-1455619.833422554
661989.110023508,-1455663.2341216507
661742.8640412249,-1455706.2563080343
661496.9900241301,-1455751.2282038874
661250.1808177906,-1455790.3845822373
661002.679670241,-1455825.4609102453
660755.9444327182,-1455865.451083077
660509.9223846602,-1455909.8344538077
660264.0658089104,-1455955.1466028437
660018.1894288424,-1456000.3473725885
659772.4307853997,-1456046.181214865
659526.5918660393,-1456091.5515933747
659280.2890036302,-1456134.30938738
659034.1747171844,-1456178.1021034266
658788.3752271375,-1456223.702128545
658542.38519102,-1456268.284451465
658296.2674399604,-1456312.138948951
658049.7336351229,-1456353.5161914222
657802.8431661796,-1456392.796561766
657556.1198400373,-1456433.1144949114
657309.554929742,-1456474.400507507
657062.7814928468,-1456514.3893094617
656816.1414307613,-1456555.1141869514
656570.1003761878,-1456599.3460004006
656324.239013136,-1456644.6319139304
656078.3227220812,-1456689.6168224602
655832.462148118,-1456734.8691522577
655587.1811632987,-1456783.0695474453
655341.8333161385,-1456830.778662602
655095.1986096035,-1456871.2257420737
654848.5906134078,-1456911.8335661828
654603.3839077058,-1456960.2586145003
654358.7996327358,-1457011.9690258685
654112.8242619447,-1457055.0401702684
653864.8232574222,-1457085.062689456
653616.160735217,-1457110.7810089889
653367.651436439,-1457137.3859041661
675937.0822162422,-1452167.3136979544
675692.2014754904,-1452217.578479383
675446.785885001,-1452264.8201161628
675199.8965226691,-1452303.656744963
669047.671867142,-1453393.801697057
668801.3093647566,-1453436.268112347
668555.0255688754,-1453479.1865493513
668308.6032214735,-1453521.2984581348
661415.990238451,-1454721.8242363115
661169.6383803402,-1454764.3577888904
660923.3394636794,-1454807.2016543793
660676.7379531767,-1454848.2176854382
660429.835420181,-1454887.3883625607
655016.2131546619,-1455852.9477434168
654769.2398236594,-1455891.6828694115
654522.9303618238,-1455934.174120534
654277.7496125218,-1455982.8678234373
654086.9664957394,-1455008.539947159
654333.3198811266,-1454966.0427406717
654579.8743018848,-1454924.714319748
654825.7560627101,-1454879.7614957048
659744.5753333495,-1453987.3900695678
659990.5964603245,-1453943.0608918138
660236.7822236693,-1453899.7619859478
660483.6924040278,-1453860.6839499676
660730.6100960677,-1453821.5946418932
668115.8560826781,-1452530.9615188907
668362.1439844912,-1452488.0642530166
668607.8685281398,-1452442.1220072065
668852.750099931,-1452392.060016228
675002.7332729963,-1451308.466009213
675247.2704019385,-1451256.5692622524
675492.8572709342,-1451210.0425880582
675739.5957046435,-1451169.9958538213
675642.9927844672,-1450165.7436340868
675396.9993300171,-1450210.309318056
675150.9961238143,-1450254.8245517733
674904.6208726902,-1450297.1294022389
668755.2512545496,-1451405.2614633532
668510.9283349457,-1451458.1623019844
668265.9252744734,-1451507.849771508
668020.3338346995,-1451554.5263048997
659894.9155918709,-1452961.5550789356
659650.5995398248,-1453014.3524215957
659405.2706682773,-1453062.3380755591
659159.4918371419,-1453107.9843128058
658912.917262029,-1453148.938474669
654727.6623343782,-1453878.9128917735
654482.7920829294,-1453928.8475654793
654236.6294960419,-1453972.3537477113
653990.3520590292,-1454015.3149952928
653790.385865096,-1453050.6117872878
654038.166529457,-1453017.730504912
654285.0924414911,-1452978.8084884882
654531.1547783477,-1452934.7918145838
658210.1994663742,-1452230.7222885564
658457.2808514464,-1452192.789673353
658704.150812942,-1452153.3789262609
658951.1605121264,-1452114.852912517
659197.8222248798,-1452074.2270932498
667811.4031851235,-1450546.6316981853
668058.0849589474,-1450506.0564314423
668304.8472669809,-1450465.9835359582
668551.230476603,-1450423.6878742334
674691.8305536101,-1449309.4925786732
674939.0187399941,-1449272.1224294002
675185.7866474726,-1449232.1605308629
675432.2429268181,-1449190.260901511
653576.5031493604,-1452081.0551251546
653822.0011591814,-1452033.8516286034
654067.7952333739,-1451988.2095408107
654313.466899246,-1451941.922576542
654558.5875753408,-1451892.8168727919
654803.1724944427,-1451841.0905932637
655047.8516972474,-1451789.859683521
655293.851818835,-1451745.9748041208
655541.0253539925,-1451708.841568748
655787.8805323221,-1451669.5352541127
656034.3751342318,-1451627.857041521
656281.274338331,-1451588.679383282
656528.2810374467,-1451550.150183175
656774.9671688263,-1451509.6053227042
657021.3907639978,-1451467.4908806032
657267.4406276327,-1451423.2682290773
657513.1298555916,-1451377.054683372
657758.5400224896,-1451329.388882821
658003.9487157111,-1451281.7396273017
658249.946444775,-1451237.2893904909
658496.0830784133,-1451193.577986132
658741.6612700219,-1451146.8262375826
658986.9240892555,-1451098.4160802672
659232.527678279,-1451051.8176357213
659479.1591517443,-1451011.2854020966
659726.8208723308,-1450977.4647110286
659974.6441226073,-1450944.628259188
660221.9406937801,-1450908.0691898647
660468.5943566498,-1450867.3975686003
660714.5935277952,-1450822.920673005
660959.4461700197,-1450772.7527455506
661201.8729891881,-1450712.2565914476
661442.0528007803,-1450643.020814169
661681.4118501899,-1450570.8804734373
661922.2059213455,-1450504.465563321
662167.256190216,-1450458.0845198662
662415.5212619887,-1450429.7370787568
662664.5647902758,-1450408.1029624748
662913.8896166122,-1450389.8520589783
663162.8187144881,-1450367.8050602847
663410.5971285156,-1450335.4353734904
663657.3192316786,-1450295.2032976209
663903.7488809183,-1450253.136072606
664150.3286131604,-1450211.945111102
664396.8991528314,-1450170.6913179776
664643.1871943934,-1450127.8060455085
664889.1265622955,-1450082.9577262788
665134.8926915895,-1450037.1641603515
665380.2857540637,-1449989.4474256693
665625.0665251246,-1449938.669612213
665869.4104237554,-1449885.8185114765
666113.823118151,-1449833.2934375796
666359.223991927,-1449785.8859815574
666606.1699497299,-1449747.4757266163
666854.1177190946,-1449715.64321424
667102.1673137263,-1449684.6768452663
667349.5209720324,-1449648.8106518514
667596.0022650923,-1449607.0926220878
667841.6698626623,-1449560.9027015714
668086.5588383824,-1449510.670786257
668331.330385078,-1449459.8240626177
668576.3108112676,-1449409.9979986816
668820.950417117,-1449358.5826451068
669065.6941253506,-1449307.7539937617
669311.5597370523,-1449262.6881450093
669558.0754938985,-1449221.122434079
669805.0292199763,-1449182.3546889196
670052.474930352,-1449146.8044947223
670299.6417078457,-1449109.417966221
670546.3995517741,-1449069.3088167647
670792.8731655249,-1449027.5233101998
671038.8062718121,-1448982.6685038647
671284.6146696698,-1448937.1023835773
671530.4591587086,-1448891.7377398252
671775.64024588,-1448843.065116254
672019.4679242108,-1448788.0856010034
672263.2959313042,-1448733.1359642833
672508.4106148678,-1448684.1276410904
672754.3472796347,-1448639.3450311685
673001.0083079385,-1448598.7569954628
673248.0886264251,-1448560.6689250525
673495.202081655,-1448522.7946130561
673742.2029671883,-1448484.2003669024
673989.0729148507,-1448444.772485942
674235.8155847118,-1448404.559974761
674482.3023832659,-1448362.8301679469
674728.2624167346,-1448318.1494744592
674973.6060114482,-1448270.1564224926
675218.7995675011,-1448221.393621201
675464.0776961569,-1448173.0790482133
675241.8913769451,-1447211.9901910552
674995.3971598067,-1447253.2889654269
674748.5462715395,-1447292.7710178741
674502.1311387744,-1447334.679146943
668351.9373548998,-1448432.8923827137
668106.3194761927,-1448479.4747930372
667860.4110838992,-1448524.4922538935
667614.4093013011,-1448569.012063941
657524.243896029,-1450355.5277509266
657278.2419243305,-1450400.0378507357
657032.3726006023,-1450445.2585081365
656786.5136154469,-1450490.5457208913
656540.6670564713,-1450535.9109134255
654318.7074776941,-1450887.0944600534
654072.6988714194,-1450931.554513379
653827.3927303987,-1450979.647988707
653582.7050067538,-1451030.8738969637
653465.7873276551,-1450041.297086945
653706.7296804166,-1449975.3965428676
653951.4910878327,-1449926.349305649
654199.3209954692,-1449895.1320620151
655918.8336689556,-1449584.2069289885
656166.9631607299,-1449554.3755194258
656414.5657557265,-1449520.3479095001
656661.3973566266,-1449480.906371944
667486.4507014737,-1447549.0364757287
667733.6410969846,-1447511.7200747582
667981.0160929852,-1447475.6647283908
668228.065589026,-1447437.541806484
674378.4224285393,-1446342.1769805779
674624.4132440427,-1446297.6192381615
674870.4942282441,-1446253.555446085
675116.9992921231,-1446212.0639298449
653255.6575763767,-1449077.8953143375
653500.3319987841,-1449026.8285049596
653744.5564457044,-1448973.655514972
653988.0925717806,-1448917.387004249
655223.4678928351,-1448738.0679206885
655468.0393002445,-1448686.4455628276
655711.5467717882,-1448629.9218408752
655955.4318881916,-1448575.2144220963
667274.3362058656,-1446593.2295144128
667520.6754119432,-1446550.6410957584
667766.8261057155,-1446506.9518446685
668012.7837981184,-1446462.1983633703
674172.0786049613,-1445429.830877956
674419.9265235116,-1445399.5383968616
674665.2120543419,-1445352.2149955225
674907.5449211083,-1445291.3833410656
674680.1035867841,-1444264.7471498696
674433.337531977,-1444304.458116407
674185.9498431787,-1444340.4008996661
673938.6919019015,-1444377.2381522174
668036.6609500321,-1445441.2904595456
667789.554384978,-1445479.2056815624
667542.5704892705,-1445517.897380757
667295.529164378,-1445556.2027370546
655234.491588229,-1447672.3826505062
654987.8151431247,-1447712.9633131542
654741.0393952689,-1447752.926090197
654494.4279084941,-1447793.9130003161
654248.20174466,-1447837.0827529747
654002.9637401548,-1447885.408549523
653758.7001525066,-1447938.6141850604
653514.7403969062,-1447993.2251651245
653269.9795946913,-1448043.6536891002
674895.7761679066,-1443221.849167031
674648.1644544032,-1443255.0801984058
674402.0928285661,-1443298.7749766214
674157.6895610621,-1443351.0975745225
673914.6071079315,-1443409.3769081798
673672.6210033691,-1443472.0743683274
673431.1170213143,-1443536.4562497968
673187.0353148751,-1443588.463256644
672939.6002127628,-1443622.9185565438
672691.1167910579,-1443650.3547896033
672442.4253775707,-1443675.858222542
672193.5664864576,-1443699.6491682415
671944.9156806736,-1443725.3266023265
671697.0400291961,-1443757.4731490707
671449.7815225848,-1443794.273193078
671202.5619296639,-1443831.387508168
670955.7515111692,-1443870.9896076752
670709.7991788806,-1443915.6989497016
670464.1542269887,-1443962.1491872035
670218.380061749,-1444007.9130359339
669972.4972904443,-1444053.0934079175
669726.5539788413,-1444097.94190125
669480.5682442187,-1444142.5557812043
669234.3905890748,-1444186.0785305146
668987.8059792611,-1444227.2180372882
668741.0669239773,-1444267.4481848374
668494.349323109,-1444307.819398339
668247.4596958706,-1444347.1041643352
668000.2011620766,-1444383.9425978838
667753.0058282659,-1444421.1751182661
667506.2759898774,-1444461.425553772
667259.9806342707,-1444504.2499821626
667013.9724442711,-1444548.7217851095
666767.5058349929,-1444590.446357148
666520.66329549,-1444629.8333053961
666275.3196726529,-1444676.9516034804
666032.7858592323,-1444737.0928479547
665792.5765869496,-1444806.2143563514
665554.0697761313,-1444881.0689906306
665315.1532601077,-1444954.2065435562
665072.707192019,-1445013.961253265
664827.099059632,-1445060.2441328506
664579.9059596685,-1445096.7804536768
664331.304831933,-1445121.889427094
664082.2387679117,-1445143.1777854653
663833.3202007542,-1445166.3215956232
663584.4187646756,-1445189.6970237943
663335.7371783248,-1445215.1316471654
663087.9977919337,-1445247.8528326796
662841.5644982688,-1445289.6310147024
662596.008866297,-1445336.499203813
662351.1395272159,-1445386.8329628804
662106.6836450469,-1445439.1766537952
661862.0172829299,-1445490.5057624879
661616.8834055933,-1445539.5633603786
661371.5319449272,-1445587.5365909548
661125.9694177014,-1445634.4069102884
660880.0994567814,-1445679.6150861657
660633.6999368048,-1445721.774204556
660386.6559852143,-1445760.0419218454
660139.2093068613,-1445795.6397059846
659891.6176561478,-1445830.2050920634
659644.7542381899,-1445869.2623162866
659399.2698276341,-1445916.2980641546
659154.5122266025,-1445967.198426001
658910.1543137747,-1446019.9695001454
658666.0547024924,-1446073.919638286
658421.1494828527,-1446123.9294440397
658175.0957945469,-1446168.0422371293
657928.3546791456,-1446208.207502458
657680.9926849627,-1446244.273638182
657433.2676333112,-1446277.8032366396
657185.9386043029,-1446314.0486096526
656938.8407006279,-1446351.9676101971
656691.7369092646,-1446389.8617008491
656445.3302634773,-1446431.9078302921
656199.7839448352,-1446478.803000198
655954.6589657862,-1446527.9134121109
655709.1656295286,-1446575.027019017
655462.4513188562,-1446614.9801712604
655214.7649894421,-1446648.7680900397
654966.9272158875,-1446681.5613925694
654718.903022073,-1446712.7627588555
654470.6535723205,-1446741.9181298441
654223.7277504319,-1446779.5102719243
653979.3977859004,-1446831.7291245756
653737.7395047089,-1446895.409841042
653497.0454402004,-1446962.8265271087
653254.3316886434,-1447022.139913526
653009.0598611275,-1447070.1056350206
652762.620689102,-1447112.0793685387
653284.3611678736,-1445991.9476815662
653532.7986758996,-1445964.3400297042
653780.7001331112,-1445932.5103048473
666820.2103809168,-1443602.5709601305
667066.6600874616,-1443560.633482164
667313.2557222382,-1443519.621889733
667560.3047463882,-1443481.4113444868
673712.9543079658,-1442391.0726273623
673960.5742166938,-1442356.721864091
674207.5433340566,-1442318.145458505
674453.2674802014,-1442272.4265820507
653076.3568381496,-1445076.9359558867
653322.3148706041,-1445033.7238449336
653566.4519000003,-1444980.075788393
666850.4731781874,-1442620.066362527
667096.261693914,-1442574.4227627253
667342.543911247,-1442531.5635634938
667589.2467309803,-1442491.112387426
673739.5248489066,-1441396.2093415577
673984.7851724195,-1441347.7656084213
674229.8778415836,-1441298.513914405
674474.2446031374,-1441245.8696833483
674035.8695455043,-1440330.5465847973
673791.2853419187,-1440382.2098334068
673545.6449136229,-1440428.5116743064
667384.2227427092,-1441465.7293197676
667139.1924961942,-1441515.1965646236
666895.1297316488,-1441569.2792140518
666651.4848076121,-1441625.267269086
653605.9083191863,-1443841.7218276942
653358.1481303491,-1443874.8265539624
653111.5683119312,-1443915.4674888025
652867.3861297225,-1443968.2928159146
673994.3801887849,-1439328.3956902567
673746.1068809025,-1439357.0967679278
673499.463313326,-1439396.945450581
673254.5358097238,-1439446.7582267046
667360.6771746059,-1440521.7621112824
667113.5523203455,-1440559.4968547416
666866.6446872322,-1440598.550890144
666620.1047136489,-1440639.927922543
653338.5751628403,-1442966.6566978043
653090.2832773349,-1442992.7437070273
652843.9636216036,-1443034.6368791824
652598.8502120384,-1443083.7435261626
652503.6450123322,-1442065.8660888881
652750.4477089675,-1442026.0573151913
652997.3311046562,-1441986.7334846708
653244.2302859487,-1441947.4981723137
653490.8644148007,-1441906.7167853818
653737.0296280755,-1441863.1505143933
653983.1942426899,-1441819.5493922357
654229.4569006172,-1441776.5180041194
654475.2934309265,-1441731.1749919048
654720.8375404013,-1441684.2265084803
654966.8272675602,-1441639.6986780574
655213.2105448901,-1441597.3448621982
655459.86882762,-1441556.6424437102
655706.7377639667,-1441517.2100986352
655953.350990815,-1441476.2585803254
656199.4335965308,-1441432.2353060564
656445.01618598,-1441385.4761569863
656690.2420070576,-1441336.8731026873
656935.4836391587,-1441288.3739654168
657181.2554354258,-1441242.673938372
657427.3036332723,-1441198.4350200463
657672.4631596254,-1441149.7477839037
657917.3110030323,-1441099.5632995758
658163.4639815821,-1441056.3458607073
658410.7079074658,-1441019.4096663794
658658.0334293583,-1440983.0115909234
658904.5586252661,-1440941.7770637907
659149.9787837248,-1440894.3032692047
659395.2189536287,-1440845.826141309
659641.2383788081,-1440801.5299070142
659887.7279339228,-1440759.8020029124
660134.1307335423,-1440717.5676175575
660380.9193453415,-1440677.828091155
660628.4736602838,-1440643.1064750429
660876.1097455279,-1440608.8954225488
661123.2660979691,-1440571.3841250993
661369.9718851137,-1440530.9759217906
661615.4763695284,-1440484.3773556666
661859.1491855762,-1440428.9873077965
662103.4675878655,-1440376.7743639236
662349.7823219426,-1440334.3497028134
662596.7288015885,-1440295.4221673184
662843.4592348771,-1440255.2135340797
663089.589200708,-1440211.4679983677
663335.56313592,-1440166.8016169153
663581.8398578704,-1440123.8519197993
