x,y,ridge_diff,ridge_diff_velocity_corrected
694546.579123975,-1460136.0708057748,9.019438519588299,0.38660188963990016
670314.9082615653,-1465397.8715460454,4.933709959432916,1.3795393343668803
679080.4792346542,-1475597.8388749138,0.6167137449291148,0.4343262022328078
653240.4679123726,-1446004.8352648832,3.08356872464557,2.8811829774040234
665528.1754996328,-1460086.5402024076,21.12244576382216,18.494281671799982
682088.6984587961,-1446865.4633166818,16.034557368156968,9.31652212614372
686535.3036825215,-1451336.99307951,4.1628177782715206,7.49984156589495
668758.2333354815,-1454712.2626951677,3.854460905806963,6.5654641018481295
667321.3819472251,-1444582.3441598779,7.323475721033233,2.666611240428235
654706.5415394949,-1456970.5800330006,10.252866009446523,5.968582737907033
657729.9413676672,-1451178.306872977,9.790330700749688,7.288234673103819
661543.9339221616,-1455637.954680114,8.942349301472154,6.897638575246957
652773.741736627,-1441956.7955451426,2.5439441978325963,2.844827586206897
674790.002300371,-1448383.5280237012,11.486293499304754,8.344910015762236
665121.7662949524,-1427739.9688949985,0.231267654348418,0.6235741268932093
581448.736777761,-1459707.425829978,1.5417843623227847,1.886416517707288
678784.8666133187,-1474949.4223182914,5.4733344862458875,4.751130317585524
654814.7350695478,-1456827.8241064143,11.100847408724055,6.633394183536737
653697.4681220357,-1447027.8393144142,2.5439441978325927,3.872094998444128
676317.8350520377,-1458138.361585501,12.796810207279119,7.59560481538735
673487.1017066252,-1438521.3725769124,18.115966257292733,21.967209436813494
650221.771450086,-1442643.1026841989,4.085728560155385,0.4693003417591832
675805.5547203363,-1453435.2043764752,12.796810207279123,7.980700797422667
694302.3475394642,-1460189.4125521122,9.404884610168995,0.3658197968421071
653972.3414651698,-1451928.924776742,14.03023769713735,12.177373081099216
666533.7517055981,-1439650.1396191432,4.316996214503799,6.567119155354448
670342.6709558323,-1465646.3187972433,13.490613170324377,10.280226404026568
686911.4788146571,-1451595.5838042921,6.938029630452533,4.33470035961281
653211.0834753761,-1445756.5737988653,0.6938029630452522,1.0412795504940533
682334.9670308841,-1446822.5586794978,5.858780576826584,1.3325293940307503
669649.9822531862,-1459516.925624719,5.319156050013609,5.526776733284993
654953.6939039265,-1456932.9730805727,8.17145712031076,3.992957944508479
661791.6220122776,-1455604.1601504327,11.48629349930475,9.752827650527767
704824.8188313291,-1447927.3433490668,8.942349301472158,9.90129863956716
653019.1119182829,-1441908.9286209783,5.473334486245889,5.855673966630247
675036.4215448014,-1448341.8725146065,10.021598355098106,6.903549028590582
654272.0595992993,-1446998.2219601262,1.2334274898582294,2.6948819188043744
665144.9995149502,-1427988.8858988567,0.23126765434841579,1.1837666859065208
670223.2178944512,-1465176.5499091744,7.400564939149374,4.151686724812979
665933.8878289624,-1460239.784284932,24.05183605223546,20.170178113676716
673349.8807206235,-1438416.3305050007,18.50141234787343,15.538979767232554
669547.6481553952,-1459663.8121631872,7.7860110297300675,7.890899561682409
670127.1557127326,-1464538.5247907026,7.09220806668481,8.098028835952915
673731.2849224265,-1438468.1353127225,7.400564939149374,5.9380387751323
654146.8742102908,-1452277.542113126,15.880378931924692,12.181073571995046
650469.1410613623,-1442607.002898524,9.173616955820576,5.634075689938326
668839.4293128641,-1454314.2735477937,6.938029630452535,10.435147875064033
661915.1857828097,-1455903.822814661,14.569862223950325,11.99635357946235
668178.5114621882,-1449768.3499123496,1.2334274898582294,1.7687351004531116
654218.0850662099,-1451883.0058549773,10.021598355098108,8.172896096932627
666780.5820068126,-1439610.6861099452,6.6296727579879775,8.86228506345831
655407.5419448614,-1461852.5126727445,11.640471935537029,9.633554309575063
656136.7303946678,-1467042.8225083456,12.642631771046846,9.12868863669188
678713.9583590927,-1474981.7545079093,5.9358697949427235,5.043445485197112
670127.554929556,-1464957.273016464,7.015118848568671,4.8419724385507354
675663.8920242233,-1453335.7394020888,9.63615226451741,4.07195923325739
669474.188992996,-1464554.5737476288,5.473334486245889,1.8314367423326718
654024.6330005529,-1447033.756311777,8.094367902194623,9.39070066215536
670249.521201662,-1465425.1543384935,11.255025844956338,7.8940758553735275
665687.0705415914,-1460279.519493307,22.35587325368039,18.295716192978077
673595.7625530664,-1438372.2109372285,9.63615226451741,16.032341095467856
665323.6934804207,-1460013.2902392964,18.655590784105705,15.929859897596259
678857.5168041305,-1442682.7055670163,5.319156050013607,3.4889199435424043
690645.693142838,-1455868.528225611,10.869579754375637,0.4324712909655233
662162.4589746073,-1455867.0772140569,11.02375819060792,8.505583376223008
656246.3163499455,-1466897.543023901,11.563382717420891,7.683867614785255
577652.7170139968,-1464886.1194178192,10.175776791330385,10.98925536773998
652879.9317249424,-1441809.2588625103,1.8501412347873423,2.10210569613322
655889.5478233707,-1467080.1944777216,12.796810207279124,9.291621320727605
678686.3747714516,-1474733.288990263,0.9250706173936702,0.5191456857753121
665404.1140920751,-1428395.3330129033,13.028077861627539,6.699935877847755
673523.398611031,-1437395.1744446838,1.0792490536259525,0.022468210057299487
667891.7452126227,-1449563.5086147483,4.239906996387662,4.845808146878385
669516.0345690732,-1464446.5276229747,2.698122634064875,1.425505646537637
654005.8863411709,-1452176.6519414443,14.955308314531022,12.0055312041565
650259.7626294072,-1442533.523533719,4.779531523200639,0.8887847149312655
670155.0557826369,-1465205.7203420743,3.6231932514585434,0.2468013531618336
670500.0892352408,-1465840.5204046606,21.045356545706024,16.52891240399359
675908.239650991,-1453283.3713760688,15.263665186995576,10.324766029639283
669225.9616053454,-1464584.0092357774,5.62751292247817,1.6686520894961436
666673.7500394434,-1439753.046118883,1.079249053625949,2.0740672297802356
690687.125066248,-1455754.4113161946,9.404884610168995,1.3315447513314922
682502.2883127602,-1447008.2231049528,7.7860110297300675,0.6016593525524296
669611.6654407745,-1459269.8800855381,1.1563382717420922,1.3983243138625112
655334.5285318753,-1462247.0968897305,15.726200495692414,13.485619023989583
678611.8384848798,-1442728.8345813195,6.783851194220258,1.5008321387382715
690398.3201923093,-1455904.6145354242,11.717561153653172,1.3054222606534953
673595.8644120388,-1437363.8857215834,3.7773716876908257,3.7744859442720946
669887.0475219511,-1464711.724635587,0.6167137449291147,3.5102180670655674
674335.5411906454,-1438257.374033058,21.816248726867418,15.398559204761817
654064.2813521725,-1446922.354328008,3.391925597110129,5.7202481572082196
653611.9126057092,-1446752.1699933847,1.15633827174209,0.485241777018075
665731.3772578458,-1460162.7090049484,20.35155358266077,17.034338619912955
650050.5548514125,-1442460.9418631988,6.321315885523422,1.6237581929768368
661501.8202398592,-1455747.5529689433,17.422163294247476,13.411527816122653
