x,y,ridge_diff_velocity_scaled
677626.7015172855,-1463042.8298827847,-319.7222327365293
677012.1646537831,-1463152.0962555741,-393.2015795257181
676394.4490652995,-1463245.1656407039,-278.48354038366256
675779.9696711717,-1463356.1735142928,-406.92576835804937
675166.8497366119,-1463475.9803015965,-350.7610978201432
674551.5649174242,-1463584.5709348898,-266.4964638714237
673935.7028931334,-1463690.321654058,-345.8054383135134
673320.2912094228,-1463798.2280355345,-412.70011724220547
672706.5010219079,-1463914.97310145,-301.4854952948951
672091.8347777192,-1464027.2912043307,-441.2201485356274
671474.7716084706,-1464126.104899962,-284.304472052798
670859.0419146342,-1464232.1364614863,-456.04095518025764
670244.1734702981,-1464343.3815987126,-116.42110211085611
669629.2416691433,-1464454.4799219852,-581.0504894863197
669014.8519769973,-1464568.7859017623,-252.29896860860356
668399.9198809776,-1464680.2544131947,-448.8530805212669
667784.326490785,-1464787.915323022,567.8682603689592
667167.8871537052,-1464890.3219045189,-354.58749509959495
666551.6070270563,-1464993.6920210922,-69.48477770201634
665936.5169998365,-1465104.1410813385,-63.268091407400505
665322.495180093,-1465220.466100461,70.44184252066606
664707.5666422747,-1465331.7855518912,-11.473844857140534
664091.3318079887,-1465435.880105336,-212.8815275781546
663473.2302099882,-1465527.2928619422,46.78834236951218
662855.8772584393,-1465621.1975642785,-30.64545253657809
662242.9038555542,-1465740.6654405731,-83.81879983409391
661629.692721691,-1465860.453670631,-180.28651199311957
661015.0900089261,-1465973.1622999215,8.609535359278198
660401.707819626,-1466092.3196453156,-145.13653951513942
659786.84690289,-1466203.5289482344,-266.9034214959174
659170.4575437441,-1466306.6450610633,-105.72621353600061
658555.0430092505,-1466415.44771252,-231.69476221996086
657940.0603568368,-1466526.8190621547,-214.58562445481977
657323.8700825291,-1466630.9476352239,-160.42179689032463
656706.7873615915,-1466729.8543835522,-199.579868235503
656090.0988331175,-1466831.1679307076,-320.87311454214824
677170.3764361589,-1462104.8301307426,146.19778971143694
670405.4160546283,-1463306.0461383683,-580.4752566458824
669787.0050788287,-1463388.8729660409,-664.8197287317637
669173.1359741145,-1463503.1020233245,69.44141357148575
668558.7571061762,-1463617.1222999801,-141.13797124020107
656257.1800090977,-1465784.408492596,-224.4205051116142
677166.8865485813,-1461097.6875990825,-33.95678504410739
669786.9876556394,-1462393.891305,-641.2215560630436
667937.8860481869,-1462694.4746256967,-346.4699864483339
667325.8862452937,-1462819.6045972966,-55.59740743060547
655643.5456890983,-1464910.189751438,-312.2808449272842
666981.0842074803,-1461872.7718052727,-57.297464324315854
667598.0814960769,-1461776.7638164023,-133.5174320619456
669440.5427251145,-1461438.4794659466,-924.7431837783164
