x,y,ridge_diff,ridge_diff_velocity_corrected
675628.9805738399,-1453086.4884407744,18.933686455089457,117.86401487010625
694668.5834779558,-1460108.751199052,42.73582969993322,299.6517795442598
677461.0465740971,-1463234.9012303948,156.8347127831754,29.696056093593256
676422.4772439431,-1457992.3352584764,301.4465577474002,84.41756571639394
686576.6283809743,-1451381.1720549732,300.16865954994637,596.4116769852786
674433.5689668192,-1438125.9615606125,1253.9097734337388,1397.7300735395252
678840.901225969,-1475119.7699284414,11.194369363957938,11.4531925201123
665102.5855234216,-1427554.2440144052,396.1241506148331,540.1540099499986
678593.5399422387,-1474577.7201610822,297.15962311597536,245.38276382683839
656037.4799908283,-1466741.1260883603,97.32851701607558,58.61787601568187
653281.2910597073,-1446051.5364738568,197.50980937228707,176.82084786532303
673406.8339204395,-1436929.0336887757,184.45267701976212,119.9247943809846
655440.328706312,-1462099.8439840632,256.94369105306333,180.06079180102265
654719.5158119581,-1457095.2863310813,261.5360793220256,105.01804166015415
669452.5099832059,-1464453.4928999785,360.1121811093827,480.2991356713586
673160.222992012,-1436385.357784972,39.689127744941885,51.92803582855849
664891.4731146849,-1427323.9992508101,19.077437037884977,336.81028545966086
654129.3351023826,-1452153.31042444,495.24522278680945,370.0063767638065
678403.2002393128,-1442660.18518815,127.1497333934733,343.0231877457722
650469.2192652738,-1442606.7106267093,128.44177025405867,16.82312211389899
653042.7518756448,-1445503.378001641,191.54256289315265,190.40001092871148
674987.5980073267,-1448097.1367419488,119.091710006352,11.696235619838603
653591.2320016867,-1447168.7063680273,130.22788799369891,191.0341455453194
670455.3993259724,-1465728.699441887,368.5979867219626,482.5485326463005
670219.7211566531,-1465178.2069836273,64.73827266687636,170.27307125720597
675979.8976954656,-1453329.9298697587,317.3120007363889,165.35595354345918
705128.2587239848,-1447788.7663716348,647.6070937104384,751.6123066181582
668209.4560693051,-1449571.2649105033,140.64164848018962,185.65410272508598
690420.2289583355,-1455687.8772909096,363.63891208875305,531.203370750374
658019.3494825283,-1451505.1508572078,79.27689394185825,41.076000423713595
581474.8269169433,-1459773.5010809745,0.8829551490999585,1.1105091973064196
666974.3565902374,-1439646.0512073596,191.95404612221552,319.7025144210483
670235.332704709,-1464452.7163791712,188.63833936060018,241.43306514511983
653552.7023207379,-1446858.644538459,173.35432050837494,233.08863596791883
667632.7041560069,-1444573.2649944974,884.6392811605598,1162.4849783953919
653522.7058892103,-1446596.4084615652,91.56538679044229,57.61515421594271
676471.3294835503,-1458300.9390049207,104.01858896486851,40.39701181401688
669579.6232074569,-1459467.4644946852,543.6956553106944,577.8002984773345
674644.8387183046,-1438356.1280335342,1253.1465209771054,1397.1333154766203
694363.3190873341,-1460175.5058328086,138.30008356768133,392.4589675259111
673435.2567547722,-1438589.4299847176,164.01376856487792,124.11004944789755
682587.2717380027,-1447098.063827572,95.1511259781625,330.56366829163335
652934.293580205,-1442180.0422895583,805.3234954631089,897.0859159184636
656073.5915251244,-1467051.4804658988,94.09403457747487,49.85829369426938
668798.4678378103,-1454513.6407707264,493.73612160972954,711.8438463845717
674450.6259936558,-1443462.3749305522,357.77483088866853,273.4463230016583
665132.4423822331,-1427865.3103754134,32.986453887195935,47.52533797377828
673437.8240036108,-1437239.6705929707,148.3253940724432,141.67686148234725
682377.1287562582,-1446866.939502033,127.9709816134029,335.2457300326667
665368.6138306918,-1428410.180146412,137.96272450894534,63.31505287715834
577792.047544877,-1464696.1735027959,25.904708039728717,27.64357431404602
665444.44544069,-1460158.4425819705,560.6598128944134,444.24979070437354
650159.8843101952,-1442650.8277783836,234.92973955631908,408.2613298688801
653858.8589083394,-1447004.5681244303,325.0120498984743,386.35884010888583
670698.0712271696,-1466273.1806116882,110.50242504126663,14.743527152948445
675674.546532715,-1453395.6100739865,176.45894244308607,9.41197145472438
654684.4645320724,-1456784.801534493,391.99353767892063,240.76057154995385
667901.593064965,-1449624.7011143914,238.9218054459056,280.6718510269895
674417.8339615058,-1443151.7206960204,408.6583279975684,323.50107588147733
661440.8417521877,-1455598.0895914016,195.1790438485826,127.38565785017698
690625.1927733262,-1455923.7151372936,69.78671628485608,344.02627289991506
653281.8643075135,-1447212.4484071098,173.60848769619918,254.1021754838386
666665.547266506,-1439693.3907985806,79.36005716688715,210.10932777370562
670255.5498479566,-1465488.5844331598,191.52341678299103,340.15430184836
678922.331403577,-1442833.9185426503,23.05428713116555,222.93884045670075
649945.2809639932,-1442423.6806059156,70.06720892348346,271.09919723029554
677153.1242882556,-1463288.0826564122,100.77035051409655,127.47163200878629
658324.9557754968,-1451439.9632452263,111.21794495571578,27.15180642918358
657812.3467828031,-1451271.054775437,155.60213960520798,48.52908753993472
