x,y
672229.0725260661,-1458911.5496614685
671982.9606180484,-1458955.4563222572
671736.8725932204,-1458999.5030977598
671490.4173299164,-1459041.3884441634
671242.8188599887,-1459075.774826139
670994.9262871424,-1459108.0828268947
670747.7587042714,-1459145.5531070642
670501.0446974784,-1459185.911188799
670254.6190304615,-1459227.9760157357
670007.0975449722,-1459262.8880165443
669758.6055970314,-1459290.1986986115
669510.4995160782,-1459320.630347615
669263.7137243624,-1459360.4637380678
669018.6982360084,-1459409.8042925822
668776.2410385397,-1459470.6509716301
668535.3703489788,-1459537.5674499068
668294.2872838265,-1459603.6673941277
668051.1439211824,-1459661.68083643
667806.5751567975,-1459713.478750212
667561.0399207089,-1459760.426757401
667314.5717214771,-1459802.2519863443
667067.5350139162,-1459840.6003769175
666819.9076049342,-1459874.9061172977
666572.131772758,-1459908.1517626033
666324.1674022645,-1459939.9663697716
666076.4368097143,-1459973.4903397798
665830.282692016,-1460016.7942769555
665586.0440520659,-1460070.0818630932
665342.3716119321,-1460125.966788332
665098.4546736343,-1460180.7346270308
664853.6128197787,-1460231.2388080626
664608.7793864416,-1460281.7893961256
664363.2621233232,-1460328.8084037642
664116.4408772415,-1460368.4481807875
663868.8471537476,-1460402.9898207358
663622.0717616352,-1460442.8396878848
663376.0386237686,-1460487.179109192
663129.3812002551,-1460527.8624727703
662882.0810801347,-1460564.4437280674
662633.6033402808,-1460591.4092271125
662384.1010454885,-1460606.431444903
662134.1793429726,-1460608.171107068
661884.2788934938,-1460602.0512831798
661634.608615659,-1460610.3520854004
661387.0452649229,-1460643.7964146952
661142.4050821512,-1460695.0590548073
660899.6370632997,-1460754.565364386
660660.6021614064,-1460827.530323845
660424.9841538585,-1460911.0485107193
660188.7428390167,-1460992.807110519
659951.9965709735,-1461073.0624284435
659712.8704118861,-1461145.8767238082
659470.1049896613,-1461205.2152492113
659224.4269014669,-1461251.210071919
658977.2435288357,-1461288.417456641
658729.9225763148,-1461324.6004945268
658483.3598053678,-1461365.884859053
658236.215597448,-1461403.468745905
657988.6508282763,-1461438.2674099992
657741.1352366224,-1461473.3697767039
657494.55532558,-1461514.4554406651
657249.8246688123,-1461565.3190217027
657006.070354012,-1461620.8223516985
656763.3145963479,-1461680.5009306807
656519.1459858456,-1461734.0773515047
656274.0101969744,-1461783.1117990697
656027.2056378196,-1461822.5307527927
655778.9762196264,-1461852.1385987015
655530.1674631658,-1461876.3265704513
655281.3325422669,-1461900.1918771057
655033.7203417632,-1461934.3033470062
654787.9357347875,-1461979.8258189997
654774.6172706414,-1459950.0185575243
655018.380403295,-1459894.6364042438
655264.649137335,-1459852.0539220285
655512.3297939603,-1459818.171772958
663633.8512772484,-1458384.4496802995
663880.8024351961,-1458345.5715922648
664128.5465446596,-1458312.157906939
664376.2635389221,-1458278.5379854809
664623.813483975,-1458243.6647189527
668800.5020015759,-1457467.1569228554
669046.550588251,-1457422.9008319927
669292.1502996394,-1457376.2417823144
669538.1857993738,-1457331.9282733968
675939.4460619285,-1456238.0294936756
676185.4845161925,-1456193.7729533815
676431.328214051,-1456148.4653726462
676676.4148018047,-1456099.184918316
654738.1053420488,-1458949.3366936822
654981.1018544333,-1458890.678533515
655226.7459187708,-1458844.9262409152
655474.3211833771,-1458810.318821837
662858.0994348993,-1457514.7029067292
663103.8650003381,-1457468.8907846182
663349.7705521899,-1457423.8395989696
663595.7433953926,-1457379.1673715957
663842.5864070614,-1457339.8606537764
668763.9157270868,-1456469.7982083622
669011.2423109584,-1456433.4362858792
669258.3941453138,-1456395.9386358282
669504.8350823306,-1456353.917742707
675657.1030182326,-1455267.4676604525
675904.1405234314,-1455229.5723948537
676149.3959279461,-1455181.742731462
676393.572220071,-1455128.2970157152
676324.6956445511,-1454134.3930137896
676078.3327266112,-1454176.8650415682
675831.8747489619,-1454218.7885933355
675585.6919717598,-1454262.2946763057
669186.0061272741,-1455396.6113470336
668939.6479955595,-1455439.0844706486
668692.997044785,-1455479.834830512
668445.9383873605,-1455518.0610588472
663030.8563161034,-1456469.326597171
662783.8613766517,-1456507.9606983804
662537.3042293029,-1456549.223559022
662291.5524013195,-1456595.0750856576
662045.3815097365,-1456638.6377787702
655151.1478185849,-1457838.004701586
654905.9743067233,-1457886.792595996
654661.7561808372,-1457940.2166824958
654418.4294819301,-1457997.5703609816
676135.5591393698,-1453130.0053769983
675889.5166605853,-1453173.2417987012
675644.1528463741,-1453221.1146560365
675399.606309556,-1453273.018615851
675155.4432235073,-1453326.7105046497
674910.8992651431,-1453378.5753562842
674665.4169038582,-1453425.8422580068
674418.621422761,-1453465.5625700136
674171.4394853817,-1453502.8482553365
673925.763711261,-1453549.0155954566
673679.8682412622,-1453594.0896748865
673433.8657089119,-1453638.5609434603
673187.4571759271,-1453680.7474597646
672941.5576810578,-1453725.8049870871
672696.0986077857,-1453772.9928005184
672449.075993946,-1453811.2929642517
672202.7548569102,-1453853.948007339
671957.0492047431,-1453900.069225738
671711.4702837907,-1453946.8646115959
671465.2381730417,-1453990.0450480143
671218.9264021313,-1454032.7986969508
670972.8750634969,-1454077.0463513746
670726.5088156709,-1454119.502352715
670479.6311346062,-1454158.8239944293
670233.5863333371,-1454202.9184534617
669988.0356047017,-1454249.8181781184
669742.324104141,-1454295.7721379893
669496.0370576851,-1454338.6645892914
669249.2722155805,-1454378.361564071
669000.8793238595,-1454406.4359131875
668753.2147227814,-1454440.2020542768
668507.4543719635,-1454485.761094963
668262.7492470368,-1454536.839633452
668016.6616189461,-1454580.8078514196
667771.1813843653,-1454628.0333571935
667525.2779351063,-1454672.9098585146
667278.4150644577,-1454712.3750841417
667031.4223841389,-1454751.016081249
666784.2718262695,-1454788.6330575638
666537.242133814,-1454827.0404058392
666290.5903325996,-1454867.7440945157
666044.9647840449,-1454914.242886674
665798.9755830719,-1454958.816012217
665553.0665539643,-1455003.8443399526
665307.5653670644,-1455051.0358243007
665062.6021400711,-1455100.9091614538
664817.0994188756,-1455148.0891671712
664571.7003224147,-1455195.8021446385
664325.2298732171,-1455237.353572484
664078.2380458708,-1455275.9885953288
663831.8314897015,-1455318.1496330407
663586.0829517205,-1455364.035271983
663340.857632513,-1455412.643651623
663095.1580162374,-1455458.6211857076
662848.5342071832,-1455499.4425160112
662603.0515863142,-1455546.6931998737
662358.1267389598,-1455596.7947505051
662112.4373180966,-1455642.872094603
661865.7827289192,-1455683.5961486984
661619.9453535308,-1455728.9164673702
661374.0346947294,-1455773.5399404045
661126.3269408514,-1455807.2292240697
660879.0323996305,-1455843.6925964209
660632.8564658057,-1455887.2095697331
660386.9883035145,-1455932.4593378822
660141.1433143064,-1455977.833867805
659895.2355433784,-1456022.8608773719
659649.6260274212,-1456069.5015523585
659403.5577046573,-1456113.601634391
659157.020302603,-1456155.0171403696
658911.3291317659,-1456201.1870664835
658665.4213225093,-1456246.2171906056
658419.3490595308,-1456290.3517123244
658173.18582039,-1456333.9261855774
657926.2814498557,-1456373.106197267
657679.4048825038,-1456412.4869262646
657432.834797571,-1456453.7420635587
657186.2750619131,-1456495.0589514552
656939.2879237803,-1456533.7196674685
656692.9949377422,-1456576.5087064342
656447.2058146332,-1456622.1832943673
656201.2722116392,-1456667.0805334935
655955.3732325232,-1456712.1531114269
655709.5510637125,-1456757.5851930887
655464.8112628849,-1456808.5539018016
655218.855369392,-1456853.003423403
654971.5418498148,-1456889.4480607442
654725.6393770006,-1456934.2190716213
654481.1284384108,-1456986.2981573793
654236.4708270608,-1457037.6398943576
653989.1776968286,-1457072.4404461791
653740.4688180159,-1457097.6849327325
653491.8526524184,-1457123.8770852457
653243.4502204597,-1457150.8947230869
676059.6564524738,-1452142.845225439
675814.5079800104,-1452191.7821704703
675569.8949709702,-1452243.374788296
675323.6767990314,-1452286.2654440298
668924.4060563071,-1453414.5431067958
668678.2126732061,-1453457.993117898
668431.8384645445,-1453500.3799808042
661292.78033047,-1454742.8915662623
661046.4964302105,-1454785.8240115186
660800.1824971478,-1454828.57929724
660553.2934092056,-1454867.8560736366
655139.6880877427,-1455833.5015623244
654892.738221581,-1455872.3939245096
654645.7414257379,-1455910.9718143134
654400.11929791,-1455957.376426755
654210.0411916106,-1454986.7067145118
654456.5985706428,-1454945.3787668317
654703.1500331269,-1454904.0498726647
654948.362092293,-1454855.4731187443
659867.7605136795,-1453966.1868643065
660113.4324069696,-1453919.934919321
660360.1320403691,-1453879.5890525747
660607.2527676864,-1453841.7788473605
668239.0765186889,-1452509.9470736962
668485.2114502933,-1452466.1814323373
668730.5256059864,-1452418.0625820756
668974.9745938755,-1452366.05745038
675124.8077169791,-1451281.5894350717
675369.7330868979,-1451231.5490894332
675615.9814549702,-1451188.5360866832
675863.2099543166,-1451151.4556209587
675766.0102257655,-1450143.576658693
675519.975343169,-1450187.9106094812
675274.0233168652,-1450232.708026631
675027.9689307631,-1450276.9410769157
668633.3031239689,-1451432.7025884774
668388.5535459224,-1451483.6220154914
668143.2970030246,-1451532.0775275247
667897.3706663746,-1451576.975082275
660016.7121683729,-1452933.4593273515
659773.119015369,-1452989.6508305196
659528.0800642805,-1453039.0540126716
659282.4612722738,-1453085.6221384464
659036.5224020097,-1453130.3464871654
654605.7673582251,-1453906.5467261863
654359.8168076338,-1453951.1484047724
654113.4421844499,-1453993.5590906504
653867.2619336083,-1454037.0708999352
653914.5327882007,-1453036.1034818052
654161.800270713,-1452999.357528019
654408.3846122691,-1452958.2594489574
654653.9249444262,-1452911.3241802102
658333.9147410903,-1452212.9265911505
658580.6469618023,-1452172.6527555562
658827.6546640814,-1452134.1050969653
659074.6663601713,-1452095.6007280687
667934.676969465,-1450525.937487058
668181.4929484295,-1450486.1753758264
668428.2015855322,-1450445.7916960907
668674.259367674,-1450401.5840523762
674815.4490493627,-1449290.96390557
675062.5884306255,-1449253.2809532299
675308.9848643196,-1449211.0401084956
675555.5009893167,-1449169.4816945258
653453.8463860034,-1452105.142137805
653699.1599127175,-1452056.968112504
653944.8424056452,-1452010.735144703
654190.7480611025,-1451965.6839369177
654436.1857373896,-1451918.1612161659
654680.989413292,-1451867.4725294176
654925.3555755933,-1451814.70865711
655170.3478189014,-1451765.010709932
655417.3558187687,-1451726.9388983094
655664.6948892165,-1451690.744239187
655911.0661754278,-1451648.3262690387
656157.6840930359,-1451607.3878140033
656404.8645836263,-1451569.9709525614
656651.6974912673,-1451530.3294137886
656898.236846385,-1451488.8812316193
657144.5446816108,-1451446.1005295874
657390.3365736544,-1451400.4359285673
657635.9231375286,-1451353.673438176
657881.1569074506,-1451305.104327465
658126.7405239715,-1451258.3749271387
658373.1523655785,-1451216.2038538433
658619.0137912482,-1451170.9521184207
658864.3087487955,-1451122.7003567447
659109.5394297153,-1451074.1318037896
659355.5159268425,-1451029.5034676527
659602.8023766462,-1450993.06733654
659850.8393680154,-1450961.862085517
660098.4488771994,-1450927.394432859
660345.4325103607,-1450888.7439468703
660591.7562029389,-1450846.0511903304
660837.4308526516,-1450799.7901556802
661081.4614873877,-1450745.7153354206
661322.2844909885,-1450678.7978474742
661561.8211105722,-1450607.2437808637
661801.0025898075,-1450534.5171660108
662043.4092528836,-1450474.4139606315
662291.1031275484,-1450441.755079101
662539.9393964289,-1450417.7190784123
662789.1901841228,-1450398.4868465373
663038.5890491013,-1450381.217271419
663287.0483798749,-1450354.3928491506
663534.1458771563,-1450316.47789783
663780.4925862009,-1450273.9286974117
664027.0051756355,-1450232.3434478003
664273.6520506853,-1450191.5467744037
664520.1462549776,-1450149.8358615516
664766.2281338093,-1450105.7762294654
665012.0249907814,-1450060.1392230922
665257.7603923978,-1450014.1890976108
665502.8111157299,-1449964.7057537278
665747.3219345193,-1449912.633470698
665991.4989129915,-1449859.0035522552
666236.1473233108,-1449807.583322904
666482.3006605434,-1449764.18864021
666730.0392389165,-1449730.7628130221
666978.1961992726,-1449700.523615458
667226.13842818,-1449668.830075075
667472.9035158849,-1449628.7912286283
667719.1010142997,-1449585.3940155474
667964.2387110248,-1449536.411387595
668208.8789657399,-1449484.9301849182
668453.7818044161,-1449434.7179403172
668698.8398181192,-1449385.2780570458
668943.0610161149,-1449331.8872331681
669188.3272345862,-1449283.6207543553
669434.7922395183,-1449241.755535663
669681.3587482787,-1449200.4893324948
669928.699691674,-1449164.220045345
670176.2501690299,-1449129.3889441001
670423.0332466615,-1449089.446988342
670669.7658568869,-1449049.1706451878
670915.9804741631,-1449005.8759752116
671161.6320694612,-1448959.4610325184
671407.5972698784,-1448914.7437346368
671653.3210475389,-1448868.731745014
671897.9594442211,-1448817.3984874936
672140.9764042003,-1448758.7727145136
672385.6154584084,-1448707.499214053
672631.2057713274,-1448660.7560681282
672877.488787942,-1448617.9339942094
673124.5278279347,-1448579.5799967165
673371.6494249154,-1448541.7578533886
673618.7547383945,-1448503.8313727237
673865.6511959822,-1448464.569361081
674112.4946337192,-1448424.975610803
674359.1365357046,-1448384.1443387186
674605.4682308276,-1448341.5159971747
674851.0566026416,-1448294.7829517436
675096.1554202547,-1448245.529893241
675341.4437147474,-1448197.2573491607
675586.7116775665,-1448148.900747266
675118.7483677673,-1447233.1033166626
674872.0459518459,-1447273.4746141916
674625.0465912331,-1447312.067421557
674379.2156863157,-1447357.290872329
668229.1832122426,-1448456.477723962
667983.4557401427,-1448502.4718621126
667737.3664276558,-1448546.5126456746
667491.4521749465,-1448591.5114822076
657647.2518318291,-1450333.3050129719
657401.2359602292,-1450377.7504888813
657155.2478884319,-1450422.3252125902
656909.4973127729,-1450468.1918036828
656663.5299181206,-1450512.8996380996
654195.6146556725,-1450908.843813879
653949.7830871663,-1450954.2652128793
653705.0023736311,-1451005.0307645353
653460.4076398766,-1451056.717029392
653346.2027880948,-1450077.6591056406
653585.3718672154,-1450004.9350682497
653828.087493618,-1449945.8580174854
654074.8946820472,-1449906.8405938125
655794.7075434311,-1449598.6320855983
656042.9597944802,-1449569.7817723784
656290.9665269797,-1449538.9692664735
656538.1649844736,-1449501.7265525265
656784.6297287795,-1449460.0861913615
667362.9070980444,-1447568.0510453372
667609.9943049031,-1447530.0219061202
667857.2878890663,-1447493.418243396
668104.744296904,-1447457.9112133852
674255.4877882795,-1446364.7817371069
674501.3570687991,-1446319.5722240494
674747.4694192861,-1446275.6662522736
674993.519037202,-1446231.4446398965
653377.9988044443,-1449052.4178506916
653622.6651931239,-1449001.239159227
653866.447698285,-1448946.0718707168
654109.7374452761,-1448888.7021377813
655100.8712066825,-1448762.3853452639
655346.0645789881,-1448713.750496113
655590.0140215011,-1448659.1406295418
655833.0795220751,-1448600.703052208
656077.7842543081,-1448549.725791985
667397.5737711588,-1446572.3339299979
667643.7770527274,-1446528.948261519
667889.8751587034,-1446484.9554278178
668135.6924375333,-1446439.4412989223
674296.6137311559,-1445419.6020571925
674543.2393158674,-1445379.4747365308
674787.1847928166,-1445324.9552545142
675027.9050493999,-1445257.811427617
674803.2315750757,-1444243.3599205522
674556.9755984928,-1444286.1343791871
674309.699465461,-1444322.7818536272
674062.2002208963,-1444358.019945705
667913.1105117982,-1445460.2693568286
667665.9982581579,-1445498.1420062957
667419.142720383,-1445537.652755218
667171.9156083729,-1445574.7527188912
655111.2281385042,-1447693.1410165774
654864.4021477452,-1447732.7856097312
654617.6766427924,-1447773.0665706624
654371.1791741957,-1447814.75942997
653880.7031651852,-1447911.4110230661
653636.6971398279,-1447965.8173470544
653392.7836539843,-1448020.6329831944
653147.1755353981,-1448066.6743950062
675019.9469444256,-1443208.1442613518
674771.6053913877,-1443235.55407271
674524.7235174186,-1443274.6063241013
674279.4621397136,-1443322.9436291414
674035.9169824105,-1443379.2515199038
673793.2972334526,-1443439.5022964561
673551.9447732858,-1443504.6464401989
673310.2892693431,-1443568.266059395
673063.7813604074,-1443608.6604538935
672815.4190651183,-1443637.1766591945
672566.8145169973,-1443663.532920012
672318.0362381439,-1443688.1835250724
672069.0967347714,-1443711.114811411
671820.7346265757,-1443739.5383932423
671573.3454318163,-1443775.4079048992
671326.2176133533,-1443813.1384812568
671078.9062459744,-1443849.6365350792
670832.5967763641,-1443892.3426802712
670587.001581397,-1443939.0552191318
670341.3068725803,-1443985.2431552748
670095.4532509176,-1444030.5829165927
669849.5413299712,-1444075.6038992424
669603.5666277115,-1444120.2799032577
669357.5698607259,-1444164.83165915
669111.2113174237,-1444207.3254018791
668864.4006410983,-1444247.1106726977
668617.7332068562,-1444287.785696977
668370.965439362,-1444327.8530997008
668123.9539523792,-1444366.3552289698
667876.4483717739,-1444401.529966798
667629.5632847581,-1444440.8202697344
667382.988694997,-1444482.0308378094
667136.9725735441,-1444526.4691265163
666890.9723149982,-1444570.974443703
666644.0393549877,-1444609.9182705926
666397.2872359924,-1444649.7483401992
666153.3521093132,-1444704.1548667618
665912.2196091514,-1444770.0308291484
665672.9335647477,-1444842.397883555
665435.2059875149,-1444919.7400977067
665195.1005327005,-1444988.6729894055
664950.3138513372,-1445039.2495171246
664703.8842679268,-1445081.2387485767
664455.9276514101,-1445112.3221587772
664206.682012456,-1445131.4566954104
663957.7955233671,-1445154.8988755199
663708.8448781412,-1445177.744315727
663459.9926512098,-1445201.6497318614
663211.48170544,-1445228.6135624691
662964.5138784272,-1445267.0921028897
662718.6151181102,-1445312.1699265146
662473.4026144838,-1445360.828481111
662228.8764399479,-1445412.8374446495
661984.490850146,-1445465.5158629406
661739.5437157138,-1445515.4956620352
661494.223095473,-1445563.631058722
661248.8407943813,-1445611.4421231875
661003.0980410214,-1445657.3716973893
660757.1008725414,-1445701.858474942
660510.299001068,-1445741.68993417
660263.0129693606,-1445778.3939095212
660015.405644362,-1445812.885502448
659767.8296679339,-1445847.524681679
659521.6788084463,-1445890.999950894
659276.8608468218,-1445941.5961774152
659032.1636063833,-1445992.8006745873
658788.1450211662,-1446047.1383257036
658543.9643838186,-1446100.7009508687
658298.3345818869,-1446147.1579372105
658051.8570072069,-1446188.9265370483
657804.8523510844,-1446227.4884678682
657557.1330188412,-1446261.058808496
657309.4022477813,-1446294.5476647832
657062.4749608245,-1446333.5495545221
656815.2064404313,-1446370.3856658721
656568.2673780979,-1446409.3377358257
656322.3931488566,-1446454.477924759
656077.174740814,-1446503.1280756367
655832.1431907587,-1446552.6987485848
655586.1880682982,-1446597.355289449
655338.7145694145,-1446632.6050530714
655090.81540947,-1446664.9311270078
654843.039022305,-1446698.191658131
654594.767021841,-1446727.3338595799
654346.5401228,-1446756.5024001088
654100.9153780637,-1446802.5181437396
653857.880193737,-1446860.9401054115
653617.5988156807,-1446929.879576672
653376.4920647199,-1446995.773477545
653132.171312567,-1447048.5063495066
652885.948409688,-1447091.704920535
652639.2929685159,-1447132.4538165422
653160.1505246565,-1446005.760658421
653408.5718110907,-1445978.1347047114
653657.0255407086,-1445950.5453546972
666943.5311575828,-1443582.1723103782
667189.7890173404,-1443539.0946539496
667436.7224271358,-1443500.1491255166
667683.8870656407,-1443462.673563457
673836.8542477916,-1442374.5431662707
674084.2941855959,-1442338.900561911
674330.7924825174,-1442297.3903550985
674575.7424778857,-1442247.4628090034
652952.8288011515,-1445094.970141448
653199.8848751474,-1445058.9017703258
653444.7448660608,-1445008.5459195408
653688.1589339402,-1444951.6056572453
666727.6380338228,-1442643.2097488162
666973.3083225522,-1442596.922976238
667219.2150652757,-1442551.9225492128
667465.8727572183,-1442511.2045777745
673616.8774740854,-1441420.3448416996
673862.1722237275,-1441372.0738414158
674107.3981211117,-1441323.457375427
674352.3575620556,-1441273.5704533826
674157.9357054016,-1440303.6379268134
673913.8033856072,-1440357.4552427817
673668.7672982304,-1440406.9644240325
673422.5225290152,-1440450.0589245805
667261.4705011769,-1441489.2673213552
667016.9144912111,-1441541.125807892
666773.3449720866,-1441597.432620211
666529.6246431377,-1441653.1019179616
653481.8626735045,-1443857.008227879
653234.4335871937,-1443892.644880046
652988.703036669,-1443938.2900975589
652746.0692227761,-1443998.29553427
674118.7710186297,-1439316.1842205017
673869.9893589403,-1439340.607160012
673622.2244028647,-1439373.5863758435
673376.7022237873,-1439420.3045253183
667237.2071507089,-1440541.226891343
666989.897489982,-1440577.7668181402
666743.3918844826,-1440619.3349621473
666496.8175428153,-1440660.5208829385
653463.2773062973,-1442958.7594780694
653213.8730193836,-1442974.5539175395
652966.6935352865,-1443010.9334965148
652721.2337079208,-1443058.34026185
652380.3200850481,-1442086.245837523
652626.9699396164,-1442045.4863402534
652873.9254783184,-1442006.6282901296
653120.7367309942,-1441966.838679212
653367.7238409033,-1441928.1576654154
653614.004988698,-1441885.275905348
653860.0542674531,-1441841.0251234388
654106.3342179266,-1441798.0736610326
654352.579583308,-1441754.9623472062
654598.0072785454,-1441707.3876366033
654843.6678022571,-1441661.065380357
655089.9867328634,-1441618.3319757576
655336.4343569172,-1441576.3577486386
655583.3032983231,-1441536.927138782
655830.1722296105,-1441497.493058489
656076.5297520194,-1441455.024102162
656322.3374410421,-1441409.4465099513
656567.6949309179,-1441361.5058040211
656812.7890831974,-1441312.2404013535
657058.1781951198,-1441264.5075294804
657304.3326757316,-1441220.8403472635
657550.2745908132,-1441176.0296928291
657794.6517284375,-1441123.465874979
658039.9702776269,-1441075.6607241726
658286.9576855373,-1441037.0309972423
658534.4581293939,-1441001.7883355168
658781.6087293227,-1440964.2348463298
659027.5085212095,-1440919.3192812516
659272.44904624,-1440869.2872571573
659517.9888610173,-1440822.3650254603
659764.4878965992,-1440780.6947885677
660010.9679712465,-1440738.9092172566
660257.293495838,-1440696.2260178581
660504.5451948451,-1440659.4301644522
660752.4021257224,-1440626.7827856333
660999.8173653333,-1440591.0080594644
661246.7148306053,-1440551.7601907337
661493.228939622,-1440510.1916528472
661737.723799435,-1440458.5630584862
661980.5745717178,-1440399.4115571065
