x:,y,ridge_diff,ridge_diff_velocity_corrected
667682.1821990698,-1454448.7997611878,3.3953800193070265,49.67481781692766
663176.2583811355,-1464722.9555505253,235.36739779766918,346.5455873581056
666680.3708385616,-1455959.6581329517,210.84581171601963,145.80631602115193
668531.4292229635,-1454358.0368804487,112.81076359162722,200.806201143377
669219.9143912045,-1452193.1340666595,203.42411289717097,176.3246854258127
669594.6670877065,-1453218.3575130228,143.73012650083075,187.8153203257216
662022.7308821388,-1458648.7123536202,433.7679385938279,548.5362324091802
659872.4469063699,-1451900.5911857304,143.8277188887037,93.21120706901928
665300.3138266976,-1447940.4402796917,235.2418710424649,243.03958271717724
668700.7723452102,-1444434.6291180728,166.34352779808353,191.4896239475524
659814.0790252348,-1445761.3287135172,142.71437490418,94.23966664688638
660583.9429097602,-1442975.7398193353,341.0609476630884,305.9413011549471
667870.4376750254,-1450539.4456939944,100.84540922075598,115.01689490561486
664186.6379015283,-1453263.9618417653,59.52427113638254,84.95624527503401
662280.8914694723,-1464544.6356719276,327.74177308239126,467.44689107852076
661789.3167418574,-1449515.6553256111,109.35705287150489,167.92577077575936
670046.3875076857,-1452069.7052108217,312.8092136279791,465.8015409861788
670743.5279141413,-1443853.5986957578,123.95248979715234,120.85699859735624
660895.2394469834,-1440624.1246682582,395.39132394854914,481.6167930287984
663649.2573092051,-1465536.830449718,189.16926459435155,256.74695953718236
666923.3097907074,-1456600.1504718382,266.5913576382817,257.2935505303569
662308.1460717118,-1457708.9409191145,153.73937812418404,257.7434677118113
667874.7301488812,-1439384.1545387032,45.388173874095884,44.763044620427
669210.385962717,-1463307.8498344691,125.35566576808185,126.6740548733411
657420.5789318724,-1443434.9624205865,10.676467220418388,7.386509891853308
663753.8670393004,-1462244.543424519,103.22473511344981,87.14131732405815
659921.230293467,-1450827.3351327474,44.30784292796869,63.360482046702
664953.0480838162,-1451228.4898245533,496.51172366508985,488.48072588179025
663463.608592621,-1465562.8360129592,197.68331243350735,241.5032918540224
663472.2735196457,-1454137.0651156295,335.86666659610796,296.57094962532955
670101.5283378308,-1463402.7320791315,321.75685972465686,361.3910007006029
661644.4270029896,-1444609.1064919655,25.988942361564938,18.749651626140206
664262.3723498546,-1447050.6739547737,201.16389113346446,237.6204658409226
660144.8743417498,-1450982.4981783433,62.16931496229215,78.82070795905531
669455.7047469448,-1442169.7289029802,46.5299141463896,49.05384868057952
664830.8684835485,-1457110.7463121186,324.19568733124567,269.0273763967467
673184.6325914725,-1456886.409236065,339.82669195112214,347.24263220701926
665803.7139804908,-1455010.4271849683,285.822038556518,322.419405834263
661143.8643888244,-1447683.8291500607,92.3001788211603,172.131215949623
659062.1638160778,-1450984.06739164,230.59698701338863,218.7212641177979
669218.9389289387,-1445247.1554800065,33.208597915422445,15.81994074021739
670059.9547298906,-1444897.8047192828,207.86949449141335,186.0742488817379
662594.705982193,-1465557.6741251615,206.94713136379386,278.3346149798778
663711.6490567585,-1461166.5576650985,52.588481804100866,237.75521839559974
661365.8117319753,-1447838.1585963245,189.53842522559603,266.040931984557
662258.4953200959,-1446482.656430095,118.2890350029576,130.0288382227086
658707.6336474068,-1439183.8533244543,231.1676329077008,331.7905347289854
663296.0332624763,-1446275.3291352834,120.97961178652167,114.88976612680855
660162.1421240706,-1446797.7351523982,85.93782285897498,39.75065052285561
665922.296669085,-1439595.5385202994,107.64133123465746,128.07947579004897
669258.0028714146,-1453466.7072054658,40.31487936528646,58.065867166918224
667220.5432932083,-1457624.6517496656,11.05555465681427,11.436378065735271
663080.6494802515,-1446125.3548878985,108.99188977507933,101.0380476586189
668018.8490372237,-1462490.2169095443,987.1767621206293,1050.4613406336314
665613.0209625184,-1453972.4638211846,251.97420746256566,248.67335396771549
666652.3868609625,-1443387.3842974924,94.53701777714384,108.85650288209932
667327.4347854382,-1441608.990824571,109.07338064368138,117.65012851270922
660210.9346260561,-1458129.8720733768,120.02591901727317,198.79631265144852
661821.5175273515,-1438491.3830241477,78.20953358933477,78.04911008894857
659276.3888489187,-1446802.6780968234,198.73100070629118,137.97311093821213
672922.5974906457,-1454773.1160562579,117.98952557658225,134.16957271219047
667989.9157065859,-1444336.4182992445,14.710384546759986,19.575854046966406
668450.1431575562,-1459505.3740081955,273.81771164163246,317.49858781611204
665108.8618371892,-1463355.2273597852,48.85727637875323,39.92778356275289
660375.2403291708,-1453772.1438032093,198.63155311142464,244.41628254495475
665456.7609999601,-1454186.7259130483,186.05722463806194,191.34992157584048
664434.8926549962,-1448094.046206188,206.2859910291573,249.79313822858032
657799.5767333081,-1439006.4017221425,221.12520937349254,199.27029244622494
672001.0219476209,-1451884.077991019,291.92115244155184,306.2674197541707
661293.5263933789,-1448724.7549532447,109.24006707863518,207.3256782577467
661609.9175428781,-1443352.9919028925,5.474203973817396,1.7622922196615605
664889.4978652769,-1463200.883351214,66.49794421011791,68.77890321459341
658328.7991445432,-1449138.7500088732,139.7949683865545,109.37194292633103
658143.7698497456,-1441090.284048499,1195.5622126476567,1394.0931959538248
672154.4612201676,-1451665.6997641763,157.12288284987426,210.096728623489
672143.3071329728,-1464084.4611982047,386.33343474953216,505.8556951275111
661239.9938878869,-1464927.5227445546,223.81789621618321,193.74843160278203
666067.2349875565,-1456739.2243042456,451.0826714478952,513.3341471393904
662363.497909288,-1447336.8678177875,88.91203588339434,68.78434898639279
669714.0045340768,-1461517.5226340112,262.9286299040009,260.96790761821705
662946.7339916711,-1457375.059520645,73.12414537140432,158.81477719607398
669348.7311269739,-1446297.7456849115,187.5468127862141,232.52667707087602
663345.674079913,-1442372.385662504,27.899982327572445,16.95709170094335
