x,y,ridge_diff_velocity_scaled
677871.4080036522,-1462993.5181526912,-92.19116661180493
677504.569120696,-1463067.2778985116,-283.4034673324475
677136.1056968123,-1463135.6893135032,-360.88003669103585
676765.2365548792,-1463190.638390573,-372.3558724392055
676393.8252905526,-1463241.5049939544,-240.79917905565702
676024.3435640456,-1463303.6341459593,-332.4602158794865
675657.602253758,-1463381.592512115,-414.9013606759587
675290.505974508,-1463457.5361886679,-299.33736883263816
674921.0592872199,-1463520.9880695445,-324.3363892666802
674551.1450719547,-1463582.1207218908,-261.84815933125856
674182.3094090556,-1463649.5447998613,-141.4629527349867
673812.8156523453,-1463713.1346785373,-245.82381405086767
673442.5965448386,-1463772.487913151,-277.726652274202
673074.2327338444,-1463841.861739473,-273.07150266045534
672706.9144508244,-1463917.0224056272,-254.19928171055238
672338.4656572826,-1463986.5229585469,-428.72362656456477
671968.8188486121,-1464049.4728964095,-415.2262269998072
671598.208919811,-1464106.5330310173,-279.22305401283023
671227.6532858558,-1464163.804744068,-292.853104454758
670858.8086242268,-1464230.8173831743,-417.2065815329388
670490.6237988453,-1464301.6322680358,-112.08820590089636
670121.0860212533,-1464365.0074342417,-336.2294694568275
669751.7650131083,-1464429.656790931,-568.5646996411567
669383.6280465871,-1464500.9651726903,-235.30598001852903
669015.1127552404,-1464570.2124412693,-215.98180884646678
668645.8761351586,-1464635.5369063679,-172.99036345344473
668276.861352307,-1464702.1429233449,137.17049377102558
667907.8488829492,-1464768.8147381651,-108.9740168172014
667537.890310633,-1464829.8269489142,22.73254308357305
667167.6764029264,-1464889.015671417,63.07612402444995
666797.9596919504,-1464951.2924770317,423.15146139054855
666428.2882151322,-1465014.1147952913,-55.02044323085181
666059.3408449967,-1465080.932102274,-47.22207986586244
665690.8504213659,-1465150.3802205115,0.9003467364711923
665322.5310978995,-1465220.6660375076,-27.567186364077344
664953.9774207146,-1465289.638665387,-1354.6418842928465
664584.4212706402,-1465353.190361899,38.555609953932105
664214.7735238665,-1465416.2669070351,-115.6541089035307
663844.8037864101,-1465477.316066103,-85.35413004158443
663473.506353242,-1465529.3271925852,33.38250939377673
663101.4944678491,-1465576.0707746507,-36.90139443539118
662731.9283817193,-1465637.2297503229,13.710999886530033
662365.3843848517,-1465715.7414094582,-74.73606254285511
661998.6488334864,-1465793.7772420133,-40.612301954453415
661630.1077695838,-1465862.766526436,-127.40630957750517
661260.4846172547,-1465925.7397205925,-93.34180150671295
660891.8940014762,-1465994.1648761458,-43.75349416920221
660524.6246413998,-1466069.7291246771,-65.24726428198983
660156.5823758331,-1466141.2078803517,-89.6443696141506
659787.0370221458,-1466204.6373536873,-178.47078053746088
659416.7801865222,-1466264.0391447938,-215.72667319426574
659047.0177339042,-1466326.315345877,-138.17181073452593
658678.0762758004,-1466393.3808954016,-305.87363808088423
658309.1358537398,-1466460.4767229583,-230.83532843455004
657940.0703100672,-1466526.8820560623,-208.6412410814288
657570.7862994884,-1466591.9656651455,-150.76408579834145
657200.5797848927,-1466651.4428289153,-162.99103952444528
656830.1449150963,-1466709.6501430296,-127.50773688747825
656460.0022130047,-1466769.7859194442,-155.58394741326174
656089.7964120188,-1466829.4781486364,-305.4131628281286
655720.3014645855,-1466892.9881118895,-146.59997527455886
677417.7105936657,-1462068.466538627,-3.801146830011703
677046.6519550116,-1462122.5979631906,47.76272437087607
676675.8572279556,-1462178.544697071,15.27009690472471
670405.6618034466,-1463307.9369939608,-516.438475482807
670032.6316836616,-1463344.3236582628,-577.6308639517938
669663.0242994184,-1463403.78261575,-647.1915673775363
668928.2031542918,-1463552.9282938007,102.18393874567492
668558.8710382179,-1463617.8018507801,-77.8569666691626
668189.0830562843,-1463679.9946714947,-3.2487828045025147
656010.1748589004,-1465822.2094274135,-295.30003744187616
