x:,y,ridge_diff,ridge_diff_velocity_corrected
667682.1821990698,-1454448.7997611878,2.6172183057564844,1.0669461895289682
663176.2583811355,-1464722.9555505253,3.9998996748353814,6.730208419309726
666680.3708385616,-1455959.6581329517,7.555366052466827,5.535082178960048
668531.4292229635,-1454358.0368804487,1.0863925042762759,3.706765126673986
669219.9143912045,-1452193.1340666595,5.777632863651104,5.035865216088656
669594.6670877065,-1453218.3575130228,3.654229332565656,4.840950247392952
662022.7308821388,-1458648.7123536202,9.925676970887794,12.638641323610894
659872.4469063699,-1451900.5911857304,5.135673656578761,3.8857957114494717
665300.3138266976,-1447940.4402796917,6.222066160855037,6.431042571224446
668700.7723452102,-1444434.6291180728,4.098662629769586,4.720927859253144
659814.0790252348,-1445761.3287135172,4.938147746710346,3.7007938201179886
660583.9429097602,-1442975.7398193353,10.61701765542724,9.865796134815554
667870.4376750254,-1450539.4456939944,2.4690738733551703,2.8476881040013566
664186.6379015283,-1453263.9618417653,1.925877621217035,2.6236681607234997
662280.8914694723,-1464544.6356719276,5.234436611512969,8.474918668068149
661789.3167418574,-1449515.6553256111,1.382681369078898,2.806583849702565
670046.3875076857,-1452069.7052108217,6.765262412993172,10.657697065643776
670743.5279141413,-1443853.5986957578,3.5554663776314497,3.471705971147958
660895.2394469834,-1440624.1246682582,10.41949174555883,12.791651959016566
663649.2573092051,-1465536.830449718,2.8641256930919994,4.502220051892996
666923.3097907074,-1456600.1504718382,7.110932755262899,6.862363744458043
662308.1460717118,-1457708.9409191145,2.0740220536183482,4.60041090377859
667874.7301488812,-1439384.1545387032,1.2839184141446922,1.267469779942421
669210.385962717,-1463307.8498344691,2.7653627381577954,2.806977492578934
657420.5789318724,-1443434.9624205865,0.34567034226972937,0.2515004274035113
663753.8670393004,-1462244.543424519,4.148044107236689,3.9072244784092423
659921.230293467,-1450827.3351327474,0.44443329720393177,0.8424077705450932
664953.0480838162,-1451228.4898245533,13.03671005131531,12.825962721784629
