x,y
656010.1748589004,-1465822.2094274135
655642.5587065506,-1465895.5191519954
677289.0016778411,-1461070.9604828802
676922.1179179716,-1461148.4644954202
676554.7431825185,-1461223.3144656217
670276.66877084,-1462295.375472002
669910.5681000773,-1462376.0518757878
669542.0947615989,-1462442.548819533
668059.3219904474,-1462664.576152422
667693.1201073909,-1462744.3623038174
667326.6151370944,-1462823.0431256548
656259.7302258274,-1464810.0558525473
655890.836754886,-1464877.298748286
655520.8458215363,-1464934.7212895749
666608.7953799596,-1461917.0977724353
666981.4813196819,-1461875.9016263678
667352.8114074742,-1461824.5813773628
669564.6193908202,-1461422.9964346893
669931.8075567274,-1461347.6863180764
676576.6387150993,-1460173.065862493
676944.3996377824,-1460100.050728824
677313.5847219736,-1460034.938226255
655277.577572451,-1462898.6607365245
655646.300067198,-1462830.9048700265
665978.0218958182,-1461029.8143553205
666346.4288371074,-1460960.028414111
666714.3747826967,-1460887.9128236573
669298.768925174,-1460431.0173819708
669668.4541366001,-1460368.2631838392
670038.1534719556,-1460305.5024848417
676308.9239210126,-1459176.288253771
676677.8566916531,-1459110.229278642
677048.6909871825,-1459055.1359553067
676903.123060115,-1458075.3512471726
676533.6896992266,-1458139.6052808438
676163.7616288558,-1458200.897821722
675793.719744024,-1458261.5126338685
675424.7513623663,-1458328.2409098132
675057.793415252,-1458405.045350633
674691.8631875404,-1458486.7671485697
674323.8554889306,-1458557.791406661
673953.3746627384,-1458615.3432139035
673582.3045703131,-1458669.3907019424
673211.8414678831,-1458727.3557625324
672842.5412934389,-1458792.2911115163
672474.332778549,-1458863.1764149386
672105.9519746606,-1458933.1581137874
671736.7501803951,-1458998.7826213934
671366.4360068231,-1459057.34460339
670995.1679504676,-1459109.8035866995
670624.4999823989,-1459166.3305310735
670254.2537576373,-1459225.5917403596
669882.7754062363,-1459275.9377670174
669510.9396124907,-1459323.7642614313
669141.6821883988,-1459387.4407727292
668776.769874509,-1459472.6742380396
668414.5669791123,-1459569.618516391
668050.6687872688,-1459659.6089935894
667683.5975270115,-1459735.8562338073
667314.3822187007,-1459801.093040221
666943.6438911598,-1459857.2213274913
666572.0689266523,-1459907.674749891
666200.4805278479,-1459957.8975779999
665830.9211845988,-1460020.1221599425
665464.2427555453,-1460098.1798388627
665098.1463684484,-1460179.3134078083
664731.1554649025,-1460256.306586457
664362.8274623355,-1460326.348660226
663992.6433920995,-1460385.7068284391
663622.3191797172,-1460444.3362059377
663252.562518108,-1460506.6328042843
662881.6885402234,-1460561.2384759833
662508.7070789366,-1460596.3746472325
662134.1864273184,-1460605.5512783835
661759.6665966614,-1460610.7010296148
661388.0196542443,-1460649.7358516343
661021.5749938921,-1460726.953841227
660661.7411261882,-1460831.0480663169
660306.7303140993,-1460951.5491282432
659951.2032739586,-1461070.58208759
659590.7570139645,-1461172.5856936048
659223.925139988,-1461248.2809259237
658853.6797748874,-1461307.1462697051
658483.1659930436,-1461364.6513664948
658112.3934050346,-1461420.594530255
657741.4471301596,-1461475.364209123
657372.4994804672,-1461541.4580081492
657006.4032063907,-1461622.2141013606
656640.9295874032,-1461705.9659204422
656273.4539402132,-1461779.906634456
655902.9045690462,-1461835.8736775722
655530.1587416864,-1461876.2190154193
655157.8580734093,-1461919.6310691268
654774.8864413138,-1459951.1695242303
655141.9834025558,-1459875.9044334062
655512.2990982789,-1459817.94662132
663633.8265648136,-1458384.2962431246
664004.778236218,-1458329.585179307
664376.2078558523,-1458278.120203791
668800.5542011447,-1457467.4444760561
669169.3601696831,-1457399.6268451295
669538.1526952832,-1457331.7528337336
675815.3785218141,-1456253.1375914176
676185.4195973906,-1456193.4226065676
676553.7292428268,-1456123.0925589167
654737.6309360974,-1458947.156905431
655104.5139909178,-1458870.9170442594
655474.0840940496,-1458808.715339204
662858.0450646755,-1457514.4023746233
663226.8402578825,-1457446.4880293335
663596.033451548,-1457380.9558747807
668764.4526239384,-1456472.9293452266
669134.6918863581,-1456413.8717914848
669504.7630144071,-1456353.5002137744
675780.6712047386,-1455248.8283809423
676149.0362238161,-1455179.8707140102
676516.4404365495,-1455105.454118171
676078.3010400414,-1454176.682216231
675708.8321780915,-1454240.8229058166
669062.7099743854,-1455417.1989341653
668692.8611425684,-1455478.9934533357
662784.0073073526,-1456508.8369515247
662414.4641045205,-1456572.361896875
662045.3492891946,-1456638.449801043
655028.8018025948,-1457863.6369241555
654662.0533231635,-1457941.5265464913
675889.7428821096,-1453174.7872772452
675522.0212159874,-1453247.7569259056
675155.3162660687,-1453326.1014922615
674787.927748077,-1453400.9697940801
674418.4926040003,-1453464.7510277857
674048.7626046733,-1453526.8998263367
673679.8325538117,-1453593.8887379346
673310.6546789195,-1453659.6240431538
672941.704488257,-1453726.5150824566
672572.4581799703,-1453791.462698908
672202.9600185332,-1453855.1033991096
671834.2013276569,-1453923.1445643422
671465.2116196546,-1453989.9027855203
671095.8893350802,-1454054.8590875333
670726.3383379247,-1454118.4575661728
670356.7769381122,-1454181.8455127373
669987.9820140599,-1454249.50292319
669619.1151572311,-1454316.860325775
669248.729532375,-1454374.4873555165
668877.3477311814,-1454425.4122143427
668507.8061139272,-1454487.600927564
668139.5938316813,-1454558.2648719877
667771.040312806,-1454627.250355709
667401.7545390183,-1454692.1095727342
667031.3697582887,-1454750.6747409848
666660.7963053692,-1454808.0871582655
666290.9324168196,-1454869.6757956762
665921.9081316483,-1454936.2010366032
665553.202501367,-1455004.5653921566
665185.069813762,-1455075.898485806
664817.1339604539,-1455148.2668244212
664448.2570413006,-1455215.3888608278
664078.4331362632,-1455277.163933618
663709.0835114729,-1455341.7759046922
663340.6995334903,-1455411.7667031044
662971.880824231,-1455479.236802499
662603.237510819,-1455547.643488797
662235.051136247,-1455618.5812940048
661866.0551335155,-1455685.1282368905
661496.7362968803,-1455749.674218928
661126.4646784038,-1455808.1539202982
660756.0928302194,-1455866.3543952417
660386.9960278756,-1455932.5009251405
660018.2263661841,-1456000.5461757337
659649.473091819,-1456068.65468804
659280.3521841238,-1456134.6563329638
658911.2569189594,-1456200.8071324863
658542.3820804657,-1456268.267352431
658172.9387765921,-1456332.4613650565
657802.8911801667,-1456393.0935738035
657432.8382473291,-1456453.7626470928
657062.8039754755,-1456514.510739712
656693.1628920519,-1456577.4705560901
656324.2324684905,-1456644.5966741187
655955.3988359582,-1456712.272946003
655587.1930843259,-1456783.1150245133
655218.4028273638,-1456850.3351286496
654848.9524243723,-1456913.865666249
654481.0795474907,-1456986.0523744526
654112.3162412102,-1457051.7265714232
653740.499722421,-1457098.000821386
653368.5221257933,-1457141.6388364378
676060.1404111023,-1452145.536251184
675692.0936551341,-1452217.003619709
675323.2293387695,-1452283.5627594073
669047.7079921626,-1453394.017244265
668678.1523980193,-1453457.6387351658
668308.6803743743,-1453521.734317295
661292.8256357042,-1454743.157494714
660923.2698897292,-1454806.7867080027
660553.2844458367,-1454867.785340787
655016.2568427024,-1455853.2524717227
654646.1996484097,-1455913.580721859
654277.6946663473,-1455982.5735241007
654087.0757147403,-1455009.1480701016
654456.59659846,-1454945.378451336
654825.5560607985,-1454878.6876671321
659990.631416682,-1453943.2779183981
660360.2724050083,-1453880.4342730853
660730.4728424163,-1453820.7781193254
668115.820587214,-1452530.7558040908
668484.937858323,-1452464.730362703
668852.9985423284,-1452393.5924602584
675125.0665442967,-1451282.8270359533
675493.1252536803,-1451211.570749951
675862.9963123269,-1451150.1443822435
675520.0029619331,-1450188.0650982682
675150.926628667,-1450254.422195313
668510.7599290137,-1451457.371176354
668143.0737384404,-1451530.8915417632
660016.4426857824,-1452932.323241822
659650.3567135026,-1453013.1784555335
659282.3545795215,-1453085.007546095
654482.4814224711,-1453927.2897534587
654113.5069752306,-1453993.9261317856
653790.2730857176,-1453049.7719646704
654161.572557061,-1452997.906819594
654530.8628876021,-1452933.301832991
658210.1439292826,-1452230.3054768746
658580.7387889912,-1452173.2281478907
658951.0712908924,-1452114.3117011674
667811.4919287176,-1450547.148387989
668181.457167809,-1450485.9681863252
668551.1516001606,-1450423.2278955963
674815.4165126152,-1449290.7553701922
675185.7004224717,-1449231.6278092365
675555.6957370869,-1449170.6948778352
653699.2829014554,-1452057.6151316706
654067.7621171849,-1451988.0332757842
654435.9744039282,-1451917.105894167
654803.1810979268,-1451841.135205101
655171.0197377545,-1451768.8860884504
655540.8919292191,-1451707.9692560558
655911.1483858933,-1451648.8194407432
656281.2998829535,-1451588.8351204293
656651.5996404261,-1451529.727199323
657021.3060490901,-1451467.0117339408
657390.2681309314,-1451400.069965444
657758.5187575361,-1451329.2807263986
658127.0165990001,-1451259.894369482
658495.9464025153,-1451192.8237899826
658864.287323253,-1451122.594759652
659232.7403134889,-1451053.04878328
659603.0525571681,-1450994.8109632365
659974.5291149337,-1450943.803765495
660345.2125301663,-1450887.3965233532
660714.3776311235,-1450821.822914717
661080.3922770092,-1450741.4344461919
661441.8983986006,-1450642.4931097243
661802.0776510877,-1450538.7249691687
662167.9408895825,-1450462.0569849717
662540.0775693667,-1450419.3203346836
662913.8224058152,-1450389.1462750915
663286.5944353775,-1450350.696006133
663657.2520115135,-1450294.7918511743
664027.0499375071,-1450232.6063065387
664396.8477582189,-1450170.3917016103
664766.1331265228,-1450105.2504380366
665134.802458989,-1450036.697395107
665502.631147549,-1449963.8427740124
665869.4279429057,-1449885.8983445517
666236.6489656153,-1449810.2585051232
666606.3622631469,-1449748.7675721538
666978.1246221231,-1449700.0388345185
667349.3392855226,-1449647.5943937798
667718.7477470698,-1449583.5322105903
668086.5485553417,-1449510.6163800869
668453.833529425,-1449434.975394094
668820.9425824917,-1449358.552052262
669188.7268300732,-1449285.7545077289
669558.1548698994,-1449221.6291368084
669928.7695363276,-1449164.6994406465
670299.5529179927,-1449108.8259991712
670669.5931925705,-1449048.1645362473
671038.78917761,-1448982.5727323948
671407.516795626,-1448914.312170723
671775.3060120832,-1448841.5196212775
672141.5171022764,-1448761.22347202
672508.5278462037,-1448684.74282681
672877.7407957347,-1448619.4233530178
673248.0983934341,-1448560.7323648867
673618.6851197641,-1448503.386195731
673989.0468086147,-1448444.6122104893
674359.0331334171,-1448383.5453155658
674728.1245043686,-1448317.4114279388
675096.2185792145,-1448245.8567313817
675242.172841775,-1447214.3595357826
674871.9469702821,-1447272.881784137
674502.459417383,-1447336.4431875274
668229.1101499808,-1448456.0855425133
667860.3889187576,-1448524.373591765
667491.4512478355,-1448591.4900652848
657524.222798747,-1450355.4102586603
657155.3270538113,-1450422.7558350516
656786.5184215037,-1450490.5743087353
654195.7326808516,-1450909.4847109953
653827.5351300766,-1450980.365519616
653460.7821549735,-1451058.3648254594
653345.134148675,-1450073.6213556991
653707.6492597605,-1449979.281263551
654075.5764948522,-1449912.0407138383
655919.0448587018,-1449585.743430481
656290.6971019778,-1449536.825863793
656661.1404998881,-1449479.4221686574
667363.2467969224,-1447570.0279163697
667733.6973620692,-1447512.1074768016
668104.4730223727,-1447456.1672854552
674378.4408089165,-1446342.2734526037
674747.4485084291,-1446275.5610387397
675117.1229056158,-1446212.797613879
653255.2627646418,-1449075.4909065394
653622.3705652844,-1448999.9096268788
653988.4384497679,-1448919.1229302876
655099.9919195457,-1448756.6400250555
655467.7950955348,-1448685.3546749789
655833.6259326279,-1448603.1898245784
667274.3490813687,-1446593.3040522998
667643.7419941965,-1446528.7458731118
668012.747461499,-1446462.0017354547
674295.79884193,-1445413.045497481
674664.6209631333,-1445349.55868463
674556.6355463432,-1444284.092051122
674185.9884357083,-1444340.6712823107
667913.1067194074,-1445460.2409751287
667542.5649631749,-1445517.8595359332
667171.8953675398,-1445574.624796266
654987.7809758806,-1447712.750978163
654617.7526549111,-1447773.5372034544
654248.4400759637,-1447838.3337594233
653880.8748733791,-1447912.2114820334
653514.6030669919,-1447992.556009764
674772.0919510773,-1443239.4348860546
674402.4405243209,-1443300.534709235
674036.2254518588,-1443380.565815167
673672.8297246435,-1443472.8632998276
673308.671801012,-1443560.5243178292
672939.4453681438,-1443621.7530702925
672566.7566067532,-1443662.9643680928
672193.6087374466,-1443700.04376157
671821.0589310544,-1443742.0203698508
671449.7455618839,-1443794.0365857817
671079.2402118972,-1443851.705898869
670709.8599096158,-1443916.0352248491
670341.2539016317,-1443984.9604303334
669972.4785628128,-1444052.9906605105
669603.5592728028,-1444120.2384872169
669234.2896553794,-1444185.484436865
668864.4483884594,-1444247.4072571844
668494.3185157537,-1444307.629069479
668123.789254505,-1444365.246098489
667753.1137701867,-1444421.8875395718
667383.1748510997,-1444483.1067446868
667013.8705154663,-1444548.1241518774
666644.0996353261,-1444610.2136848315
666275.9484247762,-1444679.8693813016
665912.8350944042,-1444772.1945264882
665554.0805002219,-1444881.0685218433
665193.5401238508,-1444982.5542014122
664826.7966160773,-1445058.4149099735
664455.4979772642,-1445108.3392009214
664082.2833314852,-1445143.7381750443
663708.8776842394,-1445178.0976410361
663335.931855889,-1445216.6885392342
662964.8702339925,-1445269.2918639577
662596.1673222588,-1445337.299121881
662228.9233015259,-1445413.0605962337
661861.9039764573,-1445489.955310422
661494.2025351893,-1445563.5229479815
661125.916591676,-1445634.1278525854
660756.8326382103,-1445700.3067021668
660386.5705185276,-1445759.4725365168
660015.4160938854,-1445812.9346978827
659645.0943651361,-1445871.221093701
659276.9010872171,-1445941.7989342988
658910.2434692038,-1446020.3788378143
658543.4813289572,-1446098.3324045942
658174.9608983002,-1446167.2566623935
657804.6141257108,-1446225.8246044705
657433.3981536656,-1446278.6986631078
657062.3612163457,-1446332.8276283925
656691.8946257605,-1446390.8145565593
656322.6117559228,-1446455.6479120739
655954.592575685,-1446527.5661671625
655585.6819428237,-1446594.2196970352
655214.758010406,-1446648.7247676877
654842.873817872,-1446696.8188815727
654470.9401465559,-1446743.8630039685
654101.778564867,-1446806.6535497531
653738.0109893802,-1446896.4426389663
653375.4207309892,-1446991.3864679083
653008.829555437,-1447068.8826136938
653408.5826254853,-1445978.1469059433
653780.4745594762,-1445930.9232835236
667066.6831660905,-1443560.77690892
667436.7995033723,-1443500.6391143077
673713.0175907421,-1442391.476711535
674083.9803053017,-1442336.9446944268
674453.0244268319,-1442271.1767095146
653199.1528474533,-1445054.139277105
653566.1804959895,-1444978.8965101896
666850.4126948315,-1442619.7341339677
667219.465381682,-1442553.3500344085
667589.2355648653,-1442491.0436909809
673862.1492729748,-1441371.9586861806
674229.7201732796,-1441297.7707036422
673913.5021297463,-1440356.0191978756
673545.5163058056,-1440427.8282291184
667261.7866588766,-1441490.8614824757
666895.230387794,-1441569.734149966
666529.431283103,-1441652.2325471702
653234.999765789,-1443895.9810684947
652867.864031608,-1443970.3926430582
673870.3282601449,-1439343.459252119
673499.8640067618,-1439399.212129919
667237.0839463978,-1440540.430346902
666866.7567492117,-1440599.256380988
666496.5938990957,-1440659.1128820826
653214.6146203224,-1442981.415630708
652844.1759702328,-1443035.8474215728
652627.0718343277,-1442046.1201559682
652997.3391169563,-1441986.780209993
653367.4885201985,-1441926.7574166583
653737.0447842414,-1441863.2330448278
654106.3226895625,-1441798.020377226
654475.2088694833,-1441730.7145406997
654843.8872712218,-1441662.2616642392
655213.2699364541,-1441597.7022189265
655583.3032949502,-1441536.9259819698
655953.2309248683,-1441475.5616275235
656322.1873746598,-1441408.658805378
656690.233051611,-1441336.831338463
657058.4333180162,-1441265.862759366
657427.096625917,-1441197.385888827
657794.9655322925,-1441125.0520973266
658163.6694514912,-1441057.5770969982
658534.3415147513,-1441001.0180596963
658904.3010141796,-1440940.3427693076
659272.648809489,-1440870.3238546231
659641.3417995308,-1440802.105442913
660010.9164545613,-1440738.6100078942
660381.1105197724,-1440679.087960118
660752.2548953003,-1440625.7403365166
661123.1827093777,-1440570.8454630463
661492.5558565541,-1440506.8383006891
661859.334995334,-1440429.8731651118
662226.7130718676,-1440356.0369875778
662596.6968000236,-1440295.2280233358
662966.4773215736,-1440233.0726988288
663335.6440260328,-1440167.2605634537
663704.8272099772,-1440101.565035222
664073.3744107143,-1440032.4803869962
664441.5629908533,-1439961.3812076282
664810.6096629173,-1439895.009989596
665180.8388253808,-1439835.6329618404
665551.9333553514,-1439781.7360322685
665922.5930848368,-1439725.2805405986
666291.9378443534,-1439660.7404426665
666660.6126972756,-1439592.180623994
667029.2526859158,-1439523.4983038318
667396.9807410232,-1439450.2674844612
667764.0896310956,-1439373.8744107399
668132.3428445503,-1439303.3317279918
668501.6998971119,-1439238.6852978512
668869.8521646145,-1439168.031802419
669237.1935456155,-1439093.0213691904
669606.328106429,-1439027.52497464
669977.4224505693,-1438974.0318120641
670349.4908956917,-1438927.3937946428
670720.92363373,-1438876.297996662
671090.6173888537,-1438813.9506384945
671458.8456726406,-1438743.2069101483
671826.3430726257,-1438668.619622667
672193.861117969,-1438594.131115834
672562.6949709209,-1438527.044718041
672933.199445635,-1438470.008912567
673302.737396718,-1438407.464105613
673671.5049267352,-1438339.9723367647
673006.8265717068,-1436451.0348532868
672638.5293224615,-1436521.3204496657
666725.9538884172,-1437523.9388381965
666359.0146985957,-1437601.0684402026
652705.4545625029,-1440037.9494941537
652335.4993299337,-1440097.8404918576
661595.882,-1466422.2036666668
661530.689752,-1466053.1998333333
661453.3204986667,-1465686.3313333334
660686.2394226667,-1461253.727
660607.1144186667,-1460887.1761666667
659833.9418306667,-1456456.852
659768.2061666667,-1456087.6611666668
659701.5701613333,-1455718.6311666667
659275.1475839999,-1453509.637
659199.4794146667,-1453142.482
659138.889996,-1452772.6563333333
659090.5744133333,-1452400.8048333332
659047.8098386667,-1452028.2893333333
658957.0311733333,-1451283.9528333333
658891.5873186666,-1450915.086
657990.9831719999,-1446508.9901666667
657947.3405040001,-1446136.5848333333
657201.9604120001,-1441702.2788333334
657126.6762466667,-1441334.9206666667
657055.6149173332,-1440966.7623333333
658057.0448346668,-1440754.0661666666
658123.870248,-1441122.991
658199.1797506666,-1441490.3295
659022.0825,-1445912.7615
659081.293412,-1446282.9605
659867.9314720001,-1450710.8665
659944.5361533334,-1451077.5998333334
660002.298748,-1451447.9621666668
660390.2082533333,-1453663.8533333333
660456.71308,-1454032.903
660523.4072453333,-1454401.9063333333
660594.4909986666,-1454770.0703333332
660662.5295026667,-1455138.7668333333
660721.6318346666,-1455509.0463333332
660778.1293373334,-1455879.7568333333
660838.671424,-1456249.8093333333
661585.7750786666,-1460685.8388333332
661633.8178333333,-1461057.7395
662457.4835826667,-1465478.1185
662519.543584,-1465847.919
662586.14384,-1466216.942
659040.7125013333,-1440488.0585
659109.902664,-1440856.5106666666
659170.8219986667,-1441226.5066666666
659983.0636853334,-1445651.4363333334
660043.6826853333,-1446021.4976666667
660102.3497560001,-1446391.8718333333
660810.32858,-1450453.6218333333
660881.2961706666,-1450821.8191666666
660952.8415013333,-1451189.9065
661593.3368386667,-1454883.1593333334
661655.6443346667,-1455252.9373333333
661718.6272426667,-1455622.5891666666
661788.9443293333,-1455990.8805
661865.2774133333,-1456358.0145
662593.6559213334,-1460417.8263333333
662655.9235106667,-1460787.597
662713.3879253333,-1461158.1541666666
663392.8935013333,-1465226.3206666666
663453.710832,-1465596.3448333333
663515.7803359999,-1465966.163
660070.1659973332,-1440625.6561666667
660128.1317426667,-1440996.113
660917.286248,-1445425.9715
660977.3636626666,-1445796.106
661034.6270026666,-1446166.7041666666
661777.0757493334,-1450223.6725
661849.8218346667,-1450591.5336666666
661919.1481666666,-1450960.0663333333
662733.7078480001,-1455385.3688333333
662798.20334,-1455754.651
662913.0549293334,-1456495.7786666667
662973.5826773334,-1456865.8566666667
663035.4229186667,-1457235.7166666666
663099.0424213333,-1457605.2721666666
663165.700668,-1457974.2945
663545.0545786667,-1460191.5491666666
663603.856584,-1460561.8985
663662.9375080001,-1460932.2101666667
664425.1984106667,-1465366.1395
664483.2197506666,-1465736.6091666666
665488.381748,-1465718.6496666668
665417.3591706667,-1465350.4906666668
665356.57492,-1464980.8633333333
664578.0521546666,-1460550.966
664508.98866,-1460182.4661666667
664337.5079133334,-1459072.1796666668
664277.4696653334,-1458702.504
664207.722748,-1458334.2503333334
664146.4399146667,-1457964.415
663757.1137493334,-1455748.648
663700.242172,-1455378.0151666666
663637.187916,-1455008.3871666666
662816.0309133333,-1450584.3335
662752.8702466666,-1450214.7908333333
661979.2226693333,-1445784.9596666666
661896.5905853333,-1445419.2611666666
661102.062,-1440991.9086666666
661038.2239986666,-1440622.509
660985.25308,-1440251.3215
666455.5415906667,-1465508.6768333334
666372.054076,-1465143.3111666667
666310.3553333334,-1464773.8111666667
665642.1520013333,-1460707.8175
665572.230088,-1460339.405
665500.1054266668,-1459971.4116666666
665428.2083386667,-1459603.3738333334
665357.9489173333,-1459235.0175
664672.829576,-1455549.0596666667
664611.0674106667,-1455179.6046666666
664569.307252,-1454807.052
663888.3244986666,-1450742.4498333333
663815.0095026667,-1450374.6986666666
663741.170084,-1450007.0491666666
662972.3432466667,-1445577.1988333333
662889.8288293333,-1445211.4113333332
662116.3335293332,-1440783.6791666667
662040.7485786667,-1440416.7561666667
661984.9045066667,-1440046.2045
663018.234332,-1439952.8805
663081.9484946666,-1440322.409
663147.060668,-1440691.697
663807.3469186667,-1444760.9558333333
663863.62692,-1445131.68
663920.4499186667,-1445502.335
664766.7419893333,-1449919.1021666666
664819.3040746667,-1450290.3563333333
665620.086,-1454715.422
665685.5198293333,-1455084.6533333333
665756.3136626666,-1455452.8911666668
666558.0955813333,-1459876.0835
666613.6791680001,-1460246.8976666667
666660.8859973333,-1460618.8758333332
666704.815332,-1460991.2763333332
666755.53542,-1461362.6838333334
666824.659752,-1461730.921
666908.3747533333,-1462096.3901666666
667368.581332,-1464679.6736666667
667422.323508,-1465050.7835
664009.8893293333,-1439792.4876666667
664076.6995786667,-1440161.4651666668
664136.8224946667,-1440531.491
664844.5175839999,-1444594.9475
664909.4845786667,-1444964.2535
664978.2517506666,-1445332.8788333333
665761.7162666668,-1449763.3296666667
665825.1845693333,-1450132.9126666666
666608.255832,-1454563.5355
666678.265336,-1454931.9203333333
666751.03642,-1455299.7726666667
667454.389,-1459362.7936666666
667524.8821626668,-1459731.0208333333
667582.9821453333,-1460101.3363333333
667978.376084,-1462315.8576666666
668034.0009053333,-1462686.6563333333
668090.4606493333,-1463057.3366666667
668153.5894146666,-1463426.9678333334
668220.9392546667,-1463795.8596666667
668361.6406626666,-1464532.4973333334
668422.0939946667,-1464902.4858333333
669542.9447506667,-1465344.2256666666
669479.3276693333,-1464974.7621666666
669408.865748,-1464606.4515
669332.3788293333,-1464239.3828333332
669250.2564186667,-1463873.5448333332
668555.6703319999,-1459809.535
668485.7193359999,-1459441.1295
667707.879912,-1455011.3961666666
667648.6820026666,-1454641.1951666668
667593.3240853334,-1454270.3491666666
666857.46,-1450212.8318333332
666802.4916613334,-1449841.9286666666
666743.4613213333,-1449471.6236666667
665918.0090026667,-1445052.1473333333
665858.0269266667,-1444682.0878333333
665064.8830866667,-1440254.1101666666
664993.9197493334,-1439885.9191666667
664919.921744,-1439518.3218333332
670416.3806693333,-1464940.4846666667
670347.7030013333,-1464571.9301666666
670288.39584,-1464201.701
670231.8669946666,-1463831.024
670170.424992,-1463461.1405
670103.0720826667,-1463092.2503333334
670034.0505026666,-1462723.6628333332
669969.124584,-1462354.3705
669914.9719959999,-1461983.4065
669863.3896773334,-1461612.0488333334
669802.2545946667,-1461242.15
669729.6269173333,-1460874.3295
669650.6115853334,-1460507.7766666666
669577.0608253332,-1460140.1345
669511.8637426667,-1459770.869
669450.0480906666,-1459401.01
669391.3255853334,-1459030.6525
669331.4158279999,-1458660.5018333334
669267.2351626666,-1458291.0691666666
669207.6629973333,-1457920.8978333334
669150.0132493334,-1457550.3983333334
669086.1684986666,-1457180.9038333334
669020.8618480001,-1456811.6398333334
668957.0814293333,-1456442.1076666666
668890.7754213333,-1456073.0335
668820.4367573332,-1455704.7063333334
668752.583156,-1455335.9308333334
668688.8963173333,-1454966.3831666666
668624.3095786667,-1454596.9965
668555.052332,-1454228.4728333333
668483.656584,-1453860.341
668419.2685853334,-1453491.008
668363.9060066667,-1453120.1885
668306.0010893333,-1452749.7576666668
668239.238664,-1452380.7858333334
668173.8665066666,-1452011.5988333332
668114.8178533334,-1451641.3241666667
668054.8796826666,-1451271.1636666667
667992.3172626666,-1450901.4205
667929.3834213333,-1450531.743
667862.3152399999,-1450162.8223333333
667788.8399893333,-1449795.1145
667716.7788333333,-1449427.165
667651.6435933333,-1449057.9178333334
667586.5370933333,-1448688.6345
667522.1091746667,-1448319.2433333334
667463.0368413333,-1447948.9436666667
667404.5463373334,-1447578.5391666666
667344.6771666667,-1447208.354
667279.6654160001,-1446839.1041666667
667203.7629133334,-1446471.9496666666
666940.4156653333,-1444996.3793333333
666876.8624973333,-1444626.9491666667
666804.5698346667,-1444258.9908333332
666066.961164,-1440201.6226666667
665995.2543373334,-1439833.5525
665922.0002533334,-1439465.7965
671389.8374226667,-1464622.108
671323.3664133333,-1464253.0806666666
671266.7808293334,-1463882.4585
670488.054088,-1459451.6358333332
670419.2920906667,-1459083.011
669663.375244,-1454647.336
669597.0035800001,-1454278.2603333334
669532.0375053333,-1453908.933
668800.7682453333,-1449850.6335
668722.1039933333,-1449484.042
668655.7753293333,-1449115.1061666666
667924.302416,-1444676.2895
667856.0421586666,-1444307.5905
667781.0472426666,-1443940.2211666666
667698.4303306667,-1443574.4973333334
