x,y,ridge_diff,ridge_diff_velocity_corrected
654022.5550628756,-1446876.3447749182,2.4673849771592504,4.823771278828996
704843.6413406157,-1447870.671991357,14.855713716646314,16.421703377012605
676607.635961027,-1457958.5641398793,16.757656303206566,11.588564692012964
670275.5890783307,-1465349.4313627882,7.916193468385924,4.463651590404789
686223.043641615,-1451221.5532858288,6.117058589207307,6.888805726097502
674376.7185161067,-1443348.9047257085,11.154636250907439,8.892040463489561
694302.3891967608,-1460189.1334350149,7.864789614695113,1.3744073104039138
577985.1269817024,-1464629.7138755547,1.130884781197993,1.2063297296221525
667285.1296375636,-1444783.7315981658,3.084231221449062,3.1076331876895873
678881.1373890949,-1442785.6299015475,6.888116394569572,1.403189726686282
670436.1060360568,-1465867.6654846373,21.846637818597518,17.581415338829533
673465.2297020069,-1438333.7611654697,28.117907968877276,30.8547428613211
661852.928571751,-1455754.2153134476,20.150310646800538,16.508574828258727
690563.123959232,-1455933.6516657388,12.748155715322785,2.291740122826255
669721.8258247245,-1464681.034862315,0.9252693664347156,2.3909171209163915
669412.0304874922,-1464561.4897026718,2.3645772697776124,1.4129249839954525
654460.045000904,-1447129.5353026404,4.986173808009319,3.6264787122764255
649883.5263694518,-1442432.8532029856,0.5654423905989923,4.960926767938663
678255.9802344,-1442580.9318583156,1.2336924885796208,6.256420573079803
675847.7993992202,-1453297.0534464167,15.164136838791215,10.161562297837818
677214.4524013776,-1463276.5300060876,9.304097518037999,3.283821099239585
667414.1034149437,-1444367.938410746,0.9766732201255356,1.3950429907991988
674687.0040315045,-1438400.6672737515,0.7710578053622661,1.0235298270086057
670151.0529759403,-1464343.9261841045,2.364577269777616,2.9508795885294283
686534.9912695237,-1451336.6818920355,3.6496736120480513,7.941883336673444
682540.7622911709,-1446891.4818728045,2.8272119529949737,5.187654310193405
656053.0514787147,-1466866.0419603796,9.715328347564537,5.446683732066738
675169.5320301985,-1448384.172986433,16.706252449515745,13.21397675530645
655386.9087504296,-1462173.7684348887,14.033252057593225,11.670182612445082
650012.3696453794,-1442569.0646255491,0.5654423905989994,5.484227453227238
690748.4917447714,-1455905.5433136565,11.360251665670708,0.8868589789841792
661729.8060551058,-1455612.8084102108,11.308847811979891,9.524260350343184
