x,y,ridge_diff,ridge_diff_velocity_corrected
675628.9805738399,-1453086.4884407744,2.250984145103512,0.4594282711098572
694668.5834779558,-1460108.751199052,8.202216199966227,1.3053632881855979
677461.0465740971,-1463234.9012303948,9.034771979662047,3.9206355710135767
676422.4772439431,-1457992.3352584764,12.39583049769332,6.310864229558961
686576.6283809743,-1451381.1720549732,3.0527045255513414,8.278924029436803
674433.5689668192,-1438125.9615606125,30.157020464537478,33.64077443855183
678840.901225969,-1475119.7699284414,0.33918939172792356,0.3470317333594008
665102.5855234216,-1427554.2440144052,7.708849811998332,10.58488309340648
678593.5399422387,-1474577.7201610822,9.00393658041405,7.435097743953201
656037.4799908283,-1466741.1260883603,5.889561256366726,1.6125868452036336
653281.2910597073,-1446051.5364738568,6.444598442830606,5.746455139654598
673406.8339204395,-1436929.0336887757,7.462166618014385,4.853295159660575
655440.328706312,-1462099.8439840632,8.140545401470238,6.07526683922416
654719.5158119581,-1457095.2863310813,8.942265781918067,4.6859962203229575
669452.5099832059,-1464453.4928999785,5.797055058622746,9.478871837419454
673160.222992012,-1436385.357784972,0.3700247909759202,0.505358447801826
664891.4731146849,-1427323.9992508101,7.523837416510375,2.369796623996839
654129.3351023826,-1452153.31042444,14.955168635276769,11.399946130261704
678403.2002393128,-1442660.18518815,4.286120495471071,4.59785334213624
650469.2192652738,-1442606.7106267093,6.937964830798501,3.7620287202557154
653042.7518756448,-1445503.378001641,6.382927644334615,6.2507412742993544
674987.5980073267,-1448097.1367419488,6.259586047342646,2.430265753898908
653591.2320016867,-1447168.7063680273,2.2818195443515066,4.001480554991568
670455.3993259724,-1465728.699441887,3.2377169210393006,6.1710346617777
670219.7211566531,-1465178.2069836273,4.625309887198998,1.490170774045632
675979.8976954656,-1453329.9298697587,11.594110117245492,7.186472879288772
705128.2587239848,-1447788.7663716348,15.541041220988639,18.03689221380466
668209.4560693051,-1449571.2649105033,1.6959469586396327,2.5682423973893718
690420.2289583355,-1455687.8772909096,3.607741712015219,10.004588286929689
658019.3494825283,-1451505.1508572078,5.519536465390802,2.0837922818458168
581474.8269169433,-1459773.5010809745,0.03083539924799207,0.037318558360677184
666974.3565902374,-1439646.0512073596,2.435996540591474,4.939854425824194
670235.332704709,-1464452.7163791712,6.783787834558533,7.939710607445841
653552.7023207379,-1446858.644538459,3.5152355142712395,5.204238981077911
667632.7041560069,-1444573.2649944974,13.968435859340978,19.353917020651732
653522.7058892103,-1446596.4084615652,3.546070913519234,2.430168149392273
676471.3294835503,-1458300.9390049207,6.413763043582611,2.528982530387511
669579.6232074569,-1459467.4644946852,9.743986162365896,10.287322282434566
674644.8387183046,-1438356.1280335342,30.126185065289484,33.61666541281047
694363.3190873341,-1460175.5058328086,5.889561256366726,3.551297237341556
673435.2567547722,-1438589.4299847176,5.334524069902845,4.155001994813484
682587.2717380027,-1447098.063827572,4.933663879678935,4.172019339452364
652934.293580205,-1442180.0422895583,19.364630727739815,21.581562472808155
656073.5915251244,-1467051.4804658988,5.7970550586227425,1.8631108995960304
668798.4678378103,-1454513.6407707264,8.109710002222247,12.304103642898376
674450.6259936558,-1443462.3749305522,11.933299508973416,9.377903830687565
665132.4423822331,-1427865.3103754134,0.5550371864638809,0.880098255474944
673437.8240036108,-1437239.6705929707,2.6210089360794333,3.073235012998378
682377.1287562582,-1446866.939502033,3.6077417120152226,4.36117463379011
665368.6138306918,-1428410.180146412,9.558973766877932,2.586106115850569
577792.047544877,-1464696.1735027959,0.6167079849598671,0.6580132291656631
665444.44544069,-1460158.4425819705,18.655416545035965,15.297715077596365
650159.8843101952,-1442650.8277783836,1.819288555631605,6.482506572529267
653858.8589083394,-1447004.5681244303,7.338825021022412,9.1638971899
670698.0712271696,-1466273.1806116882,8.54140559169415,5.132273432020154
675674.546532715,-1453395.6100739865,8.171380800718234,3.3970341145325147
654684.4645320724,-1456784.801534493,12.67334909092526,8.568232575171224
667901.593064965,-1449624.7011143914,4.1627788984790985,4.953187879767144
674417.8339615058,-1443151.7206960204,13.475069471373086,10.89456284294608
661440.8417521877,-1455598.0895914016,7.246318823278434,5.312214352151
690625.1927733262,-1455923.7151372936,8.263886998462212,2.4426335337711507
653281.8643075135,-1447212.4484071098,3.4227293165272563,5.6601697423746185
666665.547266506,-1439693.3907985806,0.2775185932319424,2.298658627623233
670255.5498479566,-1465488.5844331598,2.127642548111538,1.8564894686001026
678922.331403577,-1442833.9185426503,7.400495819518399,1.0154394533132471
649945.2809639932,-1442423.6806059156,3.1760461225433154,2.326493953580158
677153.1242882556,-1463288.0826564122,7.67801441275034,1.554466633865907
658324.9557754968,-1451439.9632452263,6.321256845838629,3.7963102338535357
657812.3467828031,-1451271.054775437,7.832191408990303,4.798826447144364
581168.9083138338,-1459836.380665071,0.0925061977439805,0.10525924885550475
665953.2420403447,-1460344.7913435176,20.135515708939643,16.16571745184535
679087.7283284187,-1475659.8027551868,0.0,0.04262392241756674
669659.8559056835,-1464687.2536659958,2.4359965405914714,5.495292861320872
652888.9660045464,-1441870.902716027,19.333795328491824,21.542208753654005
673199.6711126799,-1436695.114506274,6.259586047342646,4.247243751207588
667328.686841066,-1444645.4243161692,22.355664454795168,27.987336473287804
655399.4471167112,-1461790.0688126853,9.682315363869908,7.529750665701045
580610.5680223708,-1460095.888429962,19.302959929243826,21.82194027361279
678710.6109357295,-1442604.204430433,6.321256845838631,2.2308650155022463
673741.487157257,-1438528.7755155521,5.3961948683988314,4.171093948836472
654084.9201334661,-1451844.008170134,12.025805706717401,10.191445629437627
682893.5653035152,-1447036.3524619201,2.065971749615553,6.710657695703874
665339.7648862523,-1428099.033452337,12.611678292429273,6.4919488410879955
669142.5163183333,-1464492.5174527208,0.9250619774397961,3.261461579562038
665752.3822338623,-1460105.4424070772,20.598046697659548,17.37518624932287
674142.0315031693,-1443511.4309604433,5.797055058622744,3.470052342351302
661956.2936114428,-1455791.082863178,18.007873160828108,14.37450752023818
675045.5093138616,-1448404.055629835,13.598411068365058,9.811534917271182
654168.3452714571,-1446961.5762212588,6.876294032302514,8.887855734037293
705046.0060538126,-1448089.2915574189,9.065607378910038,10.193974184181338
