x,y,ridge_diff_velocity_scaled
677626.7015172855,-1463042.8298827847,-5.478822595405678
677012.1646537831,-1463152.0962555741,-7.1404008878992276
676394.4490652995,-1463245.1656407039,-4.162193446871848
675779.9696711717,-1463356.1735142928,-7.209303995811668
675166.8497366119,-1463475.9803015965,-6.250230198745156
674551.5649174242,-1463584.5709348898,-4.292622133599206
673935.7028931334,-1463690.321654058,-6.459698340436022
673320.2912094228,-1463798.2280355345,-7.9280711839599896
672706.5010219079,-1463914.97310145,-4.88317084700812
672091.8347777192,-1464027.2912043307,-8.676066636543101
671474.7716084706,-1464126.104899962,-5.078368842819517
670859.0419146342,-1464232.1364614863,-9.539338769824463
670244.1734702981,-1464343.3815987126,0.9576509293819804
669629.2416691433,-1464454.4799219852,-12.857657396344415
669014.8519769973,-1464568.7859017623,-4.557068631292122
668399.9198809776,-1464680.2544131947,-10.753530604137918
667784.326490785,-1464787.915323022,16.58974713267796
667167.8871537052,-1464890.3219045189,-7.456282489490054
666551.6070270563,-1464993.6920210922,-0.36202649499877015
665936.5169998365,-1465104.1410813385,-0.11836318845540106
665322.495180093,-1465220.466100461,3.3095646624480493
664707.5666422747,-1465331.7855518912,0.7335752785006617
664091.3318079887,-1465435.880105336,-3.6954139574656466
663473.2302099882,-1465527.2928619422,3.2145470775723357
662855.8772584393,-1465621.1975642785,1.1500056643783623
662242.9038555542,-1465740.6654405731,-0.13409447748537318
661629.692721691,-1465860.453670631,-2.6867493668367466
661015.0900089261,-1465973.1622999215,2.7544038855046864
660401.707819626,-1466092.3196453156,-1.588770642972296
659786.84690289,-1466203.5289482344,-4.560385724774351
659170.4575437441,-1466306.6450610633,-0.29592209928168245
658555.0430092505,-1466415.44771252,-3.5228947415948344
657940.0603568368,-1466526.8190621547,-3.1667359362184104
657323.8700825291,-1466630.9476352239,-1.9179275643342688
656706.7873615915,-1466729.8543835522,-2.893035074322164
656090.0988331175,-1466831.1679307076,-5.717256940719972
677170.3764361589,-1462104.8301307426,2.992071650513175
670405.4160546283,-1463306.0461383683,-7.0906510768298645
669787.0050788287,-1463388.8729660409,-9.477599636860312
669173.1359741145,-1463503.1020233245,1.778651610903292
668558.7571061762,-1463617.1222999801,-4.347770705404821
656257.1800090977,-1465784.408492596,-6.5470865143728325
677166.8865485813,-1461097.6875990825,-1.6952717378465216
669786.9876556394,-1462393.891305,-7.995637726220714
667937.8860481869,-1462694.4746256967,-10.56805010082073
667325.8862452937,-1462819.6045972966,-2.106568556534251
655643.5456890983,-1464910.189751438,-8.669379148458546
666981.0842074803,-1461872.7718052727,-2.9637054829371845
667598.0814960769,-1461776.7638164023,-5.059754595722003
669440.5427251145,-1461438.4794659466,-17.155310650350412
670054.2167048092,-1461322.6635709943,-8.272836378719022
676822.042584944,-1460125.68961092,-0.6927817325933852
655400.5505955679,-1462876.4480304015,-9.560791450894051
665854.6302850497,-1461049.71252963,-9.711701067597524
666469.0103623912,-1460935.6533055769,-14.045421588291113
669545.2870873741,-1460389.515338167,-9.561090363424729
676309.265297409,-1459178.3801189903,0.7674034375764016
676925.0738321057,-1459073.3884544515,3.0804785913954618
676656.7584891277,-1458117.7367590535,-0.010132111847138248
676040.4390586043,-1458221.260738556,4.376931885841422
675425.380944792,-1458331.3891438853,-0.9883051825342903
674813.5769158589,-1458458.2419211732,-6.097942552710855
674199.9849070498,-1458574.8343017693,-6.770867937062986
673582.4845679085,-1458670.556990008,1.6617543859649153
672965.8900426461,-1458772.009374189,-11.651152343460609
672351.4065617899,-1458885.8070995428,-4.869002065060808
671736.428385448,-1458996.7344703574,3.8565886127982183
671118.9820594027,-1459092.7362886947,6.598435760455233
670501.0892528652,-1459186.0822310077,-0.8897792551404926
669882.6368834518,-1459274.957199845,0.7698153282983231
669265.5516224041,-1459370.3496097014,-9.684450032836635
668656.3573949272,-1459506.3098258208,5.406412476958239
668049.6833262988,-1459655.3642376154,-0.7147019208262468
667437.1337020752,-1459777.4861657016,9.747511189563097
666819.6627030701,-1459873.175322587,0.05147224356355891
666201.0985223157,-1459961.6297203337,3.037699678330636
665586.7179678724,-1460073.4135790383,-10.330859309397596
664975.6398754893,-1460204.1610527353,6.148719453494508
664362.1884721066,-1460322.6549218951,6.369529710296272
663745.9624180739,-1460426.0695282002,6.615666513971598
663128.6352012149,-1460522.7468450053,9.949814148682412
662508.2323359991,-1460588.095943923,10.34256703940921
661884.8426325073,-1460614.160467049,9.809254265138176
661266.8979937456,-1460681.656018355,3.221858399786644
660663.2742599464,-1460836.2020728553,-7.206573477989409
660068.98104327,-1461028.5288580249,5.471270772126921
659467.3284805646,-1461192.7563860046,3.7267234178614412
658853.6990649577,-1461307.3197067324,-0.5590594000836688
658235.8568088058,-1461401.1182572376,1.512729240297535
657618.9558848441,-1461500.1516132168,-0.8714242266977639
657006.5821861195,-1461623.0350192506,-0.6846881575469421
656395.3692397339,-1461752.0844744586,-0.8257543735823107
655778.3384119706,-1461846.8599196242,1.3556283462103984
655020.3276510474,-1459904.7468535355,-7.086256148812178
663634.1917212945,-1458386.5551801608,-10.458748101966702
664252.3386395982,-1458294.8659289952,-7.323466235130786
669169.3332379926,-1457399.481980554,6.722343173160615
675938.3027110563,-1456230.3341035782,-5.272331805708271
654860.1324487968,-1458922.8896790042,-10.712999881310608
662858.1196974929,-1457514.7936591643,-4.512370170039256
663473.1839619863,-1457404.1421331684,-7.410321382308808
669011.317419892,-1456433.7288828432,7.0818291735280035
675780.4242662063,-1455247.7199032886,-11.8889549283724
676393.8638451191,-1455129.810805071,-12.167353431159155
675832.0304823343,-1454219.6840111886,-6.448717948717947
669062.4250354564,-1455415.5673901485,-15.42437094671691
662907.6749840418,-1456490.5649385145,-8.514983164941446
662291.4426947077,-1456594.5067321064,-13.258458668069288
654906.9590189604,-1457891.600199951,-4.358779410547019
675644.8556358785,-1453224.8181904473,1.5909653870342542
675032.6128075025,-1453349.8530938798,-0.31919398731398196
674418.428157681,-1453464.3688070194,0.6989899006892077
673802.7625952545,-1453571.3319394304,-5.400215637066683
673187.769482989,-1453682.4391731434,-7.733549196888948
672572.3318189955,-1453790.801983552,-4.377335335058549
671957.1177024865,-1453900.4439713876,2.590260070666515
671342.0852615299,-1454011.460209182,-1.8762209166195944
670726.3055498485,-1454118.2179697864,-8.924953844832768
670110.9570071446,-1454227.2085416082,-8.315747188510212
669495.3096611935,-1454333.8104765315,0.30525032445160605
668878.0283075153,-1454429.6266801816,2.1570279374669745
668262.2522690186,-1454534.3287982608,-3.909463036620335
667647.7676036747,-1454647.8602767563,-0.07055439824847021
667031.3258687572,-1454750.3948974616,3.3773372925184884
666414.4261950457,-1454850.3494606405,-2.7312854950771275
665799.0325241492,-1454959.1366315319,-0.7536924088501493
665185.1143663311,-1455076.1326174112,-1.0256433397008529
664570.9739600898,-1455191.6285282155,-0.5096451726745901
663955.5283207552,-1455299.9287896652,-1.1249045910067963
663340.4928594711,-1455410.578451673,0.9082364606787507
662726.3376786232,-1455526.0470141869,4.119070545732029
662111.8687451641,-1455639.77453221,0.6271679175584852
661496.3640697015,-1455747.309425754,0.3586267322946215
660879.8477609064,-1455848.8261337022,0.15603448275471976
660264.0907239326,-1455955.2792919034,-0.27295012483323955
659649.3165784733,-1456067.763014459,-2.262464945024419
659034.3743750261,-1456179.2507767468,-3.245408752585326
658419.1133568103,-1456288.9576704516,4.741797641176463
657802.9192321411,-1456393.2839806888,-7.244042760372992
657186.159520702,-1456494.303263036,-5.439461066486819
656570.3035260661,-1456600.5400463818,-2.696453894409011
655955.6427170786,-1456713.5112068355,-8.997520192404963
655341.0177811229,-1456826.1720299358,-1.2383563610047936
654726.7271723357,-1456940.1217215012,-1.6497958027972244
654111.3010009486,-1457045.30266544,-0.1562568743975481
675814.7986006617,-1452193.2497971759,-7.584360601985718
675199.5363295989,-1452301.7147709401,-14.121387160862685
669047.6433164801,-1453393.685283937,-0.2300441662723891
668431.9037942885,-1453500.7180979354,-3.184338598860652
661046.3905626932,-1454785.1815710037,-13.221671003276764
660430.2041152586,-1454889.513692431,-11.629472448950889
654893.0571474471,-1455874.273178269,-8.846077146551723
654277.6526164799,-1455982.3609111242,-11.533752838222087
654579.3642922058,-1454921.977775673,-12.331720000678143
660113.9935763449,-1453923.2165916783,-9.846330211629668
660730.0885082402,-1453818.5657940442,-6.929140309432393
668115.735756846,-1452530.2857321368,-19.7093034370735
668730.3634807686,-1452417.7751432315,-10.819056473532886
675493.7543307962,-1451215.016750375,-9.06308689584322
675273.850126236,-1450231.6908198567,-3.138083864066905
668510.4272119356,-1451455.7683527279,-0.9983538335891842
667896.5529895275,-1451572.1412061069,-0.90030297633629
659894.0142239816,-1452957.4560109505,-2.5325862598707687
659281.8989751963,-1453082.4407861952,-4.50623329554006
654359.1691188897,-1453947.920835781,-9.68557851233151
654284.2641790077,-1452973.9167796916,-2.795914305985436
