x:,y,ridge_diff,ridge_diff_velocity_corrected
666046.382660621,-1440526.9554831563,1.7778476015615148,1.2097788378394219
666184.0659461992,-1446588.7052523235,1.135847078775412,1.1659266913294437
660357.2327381645,-1448026.3680670373,1.3333857011711414,2.791977823400475
666602.7587817952,-1449557.9462126894,2.568002091144412,2.9092798791154353
667852.7073362675,-1456451.6328940676,6.6669285058556875,5.38850682644673
664375.4610480827,-1454213.9669450615,2.1235401907540323,1.9309856462809303
664202.3279920354,-1463493.729436926,6.5681591946578255,3.929110610346564
662504.6187140287,-1453628.8219645785,9.827546464187275,8.746211966168534
660002.8405020037,-1452895.2489450905,3.8520031367166183,1.7865119367141293
658506.8090577198,-1442252.845396966,31.951872172508374,38.956759482958
661735.7987936395,-1438695.4184914879,2.66677140234228,2.4320994833031895
665214.2170979127,-1441959.2311739088,3.70384916991983,3.5567009583731446
669689.9651716563,-1442061.4722299818,1.7778476015615148,0.580527139478459
663825.5626781087,-1456422.0565990335,17.383398770823717,17.210126501406755
665145.5830982348,-1445944.5300399761,4.642157626299515,4.752353255316299
666517.2082213021,-1442733.5512999198,1.5803089791657912,1.5248083006021669
669567.7922430639,-1449178.7136870855,2.024770879556173,2.3263386833254858
661214.6669073729,-1463933.2432119339,3.8520031367166183,4.494154503570737
669244.8895018185,-1459469.0025003804,5.531081427080272,5.8014656604823305
660132.9280040045,-1457016.1149311364,0.04938465559893501,2.044273368403502
657589.0492637448,-1443286.2228450244,3.061848647133725,2.780581049358612
661118.0561782578,-1456762.6462902508,1.2840010455722037,0.8439757939188635
670365.0834105706,-1452329.0852350271,6.32123591666317,9.52006480787702
666581.4098810626,-1437364.5636379835,0.2963079335935852,0.4512645796755912
671689.2458078468,-1461227.5239069485,4.148311070310202,4.565571823808796
668730.2672783639,-1461613.8793737944,5.580466082679208,5.8219302438334815
670459.7654068882,-1460288.0959515648,5.3335428046845506,5.63786384761466
661234.2824211296,-1457745.7053245748,3.6050798587219637,0.581898607337866
665486.9541171043,-1442663.5206972677,0.09876931119786148,0.05902002234955517
657638.9965613189,-1444253.6117389724,2.27169415755083,2.245894727879137
664929.6253979942,-1445000.320292518,0.2469232779946573,0.10655526835497042
665152.2090308655,-1464061.2642388958,6.420005227861031,6.496019718216031
668598.018098583,-1448183.1637221102,4.938465559893105,4.87099715408494
672055.5425778438,-1450811.482957663,10.321393020176584,9.629479489752853
668117.1874399416,-1445480.274229995,1.4321550123690021,1.6160969655605157
672414.6365482113,-1464164.3620834544,4.592772970700585,7.770269372009784
669659.7814040767,-1461209.8574673445,3.654464514320898,3.6243464464746395
664682.4912779655,-1445036.2963504607,0.29630793359358387,0.8775245683254753
669122.065045483,-1445458.3426702719,3.407541236326242,4.161837275719819
667368.1480212634,-1457726.3161962493,3.160617958331585,3.309704050640492
663606.8038127283,-1454179.4685851228,6.864467128251416,5.89958897254259
664614.4213131231,-1437739.5034391242,7.506467651037518,7.988642312938467
661477.9536348182,-1442379.5887030405,6.568159194657827,6.475066137327376
673393.7891578547,-1459695.0684045875,3.555695203123033,2.6840510767131924
667619.6626871241,-1448371.3657483323,1.4321550123689981,2.1846416459265896
660562.8944050935,-1442852.5303193354,14.222780812492132,14.09526117595737
669852.2767499422,-1438744.659752012,3.506310547524105,3.5253084089717577
660278.5903854009,-1440581.370911324,2.96307933593586,1.1530366700517884
661883.3711696265,-1451466.6547027119,3.8520031367166214,4.3540350460674055
668806.7499343093,-1450430.6726126764,2.8643100247380024,2.2873826091850837
666156.1659823139,-1456912.3766023214,10.765854920566966,12.671795506925204
658944.6139990091,-1452143.3174300983,2.4692327799465534,1.0537028853833412
662558.3758583076,-1443358.0955278683,2.765540713540135,2.844618578865406
671638.5330617965,-1448095.3058820409,3.703849169919828,4.027557283871975
661216.9825624963,-1452667.0318863043,0.2469232779946524,0.46542050795913914
671114.645323771,-1456275.1178850145,0.5926158671871726,1.5739833364076716
671350.2183935114,-1447891.1474305466,3.0124639915347906,3.6743780357712366
672312.5886257347,-1462894.8287551277,3.7038491699198275,3.930474834934568
668847.9281542297,-1444220.906045259,3.2593872695294506,3.7551749778379806
670567.9237124459,-1453326.0427936367,0.9876931119786185,3.0731823658591733
664846.5825639423,-1451056.2653331792,9.531238530593686,9.668095664995844
672103.1674419718,-1463195.7386574512,6.765697817053551,6.883917812967649
671700.8514268762,-1459964.6924959656,4.444619003903789,1.9544404942824674
669555.0278271292,-1453351.836247717,1.7284629459625869,0.6361270336325138
667436.7348439088,-1441524.9510159823,2.6667714023422775,2.8902506181338863
667134.4255050202,-1456757.4772955049,1.2346163899732758,1.0149741335971143
668171.2916460828,-1439265.8014871636,24.544173832668715,24.202812181297602
670101.5283378308,-1463402.7320791315,7.506467651037514,8.65667928026864
671855.1563568522,-1456150.1640399818,1.5803089791657912,1.1295553697747165
669758.2711146981,-1450165.1384268845,0.04938465559893235,0.3881557094784185
660263.1321201697,-1453854.3767227004,4.9384655598931015,6.266541315319907
668521.029202343,-1453288.913617583,0.0,0.5988000246013172
672100.9404639928,-1456105.7173041087,1.8272322571604476,0.9886173287919355
666410.8424742181,-1441478.0003569184,1.2346163899732752,1.2928867206214687
666162.3721076248,-1464031.6992092838,2.2716941575508276,1.2036559142055392
662447.6923725384,-1454672.2655332861,2.4692327799465508,2.7614508839597995
668832.7566748033,-1449408.8186740947,2.814925369139069,2.76881509107592
660624.6242904313,-1448741.185797153,0.5432312115882407,0.8646717905977166
672657.0071831732,-1459796.1372769265,3.6050798587219663,2.3299420904435166
669076.8593665469,-1462318.9798107217,9.13616128580224,8.691555668708043
664980.4083589118,-1443931.5565686934,21.77863311912858,21.99192987213879
661222.2528529866,-1458772.2283400036,9.481853874994755,11.855915142540493
660291.5320594588,-1453084.2929515846,2.123540190754033,0.014423230761780204
661668.0827949172,-1454649.7671792372,0.6913851783850316,0.7398493155145225
669444.4012049449,-1442108.2623196468,25.581251600246272,28.863569855263705
661517.2031735277,-1449750.636017899,0.09876931119786292,0.29480479605515164
662233.3195487808,-1447303.3395336894,1.8766169127593795,1.4419134119037036
660735.8152401585,-1456068.7982506726,1.7284629459625878,0.2238508989923309
662636.95765735,-1450255.292000675,5.136004182288826,4.834626589663844
659976.7937811001,-1446825.9644098328,5.9261586718717245,4.494520049230126
661612.5990825567,-1448733.3305570974,1.5803089791657934,3.6835170950606644
663951.2135839941,-1457406.514650819,10.025085086582997,10.014003828604448
671356.4046515215,-1445837.862478987,12.247394588534892,11.701890185875477
662079.8493491574,-1462674.0537357335,2.9136946803369312,5.577157240705546
666880.5652210076,-1462882.7189422362,0.04938465559893146,1.6349918440959659
673035.17569129,-1455712.1983818873,1.8766169127593781,1.4622917528630164
660801.3795314808,-1449971.6891282257,1.629693634764723,1.3714184258938689
666096.5559572875,-1440771.859399823,3.1112333027326535,2.562033091105439
659816.755109816,-1444827.0101331095,0.8395391451818233,0.6776194517986938
666224.1915335327,-1446835.196085657,5.0372348710909645,5.5750539057426085
662259.6986826374,-1442414.5231049391,0.6913851783850298,1.8583464780693042
660307.1419914978,-1447781.4889837038,1.0370777675775527,2.546338821753129
666642.6603677951,-1449804.720129356,3.2593872695294483,3.384044514932616
667889.8350462675,-1456698.8511440675,4.839696248695241,4.118793010403425
664156.1768280354,-1463248.0646035927,9.630007841791546,7.407036052138277
668207.1883471864,-1447237.6093093944,1.8766169127593777,2.786619576951356
670044.0167259327,-1457054.192380488,1.135847078775412,0.439643984311163
658462.1197670533,-1442006.9453969658,0.5926158671871729,0.9580915219420304
659563.0674042244,-1447887.5020388248,6.024927983069584,4.930897434180769
664557.3386625061,-1448069.0935630728,4.691542281898446,5.8264468170549915
658260.1956122004,-1442293.7448177845,30.667871126936166,37.808481413549956
666164.4422036633,-1458177.2278716615,8.29662214062041,8.481527455184205
669520.5131674146,-1447411.5620777165,0.39507724479144546,1.7078257226194902
672756.1974541284,-1453738.4302912285,4.39523434830486,5.004023149045134
666601.1856286594,-1460139.2247916122,3.160617958331587,3.9357890473852315
662701.5796151352,-1449248.5412637864,5.382927460283479,4.613102544716904
662207.8689256649,-1446553.9633112645,2.9136946803369304,3.151338739129266
660772.1906783252,-1451017.3841321468,2.2223095019518975,2.3642248466822946
664899.6919213259,-1445989.5900293903,5.9755433274706515,6.046270947450953
666763.207778275,-1442689.0712123779,0.14815396679679527,0.1429085102436991
669814.7639741638,-1449140.0858036566,1.4321550123689981,1.5024441547583667
666730.3787313132,-1461884.9827195508,5.629850738278135,6.201928059092305
667150.4539929988,-1446421.3397049862,2.9136946803369304,2.430662842681058
660741.5579754274,-1455044.7295637324,0.9876931119786212,2.727701739668867
661244.1195303467,-1447542.2208433147,2.5680020911444164,4.39278781085694
665022.0598034966,-1462291.921200901,1.629693634764724,0.44942641571506314
662280.2921285499,-1464926.350756696,1.432155012369,0.48619543173626134
668827.6140226359,-1456272.9814226134,1.3827703567700667,1.2072836545760524
661548.5077724487,-1443364.5832918359,0.3456925891925149,0.186541764513672
659887.057902752,-1457060.993247786,1.8766169127593795,0.461622817736453
671643.3928485134,-1460981.8664069483,3.1112333027326518,3.2657700891009824
663622.9507578586,-1460564.8334363021,1.481539667967935,6.221952508328489
667121.8855825228,-1457769.295741755,0.6913851783850342,0.8309159915858033
670548.1421660965,-1449015.3085129382,6.864467128251414,6.1789088517800295
664214.4296705241,-1447118.7323401975,4.247080381508066,5.037681971074896
665599.2168091412,-1437559.9334836702,3.061848647133721,3.805815706797432
