x,y,ridge_diff_velocity_scaled
677871.4080036522,-1462993.5181526912,-285.27575131714815
677382.1547221834,-1463092.1891646255,-309.6734745432723
676889.0671791878,-1463173.708395004,-396.7140171481381
676393.8252905526,-1463241.5049939544,-324.8667016627899
675901.8837007753,-1463328.5325584805,-386.27477784422246
675413.0522487446,-1463433.1875061728,-311.67941357157133
674921.0592872199,-1463520.9880695445,-320.67149557439524
674428.117047601,-1463604.0792918925,-237.2146910286745
673936.1403042721,-1463692.892569657,-221.496202013492
673442.5965448386,-1463772.487913151,-281.1744787012608
672951.8287302229,-1463867.1042688189,-269.4139733981365
672461.4781830893,-1463964.3581669088,-329.8766181229846
671968.8188486121,-1464049.4728964095,-435.0515594086438
671474.6064532975,-1464125.134343127,-296.02232644559683
670981.5388581807,-1464207.2353463059,-398.02552150033347
670490.6237988453,-1464301.6322680358,-346.6355107679118
669997.8390852993,-1464385.786482969,-351.2030294082986
669506.2921383176,-1464476.92679341,-391.1172432943304
669015.1127552404,-1464570.2124412693,-247.5144085179615
668522.7911470273,-1464657.2785109056,-388.1678524354186
668030.931364839,-1464747.028337488,-156.05876205744002
667537.890310633,-1464829.8269489142,-86.74987170517409
667044.355617484,-1464909.2301203785,103.88888039094202
666551.4998299639,-1464993.107143498,50.25390774567654
666059.3408449967,-1465080.932102274,-58.68208746801389
665568.0823783468,-1465173.8386115236,-3.9661985038673038
665076.9398080619,-1465267.267859889,-29.4766614821027
664584.4212706402,-1465353.190361899,31.302114010492062
664091.5431583908,-1465437.2055626188,-88.48192866479843
663597.4342525868,-1465513.1647218934,-14.618215332889179
663101.4944678491,-1465576.0707746507,-10.650856081904465
662609.5578527325,-1465662.3237951342,32.175820559589795
662121.1229844968,-1465768.850001332,-78.27228483151708
661630.1077695838,-1465862.766526436,-112.6567798065077
661137.4953263894,-1465947.8481797683,-35.195993600183215
660647.0281214907,-1466044.4387574908,-109.15807097841054
660156.5823758331,-1466141.2078803517,-153.07401798016718
659663.6272401586,-1466224.4965589836,-170.03181150903617
659170.1760231891,-1466304.9911010112,-184.64074736745226
658678.0762758004,-1466393.3808954016,-197.70039268043956
658186.1375679382,-1466482.7396878067,-217.36918296818328
657693.9774902791,-1466570.8675746606,-233.6336466804658
657200.5797848927,-1466651.4428289153,-82.19558704863755
656706.7534099633,-1466729.6281568622,-135.4376280300762
656213.1438375973,-1466809.2755960713,-123.28043757677227
655720.3014645855,-1466892.9881118895,-180.2637529678904
677417.7105936657,-1462068.466538627,-10.629335867633358
676922.9981020353,-1462140.879595815,28.079759773860474
670530.0823823853,-1463296.4021385212,-514.1945575198818
670032.6316836616,-1463344.3236582628,-577.6308639517938
669051.0538493297,-1463529.9205904775,100.01370042056236
668558.8710382179,-1463617.8018507801,-77.8569666691626
668065.8463279712,-1463700.840359759,-0.9615693108816288
656256.5968188769,-1465781.1876887677,-175.1346369205237
655764.8896314855,-1465869.86566406,-218.46184287644707
677044.319424774,-1461122.1885406568,-1.2714355979152288
676554.7431825185,-1461223.3144656217,-70.91628061033987
670154.5987711909,-1462322.1171772412,-633.7527548124731
669665.371810565,-1462422.9295621847,-652.9642269345245
668182.1363078138,-1462642.0070906144,84.93035509120193
667693.1201073909,-1462744.3623038174,-418.7258590790301
655890.836754886,-1464877.298748286,-321.6927540519096
655396.8097442508,-1464947.6051123342,-339.5421425157113
666608.7953799596,-1461917.0977724353,-175.1706144408496
667105.4999707617,-1461860.4357773808,-241.99782524333494
667598.8842648049,-1461781.2841126458,-199.6277441745874
669564.6193908202,-1461422.9964346893,-584.2763095200398
670053.8830066663,-1461320.8919676456,-516.776894260066
676454.0998567028,-1460197.7187282476,2.7806345434529476
676944.3996377824,-1460100.050728824,-42.62094096948715
655523.2938585299,-1462852.8578054842,-429.60646795834964
665854.9333929288,-1461051.5210549682,-305.8146224836024
666346.4288371074,-1460960.028414111,-444.8641549808988
666837.2640619891,-1460865.3668888626,-441.881341289469
669298.768925174,-1460431.0173819708,-41.3194812076041
669791.7527741806,-1460347.7242014476,-154.05742970921676
676677.8566916531,-1459110.229278642,-129.98808609916875
677172.2811616932,-1459036.5662080974,-38.42539716225485
676903.123060115,-1458075.3512471726,-2.4864243901312193
676410.4050258225,-1458160.189417486,68.78987376992404
675916.9953108912,-1458240.8944855928,-180.36759814238502
675424.7513623663,-1458328.2409098132,147.73118396614228
674935.8241609131,-1458432.3229073756,-301.8865364585415
674446.8860889106,-1458536.059035665,-351.5360706659465
673953.3746627384,-1458615.3432139035,-358.3531619910325
673458.7475843128,-1458688.2816704349,-63.1286822768667
672965.4945028463,-1458769.8271349887,-303.3360065466636
672474.332778549,-1458863.1764149386,-233.80217932396445
671982.9685791116,-1458955.5030271618,-299.20817610943936
671490.0362610418,-1459038.888789354,59.11558411816824
670995.1679504676,-1459109.8035866995,110.95297242472351
670501.1408107372,-1459186.4801038667,9.895904013207176
670006.7740574883,-1459260.3542436303,-23.10034978266438
669510.9396124907,-1459323.7642614313,-34.36086901358945
669019.5509996368,-1459413.6396674272,53.67987280778675
668535.299557115,-1459537.2952718881,158.04973842833604
668050.6687872688,-1459659.6089935894,-74.4778095430496
667560.7289329945,-1459758.7191646523,82.54726210851847
667067.3381134425,-1459839.2528268534,48.34648575255724
666572.0689266523,-1459907.674749891,13.154525078475402
666076.9623013317,-1459976.7503288358,96.63314465600726
665586.2327853381,-1460070.9476427936,187.72914459874863
665098.1463684484,-1460179.3134078083,119.48370143034106
664608.5514431812,-1460280.6122026506,130.12497508860082
664116.1833847708,-1460366.7488017622,211.3247380508952
663622.3191797172,-1460444.3362059377,215.04112037390243
663129.1669680527,-1460526.4951033434,199.3554885885726
662633.261821968,-1460587.4281333613,166.93421715875496
662134.1864273184,-1460605.5512783835,294.71118142431686
661635.310924692,-1460618.7332610919,5.785838388840659
661143.0291367912,-1460697.8069446294,-59.093010454589205
660661.7411261882,-1460831.0480663169,-279.36731034281996
660188.5745212828,-1460992.3060165609,106.66242365842118
659711.6573241736,-1461141.3848004874,160.28413612588162
659223.925139988,-1461248.2809259237,4.283025828430425
658730.1753035061,-1461326.3009367401,-44.65422962679003
658236.0754103641,-1461402.540338319,74.53799580232925
657741.4471301596,-1461475.364209123,-36.40610273208392
657250.1501161347,-1461566.8656046893,-95.96386185566678
656762.8436454019,-1461678.4668779615,-10.30706426893471
656273.4539402132,-1461779.906634456,56.78175055234588
655778.7831068706,-1461850.3319739818,6.512375049131009
655281.7401157321,-1461903.6072648545,-274.7463029167759
654774.8864413138,-1459951.1695242303,-245.6004509065912
655265.1197781967,-1459854.9540330765,-243.7960584010823
663633.8265648136,-1458384.2962431246,-302.72828901217576
664128.5375062592,-1458312.0891615616,-270.8114556020523
669046.4009631554,-1457422.0998457207,109.77773119398682
669538.1526952832,-1457331.7528337336,41.923852408074765
675938.9665101438,-1456234.9187340224,-36.48849763225587
676431.075844016,-1456147.141081448,-232.7077487448853
654981.984371751,-1458894.9804893709,-224.8004775272865
655474.0840940496,-1458808.715339204,-106.14955556685362
662858.0450646755,-1457514.4023746233,-201.8657219703694
663349.7929826402,-1457423.9659183947,-195.5027164816177
663842.7473359882,-1457340.9409683044,-229.63939110757053
668764.4526239384,-1456472.9293452266,78.58543795436528
669258.1571795343,-1456394.4308881382,93.84631905791487
675657.6060719866,-1455270.4961202382,-362.44205919945824
676149.0362238161,-1455179.8707140102,-499.32271826714384
676078.3010400414,-1454176.682216231,-335.4742600910493
675585.7080135032,-1454262.387333528,-323.08173302606247
669185.7691212737,-1455395.3031589766,-6.1310840133696445
668692.8611425684,-1455478.9934533357,5.308405432830515
662784.0073073526,-1456508.8369515247,-313.6379161812262
662291.4127134529,-1456594.3121411498,-234.123169339272
654906.2927687152,-1457888.3379933592,-185.3759094974872
654418.0693201224,-1457995.8156530876,-47.900310330053
675889.7428821096,-1453174.7872772452,-379.0050672946096
