x:,y,ridge_diff,ridge_diff_velocity_corrected
660056.4986054666,-1457968.3278600797,4.296205921939949,6.511887083244242
669524.235596491,-1460397.763947387,3.4443719891415085,3.843574174478917
664687.2560202817,-1449899.2277610642,2.0740304450744595,1.4199574539523958
671523.6116568518,-1447797.8518137736,4.407314695783221,4.563246560648153
669050.0238067916,-1451337.7418907261,5.740619981902518,4.83765889414538
660797.7394456674,-1450820.9312660377,0.037036257947759665,0.04008013461795201
662421.0879674789,-1449487.666425434,0.9629427066417113,0.6957953111754325
665502.1428728064,-1453036.7463184437,3.5184445050370288,3.333179060253471
665377.5848754281,-1452052.0531819416,8.407230554141105,8.284416083196698
664001.2946285207,-1457334.9828691743,9.184991971044024,9.13315627134716
662346.3838919278,-1448235.212306269,5.555438692163723,5.595699460836191
661209.5594572137,-1442626.844436252,4.036952116305642,3.6681288203516846
668526.0864547081,-1437257.1443354604,1.8888491553356666,3.612206359372303
658975.8852317737,-1446028.3883285718,3.444371989141513,1.773691413475925
673203.632866199,-1462543.7523234366,1.5925590917536034,2.7948419999429888
661337.0147021695,-1441569.1300789183,9.073883197200754,7.8863385651576206
665714.4055774548,-1449973.6811092866,7.296142815708357,7.4340039372123545
665519.183797552,-1453797.2168178335,0.03703625794776233,0.3743169645537727
667124.8105413092,-1450669.8120233025,2.1110667030222157,1.7469993676996505
668416.696574566,-1459320.3004565118,5.259148628581659,6.000268136180928
672637.2321787016,-1454951.6153166723,5.407293660372692,5.485150190337775
664030.4837872876,-1440863.2010226524,4.036952116305642,3.526336913439298
662817.2735459222,-1456698.120742529,5.9628375295890645,9.910481773059042
666314.9179526998,-1445730.2649571756,22.666189864028,23.730824110180784
668154.6526653216,-1464773.697489874,13.14787157145415,10.144564408820367
662880.732146458,-1463643.0850141514,7.5183603633949065,12.318492582953839
662867.891143581,-1461345.3548240932,4.481387211678735,8.276052861880155
664560.9644656836,-1444074.1822070652,2.036994187126699,2.1409679812358604
669829.959359248,-1450218.0280994293,0.48147135332085433,0.12918518763294706
669988.3872658442,-1440197.5357347487,1.777740381492392,0.33292696644015773
670044.8161051528,-1462597.7478138418,2.0740304450744578,3.604599445999
663422.4841289436,-1465315.6930641108,0.9999789645894719,2.2834827328303255
671203.5782826091,-1446055.4682187072,4.444350953730984,4.648223927590982
665052.7539853539,-1445770.9538984,6.222091335223373,6.298251495362049
672823.2374874381,-1456691.9706468955,4.629532243469773,4.8191212432964265
659631.3601524159,-1443654.9185893824,5.518402434215968,6.0524058221934585
666773.7754044402,-1444362.8307726264,22.147682252759385,26.08097109759746
667931.5215731596,-1457631.0677625872,13.74045169861828,13.104574557319273
663628.9529274411,-1449193.697846552,1.7407041235446359,1.388874302018241
665811.2983314532,-1437708.6887776777,1.4444140599625648,2.270196635868274
669299.6972798947,-1463479.877248497,5.444329918320451,5.5048187790953484
670815.9278739458,-1450042.5686769804,0.29629006358206667,0.31147167745482207
670278.7497437098,-1445047.489563764,2.9258643778728937,3.7132178942632983
663291.7829147759,-1447212.334276481,6.629490172648711,6.101631450663483
674262.3000200756,-1463553.9289877792,6.592453914700956,7.17931355993306
665583.660228482,-1442836.262588468,29.258643778728953,31.45005643226164
665566.1233039012,-1437757.4957833057,5.925801271641306,6.984126984126983
672472.7563387477,-1452950.1242345392,5.222112370633903,5.069466181735178
658367.2566203349,-1448122.6201658135,2.2221754768654876,2.5428294846538346
670410.0426571479,-1459205.712291018,1.7407041235446332,2.041669903222617
665175.7690575921,-1465257.879341221,15.74040962779722,15.367618326402546
667002.3117614632,-1439520.0047556553,1.8518128973879078,1.918147651070793
664753.8118059734,-1460255.1363899438,5.073967338842866,6.084391382214891
660648.2866626444,-1443641.2087897959,3.0369731517161718,4.622242091232959
667816.0212854885,-1444426.5880379141,27.258685849550016,31.777869981565487
672356.9892457121,-1458649.8823208841,6.703562688544229,8.361966999540968
667251.64146734,-1446593.8552489295,4.7036047593652865,3.9502992828574275
664870.6794775472,-1450863.2602231903,12.888617765819843,13.467192224519932
669419.207636185,-1459373.1032596095,4.777677275260802,4.7649941459775835
669538.059924009,-1437231.3384960876,0.6296163851118877,0.8921481076189917
661850.4667058778,-1462525.1565719284,7.036889010074056,10.671043291106857
663219.9586680753,-1453135.6827231105,4.073988374253397,3.3330270799339683
662319.9660765755,-1447475.1086245396,3.03697315171617,2.545328113732359
662154.486504095,-1462724.073675984,1.037015222537228,3.5484122962085216
665314.1560594798,-1454084.7039936814,1.7407041235446314,1.3964326283220183
665640.9464229862,-1448959.4008663476,1.1481239963805,0.1607734339208413
664750.8796467215,-1456361.001392105,8.814629391566442,10.237363965440458
657453.9976638777,-1442449.2596045155,0.11110877384327256,0.1597131409316268
657160.3423908374,-1442242.9633868034,1.1110877384327416,1.073136149615887
665698.5134714718,-1455798.5969928084,1.9999579291789402,4.1262440928958934
668970.6576252279,-1446306.298736737,3.7406620527235734,4.708528952302084
674233.9794023454,-1462775.3542470476,2.074030445074454,3.8230962669454556
662352.4966138313,-1454499.017209724,3.03697315171617,3.559775330340924
668206.5084593359,-1440096.0542354872,26.629069464438125,27.942819035492622
669216.3386149709,-1446260.1109906374,3.555480762984782,4.715505198842896
673927.1112195156,-1461595.5411693663,0.11110877384327367,3.6431371592397497
668113.3599727715,-1441374.1291777436,0.8888701907461991,1.3651413890680866
661306.8361907301,-1457797.3492017218,6.370236367014403,4.110541396646304
662236.1241924795,-1458417.2366780299,6.481345140857676,8.675744351130898
659148.5276197974,-1441972.8418049193,1.2592327702237718,0.6543081776041895
659145.2846244273,-1448028.788247256,0.9259064486939548,0.053045605427004094
672317.7022852469,-1463991.0409837323,8.4072305541411,12.318442902518061
661410.6410504304,-1452697.3370765606,3.888807084514611,3.272553018587722
657892.8028287066,-1445160.866166873,1.2592327702237744,0.9781013017776097
668188.6647044852,-1452517.1530406023,9.370173260782813,9.892661505617848
663216.2408075279,-1465596.6807993539,3.074009409663928,3.90339634750209
669731.1487619831,-1454275.0001073577,2.6666105722385858,0.4135472727572562
667956.5921919262,-1439114.1030566604,6.962816494178535,7.4225816612698114
662836.6712233311,-1462369.6663291804,2.9258643778728963,4.327865593016604
667361.608287833,-1441476.0475504734,2.7036468301863463,2.9613943233279665
656896.5297057846,-1441274.5759056008,1.4814503179103262,0.4967962092677496
663444.9415555503,-1442228.8019607535,1.999957929178942,2.475788420880434
658144.5204781245,-1441091.1284289889,0.25925380563430744,0.46083708686281033
665635.0659893372,-1461278.8096945211,5.148039854738384,6.119394515845675
660131.664421237,-1446612.1033467678,3.962879600410125,2.8509289039162446
659630.2894456558,-1455000.615642198,11.370131189961763,12.491659307381692
666379.9718493894,-1464955.9683041084,1.5555228338058456,0.9508612827264464
665254.4120823205,-1453070.058220119,4.740641017313045,4.816905757111501
670867.0167042987,-1449023.3181734444,7.62946913723818,6.917232958734664
670975.7545102024,-1461144.5589510228,3.6665895368280594,3.245191984800483
668125.4106252941,-1457343.2820672062,2.9258643778728937,2.3664193911060067
664579.9993155021,-1454362.0713465484,0.3703625794775842,0.8628452622957079
