x,y
673802.7342867043,-1453571.128617285
673310.6872017898,-1453659.8007662995
672818.5473646792,-1453747.7095529055
672326.2446658463,-1453834.5757494615
671834.1281296215,-1453922.7317231717
671342.1274806152,-1454011.6886769838
670849.4853539763,-1454097.0428488674
670356.9404720791,-1454182.7657446815
669864.9957749662,-1454271.7933397153
669372.1281753166,-1454354.8085511345
668877.7051585462,-1454427.6901566244
668385.0199901819,-1454510.902658528
667893.9675463636,-1454604.6476751447
667401.5741920171,-1454691.0835952747
666907.83785217,-1454769.7661571985
666414.267269182,-1454849.4151111483
665921.8993134202,-1454936.1618333396
665430.5524110431,-1455028.6513344808
664939.7418121065,-1455123.9590743908
664448.0669150946,-1455214.3083699057
663955.3455901275,-1455298.881768209
663463.4825225432,-1455388.3624355886
662971.900360562,-1455479.350138304
662480.5374626383,-1455571.4506402484
661989.0730348766,-1455663.0448652941
661496.5224295077,-1455748.3204451357
661003.0626252544,-1455827.917832657
660510.0051208143,-1455910.2988429603
660018.2482971551,-1456000.6639088546
659526.3598945149,-1456090.2453011228
659034.3321153838,-1456179.0057579621
658542.321333549,-1456267.9205387477
658049.5553030701,-1456352.4677553582
657556.1990479608,-1456433.5985346362
657062.8481802517,-1456514.757347229
656570.1902219487,-1456599.873050441
656078.350580627,-1456689.750533094
655587.1477321282,-1456782.8239074298
655095.211964773,-1456871.3061143926
654603.6951230718,-1456961.9012960258
654111.8114450789,-1457048.5158576623
653616.2373469308,-1457111.224296811
675937.5790510692,-1452169.995885462
675446.0489990797,-1452260.617612173
669047.6903100172,-1453393.935777802
668554.9562931152,-1453478.7832852406
661169.6648510651,-1454764.5129453454
660676.5874419301,-1454847.29500847
654769.5717582428,-1455893.5609319753
654277.661180139,-1455982.3941076086
654333.4203988122,-1454966.6271334533
654825.3544646378,-1454877.5916574164
659744.2043820941,-1453985.2071580316
660237.1444321761,-1453901.8724208907
660730.2938293383,-1453819.730400589
668115.7815339704,-1452530.5349562047
668607.4470422111,-1452440.0621346224
675002.8070662267,-1451308.8357753486
675493.433053291,-1451213.2825580367
675396.9944541407,-1450210.28409293
674904.2878406732,-1450295.0771206985
668510.5882645115,-1451456.5556174305
668019.9483156044,-1451552.3566059794
659650.093130074,-1453011.9465772472
659159.093965153,-1453105.6382751141
654727.0771286326,-1453876.0269605329
654236.5720709794,-1453972.081280386
654037.7391532935,-1453014.7101378879
654530.4498234846,-1452931.2322138548
658457.1751396579,-1452192.0506074086
658950.9865189107,-1452113.8030097554
668304.6577177753,-1450464.872152838
674692.0359242463,-1449310.6827166239
675185.6308334062,-1449231.1916654552
653822.1491913672,-1452034.6323329825
654313.1914043573,-1451940.513206801
654803.2196362942,-1451841.3382781562
655294.43852562,-1451749.3506261348
655787.7002441123,-1451668.3493051345
656281.3280858393,-1451589.003612348
656774.8359007223,-1451508.820531889
657267.2603097947,-1451422.2727819877
657758.5392856514,-1451329.3971553368
658250.0158970621,-1451237.6588067168
658741.5035838344,-1451145.9970331995
659233.0416204998,-1451054.8507411818
659726.9016371758,-1450977.9568306422
660221.6192396285,-1450906.0129138941
660714.0202633347,-1450820.0751570754
661200.7494853999,-1450707.88677986
661682.129361063,-1450573.7431887449
662168.8635916671,-1450467.101321039
662664.7054393003,-1450409.7945688674
663162.2433725639,-1450362.6437162342
663657.1730047169,-1450294.2857230483
664150.3240168749,-1450211.9136952918
664643.0128575634,-1450126.824522128
665134.7061581796,-1450036.202575974
665624.8480889096,-1449937.6329685731
666114.3172078412,-1449835.8522465168
666606.6708555109,-1449750.764597899
667101.8193455635,-1449682.2269330458
667595.5954173474,-1449604.8566767115
668086.5001238701,-1449510.3633820943
668576.1404010975,-1449409.2033538623
669066.2550770848,-1449310.6353950582
669558.2944785143,-1449222.5214169645
670052.3354639111,-1449145.8863275705
670546.2574366854,-1449068.4706382102
671038.7439175973,-1448982.3128468886
671530.1274577748,-1448890.0837499157
672019.4680885922,-1448788.1005402685
672508.8216054694,-1448686.240497726
673001.2179530299,-1448600.0069781106
673495.1457968068,-1448522.4346459776
673989.00927595,-1448444.3801708317
674482.0390007233,-1448361.35472461
674973.5309921178,-1448269.7715478302
674995.2188242422,-1447252.3806044646
674502.8013278908,-1447338.2718573818
668106.1742193996,-1448478.6923183035
667614.4523709124,-1448569.2355144918
657278.3082483157,-1450400.3931295313
656786.5198285369,-1450490.584710781
654318.7737408825,-1450887.4527088432
653827.7019390867,-1450981.2142051714
653465.8724849109,-1450041.680521146
653953.0253379429,-1449935.2643024412
655919.2800864041,-1449587.2273489179
656414.1802586782,-1449517.6409456849
667733.7333972295,-1447512.3506020596
668227.5640079215,-1447434.5668070707
674624.4583283917,-1446297.8662133315
653500.1070110406,-1449025.7754146548
653988.7363754554,-1448920.7063749027
655467.5073323116,-1448683.9948807817
655956.239154795,-1448579.1222406896
667274.3557506802,-1446593.342622859
667766.7296050307,-1446506.419729564
674171.3864361511,-1445424.0921111035
674663.7357223099,-1445345.4608689637
674433.0267149814,-1444302.5740247678
673939.021934501,-1444379.30299373
667542.541774678,-1445517.7042093086
655234.476701273,-1447672.2832155416
654741.1215258094,-1447753.4381567352
654248.6958243245,-1447839.6607749194
653758.8520685304,-1447939.3168573237
674648.9344982364,-1443260.3120718263
674158.3499682487,-1443354.0759424004
673672.862064623,-1443472.9165789883
673185.3586170386,-1443579.6874031704
672691.0127951667,-1443649.3883895432
672193.6705291221,-1443700.5924124343
671697.3486016291,-1443759.7998977022
671202.766516877,-1443832.6314003766
670709.952869079,-1443916.5693974395
670218.3257587166,-1444007.6212975604
669726.5327673316,-1444097.8245945608
669234.1871117399,-1444184.8869092462
668741.077651185,-1444267.5187178135
668247.2752425928,-1444345.8809981113
667753.238575977,-1444422.684075828
667260.1242170742,-1444505.0736694408
666767.3178698805,-1444589.2775452528
666276.7245773613,-1444683.4630766753
665793.4278176818,-1444809.080919293
665313.3884840751,-1444947.5151219477
664826.3065758437,-1445055.3708534709
664331.07236379,-1445119.9791195712
663833.3287662935,-1445166.4374046298
663336.2082783045,-1445218.7749282366
662842.0033291153,-1445292.1760182464
662351.3462556719,-1445387.8379288039
661861.7835253202,-1445489.3700070868
661371.4264116473,-1445586.9851353334
660879.834677253,-1445678.0905574223
660386.454621833,-1445758.7069552704
659891.9817725257,-1445832.4510111355
659399.6332323962,-1445918.230371144
658910.2834645474,-1446020.5590321438
658420.5752485197,-1446120.980937708
657928.0442397548,-1446206.1579376557
657433.4656446328,-1446279.1611239174
656938.8377567838,-1446351.9551552508
656445.76042705,-1446434.3323505234
655954.4747871818,-1446526.9150096073
655461.9653094853,-1446611.8975545282
654966.8340057576,-1446680.7654244476
654471.3153862524,-1446746.13651539
653980.7336275704,-1446837.460056483
653496.035596676,-1446958.774877284
653008.4761888727,-1447067.1096410323
653532.5306504924,-1445962.2289932068
667313.4824169249,-1443521.0224133253
673713.1475034337,-1442392.2539611938
674206.9208484477,-1442314.5742230709
653321.4043690751,-1445028.50587214
667096.5085447173,-1442575.8149630104
673984.7013452451,-1441347.3616279813
674474.1505645236,-1441245.5533244591
673790.7572295634,-1440379.529129552
667384.8037056661,-1441468.8698509468
666895.3386519032,-1441570.2319168549
653606.3531433681,-1443845.8356128065
653112.7671300358,-1443921.5596849385
673746.9217510555,-1439362.670570419
673254.8379494386,-1439448.3310515536
666866.8285169972,-1440599.7123886424
653091.2693922219,-1443000.6467884937
652599.2791488656,-1443085.7542095017
652750.4880584942,-1442026.2997867793
653244.0977597284,-1441946.725135026
653737.0293287452,-1441863.1330888085
654229.2438368083,-1441775.3621920706
654721.0603492435,-1441685.436834981
655213.3480475901,-1441598.170560884
655706.6099092173,-1441516.4505120183
656199.1835883975,-1441430.8673686557
656690.2499125693,-1441336.9250612017
657181.3936362155,-1441243.4044927317
657672.3073181522,-1441148.999159811
658164.0094552488,-1441059.4864829776
658657.6332663657,-1440980.593365085
659149.8887894473,-1440893.8016025499
659641.4734437757,-1440802.8140721107
660134.3236396322,-1440718.8150470338
660628.5145454347,-1440643.3617568521
661123.0408153207,-1440569.9356721698
661614.560535345,-1440479.9816147932
662104.4657537594,-1440381.6685053047
662596.6207784099,-1440294.7816184463
663089.5111853984,-1440211.0075754977
663581.7487812246,-1440123.3715334984
664073.3377495618,-1440032.2724184848
664564.5952039412,-1439939.3469211436
665057.4308258785,-1439855.4589336573
665551.8968487887,-1439781.5148979207
666045.6621209858,-1439703.4847831528
666537.7136460299,-1439614.9946814813
667029.1262669263,-1439522.857886311
667519.3312680712,-1439424.7086054708
668009.6086378525,-1439326.9526133204
668501.5007394314,-1439237.6732192116
668992.2899168071,-1439142.957589642
669483.29588496,-1439049.4851674517
669977.5714856231,-1438975.121418461
670473.2693121379,-1438910.108079669
670967.3550142613,-1438834.5968995444
671458.7690460981,-1438742.8147147393
671948.8504651563,-1438643.7924990267
672439.8213878331,-1438549.8337859758
672932.9658302971,-1438468.6600338349
673425.7762982788,-1438385.6135374987
672884.0195207846,-1436474.2661177488
666481.3513425834,-1437575.4508998296
652705.3265926178,-1440036.9712667929
661573.621625,-1466299.2815
661479.478874,-1465808.552625
660710.5295050001,-1461376.311625
660606.857188,-1460887.235625
659833.693312,-1456456.895375
659745.939497,-1455964.660875
659179.978312,-1453019.082375
659106.5564349999,-1452524.775375
659048.129753,-1452028.253875
658989.551198,-1451531.77675
658912.6176170001,-1451038.200625
658010.726566,-1446632.338
657947.038066,-1446136.62025
657202.087623,-1441702.25275
657102.809499,-1441212.22675
658125.031501,-1441122.770375
658225.7366269999,-1441612.473125
659041.4869990001,-1446036.217625
659115.792249,-1446530.546125
659917.9046,-1450955.583875
660345.935817,-1453417.80775
660434.362875,-1453909.91925
660524.367434,-1454401.724375
660616.8760650001,-1454893.025875
660778.775376,-1455879.654
661601.656936,-1460809.825
661673.262563,-1461304.4565
662499.096065,-1465724.611375
662585.9210669999,-1466216.982375
659129.949181,-1440979.88675
660023.37395,-1445898.160125
660102.7533189999,-1446391.80575
660785.7159360001,-1450331.07475
660881.458628,-1450821.787375
661655.668627,-1455252.93325
661742.3072439999,-1455745.310375
661839.7139330001,-1456235.65975
662634.899696,-1460664.384875
662713.488631,-1461158.13775
663454.088689,-1465596.28225
663536.452315,-1466089.4405
660071.162059,-1440625.507125
660149.3706200002,-1441119.292875
660937.0240010001,-1445549.396125
661015.7029990001,-1446043.145875
661825.408188,-1450468.94575
661919.0296230001,-1450960.08875
662732.522449,-1455385.57525
662817.0443780001,-1455878.217875
662893.739133,-1456372.281875
662973.653511,-1456865.845
663056.653127,-1457358.898625
663143.588503,-1457851.26775
663564.792184,-1460314.977625
663643.3079449999,-1460808.762875
664405.94731,-1465242.631625
664484.0773729999,-1465736.46725
665487.9963120001,-1465718.7305
665397.755503,-1465227.176375
664619.3046800001,-1460797.49725
664531.818989,-1460305.340375
664366.174117,-1459320.3845
664296.704248,-1458825.87225
664209.836935,-1458333.858875
664124.878874,-1457841.308625
663777.108248,-1455872.02275
663699.1524400001,-1455378.18925
662795.4466199998,-1450461.071875
662035.736193,-1446028.466375
661924.600375,-1445541.058
661039.9968709999,-1440622.22225
666427.7908180001,-1465386.849375
666331.4896229999,-1464896.903375
665689.6157509999,-1460953.258375
665595.2744430001,-1460462.259
665500.171633,-1459971.399
665404.8715039999,-1459480.572625
664675.3729290001,-1455548.609875
664597.5536849999,-1455055.36875
663863.7287490001,-1450619.896375
663765.744875,-1450129.60675
662997.460937,-1445699.62625
662890.9811860002,-1445211.175
662117.9719620001,-1440783.334125
662023.1329989999,-1440293.07775
663082.425068,-1440322.32875
663808.571626,-1444760.786875
663882.35925,-1445255.26275
664802.19593,-1450166.54625
665686.1843740001,-1455084.530125
666494.4141999999,-1459506.602625
666576.460873,-1459999.71575
666705.5391259999,-1460991.182625
666779.352813,-1461485.296125
666880.1688150001,-1461974.626625
666983.28176,-1462463.63475
667331.987183,-1464432.378875
667404.5128789999,-1464927.064375
664075.628121,-1440161.63275
664844.7277480001,-1444594.909375
664932.648871,-1445087.08475
665803.963066,-1450009.72925
666585.341625,-1454440.656625
666679.022375,-1454931.775
667454.454874,-1459362.78075
667543.3511819999,-1459854.597
667976.695312,-1462316.1345
668053.0680500001,-1462810.179875
668132.4673029999,-1463303.768
668221.4705639998,-1463795.759875
668315.3151219999,-1464286.858625
668401.5658079999,-1464779.21675
669478.7785009999,-1464974.859625
669383.280246,-1464484.10975
669277.757375,-1463995.466125
668598.8269369999,-1460055.76725
668508.993378,-1459563.940625
667649.3489430001,-1454641.0865
666856.4710629999,-1450212.97225
666783.048431,-1449718.454125
665968.5938329999,-1445296.772
665877.721072,-1444805.502
665087.3727509999,-1440377.0685
664993.251312,-1439886.051625
670393.901569,-1464817.554125
670308.136378,-1464325.123625
670230.973806,-1463831.163375
670147.8357439999,-1463338.202125
670057.063628,-1462846.52425
669970.830625,-1462354.10425
669897.70488,-1461859.62775
669822.610195,-1461365.4635
669728.543252,-1460874.549875
669626.427312,-1460385.160375
669533.528307,-1459893.974
669450.536004,-1459400.93225
669371.301188,-1458907.275625
669288.8137409999,-1458414.182875
669208.049808,-1457920.833375
669128.469751,-1457427.277875
669042.725888,-1456934.710875
668956.652446,-1456442.184625
668867.0004419999,-1455950.319875
668775.553059,-1455458.789375
668688.808176,-1454966.39925
668600.9075580001,-1454474.21475
668507.684937,-1453983.00725
668420.877692,-1453490.748
668344.2689430001,-1452996.762875
668261.547875,-1452503.771125
668175.1879400001,-1452011.371375
668094.584207,-1451517.978
668013.252957,-1451024.655
667928.8640020001,-1450531.837
667837.6001169998,-1450040.296375
667741.2236830001,-1449549.734
667651.279255,-1449057.98075
667565.184507,-1448565.4815
667482.6216340001,-1448072.397
667404.3988199999,-1447578.562
666957.193872,-1445120.219625
666875.8506859998,-1444627.128625
666067.293312,-1440201.557875
665970.536816,-1439711.027125
671390.547815,-1464621.97525
671304.8371850001,-1464129.487375
670530.646635,-1459697.955
670442.45532,-1459205.8425
669597.3017490001,-1454278.206875
668801.4245590001,-1449850.48725
668700.2194330001,-1449361.0095
667965.744878,-1444922.807
667878.803995,-1444430.492
667779.8325569999,-1443940.483625
667671.1003739999,-1443452.565875
667580.412316,-1442961.71125
667516.161193,-1442466.244
667440.518624,-1441972.434625
667338.41287,-1441483.22525
667233.0621300001,-1440994.56025
667138.4623220001,-1440503.627125
667052.5255059999,-1440011.124125
666975.4972560001,-1439517.151625
666896.5316870001,-1439023.516375
666802.8613710001,-1438532.556125
666702.764376,-1438042.836625
666616.064821,-1437550.641125
666538.751318,-1437056.7245
667986.6996879999,-1439394.205875
668077.091439,-1439885.919
668761.4528150001,-1443826.003125
668856.9120680001,-1444316.765375
669720.247997,-1449238.943375
669798.616437,-1449732.76225
670570.757744,-1454158.7445
671470.742881,-1459070.975875
671583.1903800002,-1459557.126
672297.056937,-1463996.2375
672393.462751,-1464486.685
668985.0480680001,-1439217.37425
669083.7294960001,-1439707.45325
669765.2014319999,-1443645.784125
669871.62668,-1444134.296
670695.289491,-1449064.3235
670782.5094890001,-1449556.640125
671604.3779419999,-1453979.731625
672449.094569,-1458905.76
672520.163935,-1459400.5765
673235.973195,-1463836.411375
674323.917062,-1463969.71025
674219.3913789999,-1463481.07225
673465.668246,-1459045.748625
673409.85718,-1458548.994125
672622.989441,-1454121.452
672548.134816,-1453627.407625
671757.0408050001,-1449199.609625
671663.165117,-1448708.669375
670888.898246,-1444278.482625
670777.826128,-1443791.026875
669985.868502,-1439362.946125
669909.161314,-1438868.928125
